Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
,,,,,,,,,,,,,,,,,,,
AvgDialog_10120_Content_1,adle,avg序章_AvgDialog_C_M.csv,53,AvgDialog,Content,拉蒙娜战损版,保护好你手中的指令仪，小心融蚀污染。\n在接下来的战斗中，它不可或缺。,Protect your Command Device and beware of Dissolution! It will be essential in the upcoming battle!,#N/A,#N/A,指令用デバイスの融触汚染に注意して！\nこの先の戦いでは、それが必要になるわ。,명령 디바이스가 융식에 오염되지 않도록 조심해!\n앞으로의 전투에서도 항상 필요할 거야. ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_10120_Content_2,adlf,avg序章_AvgDialog_C_M.csv,54,AvgDialog,Content,拉蒙娜战损版,按住<Yellow:指令卡>，拖动到<Yellow:中央指令区>，向我发出行动指令。,"Hold down a <Yellow:Command Card>, drag it upwards, then release it to command me in combat.","Держите <Yellow:Карта команды>, перетащите её в <Yellow:центральную зону команд>, чтобы приказать мне действовать.",Mantén presionada la <Yellow:carta de comando> y arrástrala hacia <Yellow:zona central de comandos> para darme una orden de acción,<Yellow:指令カード>を押し続けて、<Yellow:画面中央>にドラッグするの。それで私に戦闘命令を出せるわ。,<Yellow:명령 카드>를 누르고 <Yellow:중앙 명령 영역>으로 드래그하여 행동을 지시해줘.,"Maintenez la <Yellow:carte de commandement>, faites-la glisser vers <Yellow:zone de commande centrale>, et donnez-moi l'ordre d'action","Halte die <Yellow:Befehlskarte> und ziehe sie in die <Yellow:Zentrale Befehlszone>, um mir einen Befehl zu erteilen","Mantenha pressionada a <Yellow:carta de comando>, arraste para a <Yellow:zona central de comando> e emita uma ordem de ação para mim",กดค้างที่<Yellow:การ์ดคำสั่ง> แล้วลากไปยัง<Yellow:พื้นที่คำสั่งกลาง> เพื่อส่งคำสั่งการกระทำถึงฉัน。,"Tahan <Yellow:Kartu perintah>, seret ke <Yellow:Area perintah pusat>, dan berikan instruksi tindakan kepada saya.","Giữ <Yellow:thẻ lệnh>, kéo đến <Yellow:khu vực lệnh trung tâm>, gửi lệnh hành động cho tôi.",
,,,,,,,,,,,,,,,,,,,
AvgDialog_10138_Content_1,adpE,avg序章_AvgDialog_C_M.csv,55,AvgDialog,Content,拉蒙娜战损版,保持警惕，它要发动攻击了，这伤害对现在的我来说是致命的。,"Stay on your toes, the enemy's about to attack. That much damage could kill me!","Будь настороже, оно собирается атаковать, этот урон для меня сейчас смертелен.","Mantente alerta, va a atacar. Este daño es letal para mí ahora",警戒を続けて。\nこの攻撃を受ければ致命傷になってしまうわね……,경계를 유지해. 적이 곧 공격할 거야. 이번 피해로 나는 치명상을 입게 될 거야.,"Restez vigilant, il va attaquer, ce dégât est mortel pour moi maintenant","Bleib wachsam, es greift an, dieser Schaden wäre für mich jetzt tödlich","Fique alerta, ele vai atacar. Esse dano é fatal para mim agora",จงระวังให้ดี มันกำลังจะโจมตี ความเสียหายครั้งนี้สำหรับฉันในตอนนี้ถือว่าร้ายแรงถึงชีวิต。,"Tetap waspada, itu akan melancarkan serangan. Kerusakan ini bisa menjadi fatal bagi saya saat ini.","Hãy cẩn thận, nó sắp tấn công, lượng thương này đối với tôi hiện tại là chết người.",
AvgDialog_10138_Content_2,adpF,avg序章_AvgDialog_C_M.csv,56,AvgDialog,Content,拉蒙娜战损版,相信你会做出理智的选择。这回合的行动，就选择<Yellow:「防御」>吧。,"I trust that you'll make the right decision. For this turn, I suggest playing the <Yellow:""Defense""> card.","Верю, что ты примешь разумное решение. Действие на этот ход — <Yellow:《защита》>. ","Confío en que tomarás una decisión sensata. Esta ronda, elige <Yellow:「Defensa」>",冷静に判断するのよ。\nこのターンは<Yellow:「防御」>を選んで。,네가 이성적인 선택을 내릴 거라 믿어. 이번 턴엔 <Yellow:「방어」>를 선택하자.,"Je suis sûr que tu feras un choix rationnel. Pour ce tour, choisis <Yellow:「Défense」>","Ich glaube, du triffst eine kluge Wahl. Wähle in dieser Runde <Yellow:「Verteidigung」>","Acredite que você fará a escolha certa. Nesta rodada, escolha <Yellow:「Defesa」>",เชื่อว่าคุณจะตัดสินใจได้อย่างชาญฉลาด การกระทำในรอบนี้ ให้เลือก<Yellow:「การป้องกัน」>นะ,"Saya percaya kamu akan membuat pilihan yang rasional. Untuk tindakan ronde ini, pilih saja <Yellow:「Pertahanan」>.","Tin rằng bạn sẽ đưa ra quyết định lý trí. Hành động của lượt này, hãy chọn <Yellow:""phòng thủ""> nhé.",
,,,,,,,,,,,,,,,,,,,
AvgDialog_10122_Content_1,adlj,avg序章_AvgDialog_C_M.csv,57,AvgDialog,Content,拉蒙娜战损版,拖延下去对我们不利，必须速战速决。,We can't afford to stall for much longer. Let's end this in one fell swoop.,"Протягивание времени идёт вразрез с нашими интересами, нужно действовать быстро и решительно.","Retrasar nos perjudica, debemos actuar rápido",これ以上引き延ばすと不利ね。\n速攻で決める必要があるわ。,"시간을 끌면 우리에게 불리해, 속전속결로 끝내자.","Prolonger la situation nous désavantage, il faut agir vite","Es ist nachteilig für uns, die Sache hinauszuzögern, wir müssen schnell handeln","Prolongar não é bom para nós, precisamos terminar rápido",การล่าช้าจะเป็นผลเสียต่อเรา ต้องรีบลงมือและจบให้เร็ว,"Menunda tidak menguntungkan kita, kita harus bertindak cepat dan menyelesaikan secepat mungkin.","Kéo dài không có lợi cho chúng ta, cần giải quyết nhanh chóng.",
AvgDialog_10122_Content_2,adlk,avg序章_AvgDialog_C_M.csv,58,AvgDialog,Content,拉蒙娜战损版,这是我自幼修习的<Yellow:「女王之剑」>。\n就用这一击终结它吧！,"This is <Yellow:""Queen's Sword"">, a technique I've practiced since childhood. May it strike down our foe!",#N/A,#N/A,これは私が幼い頃から磨いてきた<Yellow:「女王の剣」>。\nこの一撃で終わらせましょう！,어렸을 때부터 닦아온 <Yellow:「여왕의 검」>.\n이 공격으로 적을 끝장내겠어!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
,,,,,,,,,,,,,,,,,,,
AvgDialog_10140_Content_1,adpK,avg序章_AvgDialog_C_M.csv,59,AvgDialog,Content,拉蒙娜战损版,感觉到我身上流转的狂气了吗，守密人？\n多亏有你的精神力压制，否则它将会让我陷入和萝坦一样的疯狂。,"Do you sense the Aliemus coursing through me, Keeper? Without your guidance, I'd be as mad as Lotan.",#N/A,#N/A,守秘者、私の中で狂気が渦巻いているのを感じる？\nあなたの精神力が抑え込んでくれるおかげで、ロータンのように狂気に陥らないで済んでいるの。,"내 몸속을 흐르는 광기가 느껴져, 수호자? \n수호자의 정신력으로 억제하고 있어서 버티고 있지만, 아니었다면 나 역시 로탄처럼 광기에 잠식당했을 거야.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_10140_Content_2,adpL,avg序章_AvgDialog_C_M.csv,60,AvgDialog,Content,拉蒙娜战损版,不过现在，它能够为我们所用。,"However, we can now put it to good use.","Однако сейчас, оно может быть использовано нами!","Pero ahora, puede sernos útil",でも今は、この狂気を私たちのために使える。,"하지만, 이제 그걸 이용할 수 있어.","Mais maintenant, il peut être utilisé par nous",Aber jetzt können wir es nutzen,"Mas agora, ele pode ser útil para nós",แต่ตอนนี้ เราสามารถใช้มันได้,"Namun sekarang, itu dapat digunakan untuk kepentingan kita.","Tuy nhiên, bây giờ chúng ta có thể sử dụng nó.",
AvgDialog_10140_Content_3,adpM,avg序章_AvgDialog_C_M.csv,61,AvgDialog,Content,拉蒙娜战损版,看向狂气流转的方向……对，看向指令仪的<Blue:左上角>。,"Focus on the Aliemus current... yes, it should be on the <Blue:top left corner> of the Command Device.","Смотрите в направлении, где бушует безумие... да, смотрите на <Blue:левый верхний угол> командного индикатора.","Mira hacia donde fluye la locura... Sí, hacia la <Blue:esquina superior izquierda> del panel de control",狂気が流れる方向を……そう<Blue:左上>を見て。,"광기의 흐름이 향하는 곳을 잘 봐... 그래, 명령 디바이스의 <Blue:왼쪽 위>를 확인해 봐.","Regardez la direction du flux de folie... Oui, regardez le <Blue:coin supérieur gauche> de l'instrument de commande","Schau in die Richtung des Wahnsinns... Ja, schau in die <Blue:obere linke Ecke> des Steuergeräts","Olhe na direção do fluxo de loucura... Sim, olhe para o <Blue:canto superior esquerdo> do painel",มองไปที่ทิศทางที่ความคลั่งไหลเวียน……ใช่แล้ว มองไปที่<Blue:มุมซ้ายบน>ของอุปกรณ์คำสั่ง,"Lihat ke arah aliran Aliemus… Ya, lihat ke <Blue:pojok kiri atas> perangkat instruksi.","Nhìn về hướng khí điên cuồng chuyển động……đúng, nhìn vào góc <Blue:trái trên> của bảng điều khiển.",
AvgDialog_10140_Content_4,adpN,avg序章_AvgDialog_C_M.csv,62,AvgDialog,Content,拉蒙娜战损版,释放狂气爆发，贯彻我的<Yellow:「世界演绎法」>吧！\n在对抗融蚀的过程中，<Yellow:只有合理应对攻势，才能谋得最大的生机>。,"Unleash my Exalt and enact my <Yellow:""Mundus Decree"">! In the fight against Dissolution, <Yellow:we must stay sharp to effectively counter the enemy>.",#N/A,#N/A,狂気解放を発動し、私の<Yellow:「世界演繹法>を選んで！\n融触との戦いでは、<Yellow:攻撃にうまく対応することで勝機をつかめる>わ。,"광기 폭발을 해방해서, 내 <Yellow:「세계 연역법」>을 발동해!\n융식과 맞서기 위해서는, <Yellow:적의 공세를 합리적으로 받아쳐야만 생존의 길을 열 수 있어>.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
,,,,,,,,,,,,,,,,,,,
AvgDialog_10141_Content_1,adpO,avg序章_AvgDialog_C_M.csv,63,AvgDialog,Content,玩家,糟糕，萝坦将要释放<Yellow:狂气爆发>……只靠这些指令的话……,"Damn it, Lotan is about to unleash her own <Yellow:Exalt>... these Command Cards won't suffice...","Ужасно, Ротань собирается освободить <Yellow:вспышка безумия>... Только этими командами..","Oh no, Lotan está a punto de liberar <Yellow:exaltar>…… solo con estas instrucciones",まずい、ロータンが<Yellow:狂気解放>を発動しようとしている……\nこの命令だけじゃ……,"안 돼, 로탄이 곧 <Yellow:광기 폭발>을 사용할 거야...\n이 정도 명령만으로는...","Oh non, Lotan va libérer <Yellow:exalter> ... si nous nous fions seulement à ces ordres","Oh nein, Lotan wird <Yellow:Wahn auslösen>... mit diesen Anweisungen","Oh não, Lotan vai lançar <Yellow:exaltação>... só com essas instruções",แย่แล้ว โรแทนกำลังจะปลดปล่อย<Yellow:คลั่งไคล้ถึงขีดสุด>……แค่คำสั่งพวกนี้คงไม่พอ……,"Astaga, Lotan akan melepaskan <Yellow:Muliakan>… hanya dengan instruksi ini…","Tệ rồi, lơ-tan sắp sử dụng <Yellow:điên cuồng bùng phát>…… chỉ với những lệnh này thì……",
AvgDialog_10141_Content_2,adpP,avg序章_AvgDialog_C_M.csv,64,AvgDialog,Content,拉蒙娜战损版,银钥匙与你精神相连，你的强烈感悟，乃至回忆，都能让它震荡出别具一格的力量。,"The Silver Key is bound to your spirit; as such, your memories and insight uniquely shape its power.","Серебряный ключ связан с твоим духом, твои сильные ощущения, а также воспоминания, могут заставить его пульсировать особой силой.","La llave de plata está conectada a tu mente, tus fuertes percepciones e incluso recuerdos pueden hacer que emita un poder único",シルバーキーはあなたの精神と繋がっていて、あなたの感情や記憶をもとに、特別な力を生み出すの。,"은열쇠는 수호자의 정신과 연결되어 있어. 수호자의 강한 감정, 심지어는 기억조차도 울림이 되어, 은열쇠의 특별한 힘을 일깨울 수 있지.","La clé en argent est liée à ton esprit, ton intense perception, même tes souvenirs, peuvent la faire vibrer avec une puissance unique","Der Silberschlüssel verbindet sich mit deinem Geist, deine intensiven Empfindungen und sogar Erinnerungen können ihm eine einzigartige Kraft verleihen","A Chave de Prata está conectada ao seu espírito, suas fortes percepções e memórias podem fazê-la vibrar com um poder único",กุญแจเงินเชื่อมโยงกับจิตใจของคุณ ความรู้สึกที่รุนแรงและแม้แต่ความทรงจำก็สามารถทำให้มันกระเพื่อมและสร้างพละกำลังที่โดดเด่นได้,"Kunci perak terhubung dengan Roh-mu, pemahaman kuatmu, bahkan kenanganmu, dapat membuatnya bergetar dengan Kekuatan yang unik.","Chiếc chìa khóa bạc kết nối với tinh thần của bạn, những cảm nhận mạnh mẽ và thậm chí ký ức của bạn đều có thể làm nó rung động tạo ra lực lượng độc đáo.",
AvgDialog_10141_Content_3,adpQ,avg序章_AvgDialog_C_M.csv,65,AvgDialog,Content,拉蒙娜战损版,快看指令仪的<Blue:左下角>！银钥之能已经充盈，<Yellow:钥令>已经就绪。,Look toward the <Blue:bottom left corner> of the Command Device. The Silver Key is brimming with energy... you now have access to your <Yellow:Posse>!,"Смотрите на <Blue:нижний левый угол> Команда! Сила серебряного ключа уже наполнилась, <Yellow:ключевой приказ> готов.","¡Mira la <Blue:esquina inferior izquierda> del indicador! El poder de la Llave de Plata está lleno, el <Yellow:comando de la llave> está listo",<Blue:左下>を見て！シルバーキーの力が満ちて、<Yellow:キーオーダー>の準備が整っているわ。,"어서 <Blue:화면 왼쪽 아래>을 확인해 봐! 은열쇠의 힘이 가득 차면, <Yellow:은열쇠>를 발동시킬 수 있어.","Regardez le <Blue:coin inférieur gauche> du panneau de commande ! Le pouvoir de la clé d'argent est plein, <Yellow:la clé> est prête","Schau auf das <Blue:linke untere Eck> des Befehlsgeräts! Die Macht des Silberschlüssels ist voll, <Yellow:Schlüsselbefehl> ist bereit","Olhe para o <Blue:canto inferior esquerdo> do painel! O poder da Chave de Prata está cheio, <Yellow:comando da chave> pronto",ดูที่มุมซ้ายล่างของ<Blue:เครื่องแสดงคำสั่ง>！พลังแห่งกุญแจเงินได้เต็มอิมแล้ว <Yellow:กุญแจลับ> พร้อมที่จะใช้งาน。,"Lihat instrumen di <Blue:pojok kiri bawah>! Kekuatan Kunci perak sudah penuh, <Yellow:Geng> sudah siap.","Nhìn nhanh vào <Blue:góc dưới bên trái> của bộ chỉ lệnh! Chìa khóa bạc đã sẵn sàng, <Yellow:lệnh khóa> đã được kích hoạt.",
AvgDialog_10141_Content_4,adpR,avg序章_AvgDialog_C_M.csv,66,AvgDialog,Content,拉蒙娜战损版,握紧银钥匙，唱诵密文……释放<Yellow:钥令>，为我争取到更多的战术空间！,"Grip the Silver Key and chant the incantation... activate <Yellow:Posse>, and grant me more tactical space!","Сжимая серебряный ключ, произношу заклинание... освобождаю <Yellow:ключевой приказ>, чтобы обеспечить больше тактического пространства!","Agarra la llave de plata, recita el código... libera <Yellow:la orden de la llave> y dame más espacio táctico",シルバーキーを使って呪文を唱えるの……\n<Yellow:キーオーダー>を発動して！,"은열쇠를 움켜쥐고 영창을 읊어... <Yellow:은열쇠>의 힘을 해방시키고, 전술의 폭을 더 넓히는 거야!","Serrez la clé en argent, récitez la formule secrète... Lâchez <Yellow:posse>, pour moi, obtenez plus d'espace tactique !","Halte den Silberschlüssel fest, rezitiere die Geheimschrift... Entfessle <Yellow:Schlüsselbefehl>, um mir mehr taktischen Raum zu verschaffen!","Aperte a chave de prata, recite o código... libere <Yellow:Comando da Chave>, ganhe mais espaço tático para mim!",กำกับกุญแจเงินไว้แน่น สวดมนต์ขลัง... ปลดปล่อย<Yellow:กุญแจลับ> เพื่อให้ฉันมีพื้นที่ยุทธวิธีมากขึ้น！,"Genggam erat kunci perak, nyanyikan mantra rahasia… lepaskan <Yellow:Geng>, berikan saya lebih banyak ruang taktis!","Giữ chặt chìa khóa bạc, hát mật văn… Thả ra <Yellow:lệnh khóa>, giành lấy nhiều không gian chiến thuật hơn cho tôi!",
,,,,,,,,,,,,,,,,,,,
AvgDialog_10136_Content_1,adpu,avg序章_AvgDialog_C_M.csv,67,AvgDialog,Content,拉蒙娜战损版,这是……萝坦引以为傲的的<Yellow:「桀骜之刃」>，会瞬间发起多段攻击！,"This is... Lotan's prided technique <Yellow:""Blade of Defiance"">, capable of launching multiple attacks in an instant!","Это... <Yellow:《яростный клинок》>, которым Ротань так гордится, мгновенно наносит многочисленные атаки!","Esto es... la <Yellow:「Espada Desafiante」> de Lotan, que puede lanzar múltiples ataques al instante!",これは……ロータンの<Yellow:「傲慢の刃」>！\n瞬時に多段攻撃を仕掛けてくるわ！,"이건... 로탄이 자부하는 <Yellow:「반항한 칼날」>이네, 순식간에 다단 공격을 가해올 거야!","C'est... <Yellow:「Lame de fierté」> de Lotan, qui peut déclencher des attaques multiples en un instant !","Das ist... Lotans stolzester <Yellow: „Stolze Klinge“>, die sofort mehrere Angriffe ausführt!","Isso é... a <Yellow:「Lâmina Desafiadora」> que Lotan se orgulha, capaz de realizar múltiplos ataques instantaneamente!",นี่คือ……โรแทนภูมิใจใน<Yellow:「ดาบผยอง」> ที่จะโจมตีหลายครั้งในพริบตา!,"Ini adalah... <Yellow:「Pedang Pemberontak」> yang menjadi kebanggaan Lotan, akan melancarkan serangan multi-segmen dalam sekejap!","Đây là… <Yellow:「lưỡi gươm kiêu ngạo (Kiếm Ngạo Nghễ)」> mà lơ-tan tự hào, sẽ phát động nhiều đợt tấn công trong nháy mắt!",
AvgDialog_10136_Content_2,adpv,avg序章_AvgDialog_C_M.csv,68,AvgDialog,Content,拉蒙娜战损版,应对这一招……用<Yellow:「攻势推演」>避开关键弱点，这样更稳妥。,"To counter her move... employ my <Yellow:""Assault Thesis""> . Better safe than sorry.","Справиться с этим приёмом...используйте <Yellow:《наступательный маневр》>, чтобы избежать ключевых уязвимостей, так будет надёжнее.","Para contrarrestar este movimiento… usa <Yellow:análisis ofensivo> para evitar los puntos débiles clave, eso sería más seguro",この場合は……\n<Yellow:「攻勢演習」>で弱点をつくのがよさそうね。,이 공격에 대항하려면... 내 <Yellow:「공격 분석」>으로 약점을 회피하는 게 안전할 거야.,"Pour contrer cette attaque... utilise <Yellow:「Analyse offensive」> pour éviter les points faibles critiques, c'est plus sûr","Gegen diesen Zug... benutze <Yellow:「Offensivanalyse」> um kritische Schwächen zu vermeiden, das ist sicherer","Para enfrentar esse movimento... use <Yellow: ""análise ofensiva""> para evitar pontos fracos críticos, é mais seguro assim",รับมือกับท่านี้... ใช้<Yellow:「การวิเคราะห์การโจมตี」>หลีกเลี่ยงจุดอ่อนสำคัญ จะได้ปลอดภัยกว่า,"Menghadapi serangan ini… gunakan <Yellow:「Analisis penyerangan」> untuk menghindari kelemahan utama, ini lebih aman.","Đối phó với chiêu này…… dùng <Yellow:「lý thuyết tấn công」> né tránh điểm yếu quan trọng, để đảm bảo an toàn hơn.",
,,,,,,,,,,,,,,,,,,,
AvgDialog_10124_Content_1,adme,avg序章_AvgDialog_C_M.csv,69,AvgDialog,Content,拉蒙娜战损版,看来你已经找到状态了。接下来指挥就交给你了，守密人！,"Looks like you've found your rhythm. The command is yours, Keeper!","Похоже, ты уже нашёл состояние. Дальше командование передаётся тебе, Хранитель тайн!","Parece que has encontrado tu ritmo. La dirección es tuya, Guardián del Secreto",そろそろ調子が出てきたんじゃない？\n次の指揮はあなたに任せるわ！,"보아하니 이제 리듬을 되찾은 것 같네. 지금부터는 너에게 지휘를 맡길게, 수호자!","On dirait que vous avez trouvé votre rythme. La suite est à vous, Gardien du secret !","Du hast deinen Rhythmus gefunden. Die Führung überlasse ich dir, Hüter der Geheimnisse!","Parece que você encontrou seu ritmo. A partir de agora, você comanda, Guardião do Segredo!",ดูเหมือนคุณจะพบสถานะแล้ว ต่อไปก็ส่งมอบการชี้นำให้คุณแล้วนะ ผู้รักษาความลับ！,"Tampaknya kamu sudah menemukan negaranya. Selanjutnya, komando akan kuserahkan padamu, Penjaga!","Xem ra bạn đã tìm được trạng thái rồi. Tiếp theo, chỉ huy sẽ giao cho bạn, người giữ bí mật !",
,,,,,,,,,,,,,,,,,,,
AvgDialog_10134_Content_1,adpa,avg序章_AvgDialog_C_M.csv,70,AvgDialog,Content,萝坦,喂，你这家伙，快点，让我释放<Yellow:「桀骜之刃」>。,"Hey you! Quit dawdling and use my <Yellow:""Blade of Defiance""> already.","Эй, ты, давай быстрее, позволь мне освободить <Yellow:《яростный клинок》>.","¡Oye, tú, rápido, déjame liberar <Yellow:「Hoja Indomable」>",おい、急げ！\n我に<Yellow:「傲慢の刃」>を使わせろ！,"어이, 수호자. 꾸물거리지 말고, 빨리 내 <Yellow:「반항의 칼날」>을 쓰게 해 줘.","Hé, toi, dépêche-toi, laisse-moi libérer <Yellow:「Lame Indomptable」>","Hey, du da, beeil dich, lass mich <Yellow:„Klinge des Trotzes“> entfesseln","Ei, seu desgraçado, rápido, deixe-me liberar <Yellow:「Lâmina Indomável」>",เฮ้ แกนี่ เร็วหน่อย ปลดปล่อย<Yellow:「ใบมีดแห่งความดื้อรั้น」>ออกมาให้ฉัน,"Hei, kau ini, cepatlah, biarkan aku melepaskan <Yellow:「Pisau Pemberontak」>.","Này, thằng kia, nhanh lên, để tôi sử dụng <Yellow:「Lưỡi gươm ngạo nghễ」>.",
AvgDialog_10134_Content_2,adpb,avg序章_AvgDialog_C_M.csv,71,AvgDialog,Content,朵尔唤醒体,慢着，守密人。\n先释放「打击」，激发萝坦的血性，能够降低<Yellow:「桀骜之刃」>的算力消耗。,"If I may interject, Keeper. First, utilize the ""Strike"" Command Cards to reduce the Arithmetica Cost of <Yellow:""Blade of Defiance"">.",#N/A,#N/A,待って。その前に「攻撃」を使ってみて。\nそうすれば<Yellow:「傲慢の刃」>の行動力消費を減らせるわ。,"기다려, 수호자.\n먼저 「타격」을 사용해서, 로탄의 전의를 끌어올리면 <Yellow:「반항의 칼날」>의 산출력 소모를 줄일 수 있어.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_10134_Content_3,adpc,avg序章_AvgDialog_C_M.csv,72,AvgDialog,Content,朵尔唤醒体,合适的指令组合能让我们的攻击事半功倍。\n战术就在指令中，守密人。好好想想。,The right command sequence can optimize our effectiveness in battle. Every choice matters. Think tactically.,#N/A,#N/A,適切な指令の組み合わせで攻撃の効率が上がるわ。\n戦術の要は指令にあるの。よく考えて。,"적절한 명령 조합은 공격의 효과를 크게 향상시킬 수 있지.\n전술은 명령 속에 있어, 수호자. 항상 깊이 생각해.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
,,,,,,,,,,,,,,,,,,,
AvgDialog_10128_Content_1,adno,avg序章_AvgDialog_C_M.csv,73,AvgDialog,Content,拉蒙娜战损版,小心，对方进入强攻态势了！,"Watch out, the enemy is going on the offensive!","Будь осторожен, противник перешёл в сильное наступление!","¡Cuidado, el enemigo está en modo de ataque!",気をつけてーー敵がさらに強力な攻撃を仕掛けてくるわ！,"조심해, 적의 공세가 거세졌어!","Attention, l'ennemi passe à l'attaque !","Vorsicht, der Gegner geht in den Angriffsmodus!","Cuidado, o inimigo está em modo de ataque total!",ระวังนะ ฝ่ายตรงข้ามเข้าสู่โหมดบุกอย่างหนักแล้ว!,"Hati-hati, mereka memasuki mode serangan kuat!","Cẩn thận, đối phương đã chuyển sang thế tấn công mạnh mẽ!",
AvgDialog_10128_Content_2,adnp,avg序章_AvgDialog_C_M.csv,74,AvgDialog,Content,朵尔唤醒体,怕什么，我还在这里呢。\n守密人，让我执行<Yellow:「外域手术」>。,"What's all that fuss about? I'm here with you. Keeper, let me perform <Yellow:""Outer Surgery"">.",#N/A,#N/A,何を怖がっているの？ 私がいるわ。\n守秘者さん、私の<Yellow:「外界手術」>を使ってみて。,"두려워할 것 없어, 내가 여기 있는걸.\n수호자, 나의 <Yellow:「외부 수술」>을 사용하게 해 줘.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
,,,,,,,,,,,,,,,,,,,
AvgDialog_10125_Content_1,admf,avg序章_AvgDialog_C_M.csv,75,AvgDialog,Content,拉蒙娜战损版,呼，抱歉，现在没时间等你适应了。,"Phew. Sorry, there's no time for you to acclimate to all of this properly.","Фу, извини, сейчас нет времени ждать, пока ты адаптируешься.","Uf, lo siento, no hay tiempo para que te adaptes ahora",ふう……ごめんなさい。今はあなたが鳴れるのを待つ時間はないの。,"후, 미안해. 지금은 네가 적응할 시간을 기다릴 여유가 없어.","Ouf, désolé, pas le temps de t'adapter maintenant","Puh, tut mir leid, keine Zeit für Anpassung","Ufa, desculpe, não temos tempo para você se adaptar agora",เฮ้อ ขอโทษนะ ตอนนี้ไม่มีเวลาให้คุณปรับตัวแล้ว,"Huh, maaf, sekarang tidak ada waktu untuk menunggu kamu beradaptasi.","À, xin lỗi, bây giờ không có thời gian để bạn thích nghi.",
AvgDialog_10125_Content_2,admq,avg序章_AvgDialog_C_M.csv,76,AvgDialog,Content,拉蒙娜战损版,异变体在警钟敲响之前抵达钥冢，弥萨格外围的<Blue:迷雾屏障>多半已经失效。,These Mutants reached the Keygrave before the alarm sounded. The <Blue:Mist Barrier> around Mythag must be down.,"Изменённое существо достигло Ключевой Гробницы до того, как прозвучал тревожный звон, а <Blue:барьер тумана> вокруг Мисага скорее всего больше не работает.","El mutante llega a la Tumba de Llaves antes de que suene la alarma, la <Blue:Barrera de Niebla> en los alrededores de Missaga probablemente ya ha fallado",警鐘が鳴る前に、変異体が鍵塚に到達してしまったみたい。\nミサゴ周辺の<Blue:霧のバリア>はほとんど消えてしまったようね……,이 변이체들은 경보가 울리기도 전에 열쇠 무덤에 나타났어. 미사그 주변의 <Blue:안개 장벽>이 무효화된 게 틀림없어.,"Le mutant atteint le tombeau avant que l'alarme ne sonne, la <Blue:barrière de brume> autour de Missaga est probablement déjà tombée","Der Mutant erreichte das Schlüssellager, bevor die Glocke läutete, und die <Blue:Nebelbarriere> um Missaga war wahrscheinlich bereits ausgefallen",O mutante chegou ao Túmulo da Chave antes do alarme. A <Blue:Barreira de Névoa> de Missaga provavelmente falhou,ตัวประหลาดได้มาถึงยังกุญแจสุสานก่อนที่เสียงระฆังเตือนจะดังขึ้น <Blue:หมอกบาเรีย> รอบนอกของมิซากะน่าจะล้มเหลวไปแล้วมากกว่าครึ่ง,"Varian abnormal tiba di Key Mound sebelum alarm berbunyi, kemungkinan besar <Blue:Penghalang Kabut> di perimeter Mythag sudah tidak berfungsi.","Quái vật đến Đài Khoá trước khi chuông cảnh báo vang lên, <Blue:rào cản sương mù> xung quanh Misaque hầu như chắc chắn đã mất tác dụng.",
AvgDialog_10125_Content_3,admB,avg序章_AvgDialog_C_M.csv,77,AvgDialog,Content,拉蒙娜战损版,<Blue:威廉>学长知道今天钥冢有仪式，但援兵一直没来，加上钟声……\n我们必须想办法和他们会合，<Yellow:消灭异变的源头>。,"We informed <Blue:William> about today's ceremony, but no reinforcements came to our aid. The bell... we should regroup and <Yellow:eliminate the source of the anomaly>!",#N/A,#N/A,<Blue:ウィリアム>先輩は今日の儀式を知っているのに、援軍が来ない……\nどうにか先輩と合流して、<Yellow:異変の根源を絶つ>べきだわ。,"오늘 열쇠 무덤에서 의식이 있다는 건 <Blue:윌리엄> 선배도 알고 있었을 텐데, 아직 지원은 오지 않고 있고, 종소리까지... 어쨌든 빨리 우리도 합류해서 <Yellow:이변의 원인을 제거>해야 해.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_10125_Content_4,admM,avg序章_AvgDialog_C_M.csv,78,AvgDialog,Content,拉蒙娜战损版,那是？！,What is that?!,Это что?!,¿Eso es?!,なに！？,저건...?!,C'était ?!,Was ist das?!,Isso é?!,นั่นคืออะไร?!,Apa itu?!,Đó là?!,
