Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
AvgDialog_19200_Content_22,ahzK,avg章6_AvgDialog_C_M.csv,106,AvgDialog,Content,,你和墨菲对视一眼，她抿着嘴点了点头，你们无言地拔腿向传出声音的方向跑去。,"You and Murphy exchange a glance. She nods with pursed lips, and you both silently sprint towards the source of the sound.","Ты переглянулся с Морфи, она сжала губы и кивнула. Вы молча побежали в направлении, откуда доносился звук.","Tú y Murphy se miraron, ella asintió con los labios apretados, y ambos corrieron hacia el sonido",あなたとモーフィは視線を交わし、彼女は口を引き結んでうなずいた。二人は無言で音が聞こえてきた方向に走り出した。,"당신과 머피가 서로 눈을 마주치고, 그녀는 입술을 다물며 고개를 끄덕였습니다. 두 사람은 말없이 소리가 나는 방향으로 달려갔습니다。","Toi et Murphy vous êtes regardés, elle a hoché la tête en silence, et vous avez couru vers la source du bruit","Du und Murphy tauschen einen Blick, sie nickt stumm, und ihr rennt wortlos in Richtung des Geräuschs","Você e Murphy trocaram olhares, ela assentiu com os lábios cerrados, e vocês correram em direção ao som",คุณและมอร์ฟี่สบตากันแวบหนึ่ง เธอเม้มริมฝีปากแล้วพยักหน้าเบาๆ พวกคุณไม่พูดอะไร ต่างวิ่งไปยังทิศทางที่ได้ยินเสียงดังมา,"Kamu dan Murphy saling bertatapan. Dia mengatupkan bibirnya dan mengangguk. Tanpa bicara, kalian berdua langsung berlari ke arah suara itu.","Bạn và Muphí nhìn nhau, cô ấy cắn môi rồi gật đầu, hai người im lặng chạy về hướng phát ra tiếng động.",,
AvgDialog_19200_Content_23,ahzL,avg章6_AvgDialog_C_M.csv,107,AvgDialog,Content,,距离正位之时\n还剩：90分钟,Time until Alignment:\n90 minutes remain,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
,,,,,,,,,,,,,,,,,,,,
Stage_8022_Name,aVnf,g关卡_Stage_A.csv,146,Stage,Name,,寄生物,Parasite,Паразит,Parásito,寄生虫,기생충,Parasite,Parasit,Parasita,ปรสิต,Parasit,Ký sinh trùng,,
Stage_8022_Desc,aVne,g关卡_Stage_A.csv,146,Stage,Desc,,那绝非受到期待的生命，只是污浊的寄生虫罢了。,That was not a being that was ever desired; merely a filthy parasite.,"Это вовсе не ожидаемая жизнь, а всего лишь омерзительный паразит.","Esa no era una vida esperada, solo un parásito sucio",それは決して期待されたライフではなく、ただ汚れた寄生に過ぎない。,"그것은 기대받지 못한 생명이었을 뿐, 더러운 기생충에 불과했다.","Ce n'était pas une vie attendue, juste un parasite impur","Das war kein erwartetes Leben, nur ein schmutziger Parasit","Aquela não era uma vida esperada, apenas um parasita imundo",นั่นไม่ใช่ชีวิตที่ได้รับความคาดหวัง แต่เป็นเพียงสิ่งมีชีวิตที่ไร้ค่าและน่ารังเกียจ,"Itu sama sekali bukan Hidup yang dinantikan, melainkan parasit yang kotor.","Đó tuyệt đối không phải là sức sống được mong đợi, chỉ là con ký sinh trùng ô uế mà thôi.",,
Stage_7719_Name,aUTI,g关卡_Stage_A.csv,259,Stage,Name,,寄生物,Parasite,Паразит,Parásito,寄生虫,기생충,Parasite,Parasit,Parasita,ปรสิต,Parasit,Ký sinh trùng,,
Stage_7719_Desc,aUTH,g关卡_Stage_A.csv,259,Stage,Desc,,那绝非受到期待的生命，只是污浊的寄生虫罢了。,That was not a being that was ever desired; merely a filthy parasite.,"Это вовсе не ожидаемая жизнь, а всего лишь омерзительный паразит.","Esa no era una vida esperada, solo un parásito sucio",それは決して期待されたライフではなく、ただ汚れた寄生に過ぎない。,"그것은 기대받지 못한 생명이었을 뿐, 더러운 기생충에 불과했다.","Ce n'était pas une vie attendue, juste un parasite impur","Das war kein erwartetes Leben, nur ein schmutziger Parasit","Aquela não era uma vida esperada, apenas um parasita imundo",นั่นไม่ใช่ชีวิตที่ได้รับความคาดหวัง แต่เป็นเพียงสิ่งมีชีวิตที่ไร้ค่าและน่ารังเกียจ,"Itu sama sekali bukan Hidup yang dinantikan, melainkan parasit yang kotor.","Đó tuyệt đối không phải là sức sống được mong đợi, chỉ là con ký sinh trùng ô uế mà thôi.",,
Stage_7971_Name,aVkc,g关卡_Stage_A.csv,428,Stage,Name,,寄生物,Parasite,Паразит,Parásito,寄生虫,기생충,Parasite,Parasit,Parasita,ปรสิต,Parasit,Ký sinh trùng,,
Stage_7971_Desc,aVkb,g关卡_Stage_A.csv,428,Stage,Desc,,那绝非受到期待的生命，只是污浊的寄生虫罢了。,That was not a being that was ever desired; merely a filthy parasite.,"Это вовсе не ожидаемая жизнь, а всего лишь омерзительный паразит.","Esa no era una vida esperada, solo un parásito sucio",それは決して期待されたライフではなく、ただ汚れた寄生に過ぎない。,"그것은 기대받지 못한 생명이었을 뿐, 더러운 기생충에 불과했다.","Ce n'était pas une vie attendue, juste un parasite impur","Das war kein erwartetes Leben, nur ein schmutziger Parasit","Aquela não era uma vida esperada, apenas um parasita imundo",นั่นไม่ใช่ชีวิตที่ได้รับความคาดหวัง แต่เป็นเพียงสิ่งมีชีวิตที่ไร้ค่าและน่ารังเกียจ,"Itu sama sekali bukan Hidup yang dinantikan, melainkan parasit yang kotor.","Đó tuyệt đối không phải là sức sống được mong đợi, chỉ là con ký sinh trùng ô uế mà thôi.",,
AvgDialog_34974_Content_1,ajFZ,avg章6_AvgDialog_C_M.csv,108,AvgDialog,Content,,寄生物,Parasite,Паразит,Parásito,寄生虫,기생충,Parasite,Parasit,Parasita,ปรสิต,Parasit,Ký sinh trùng,,
AvgDialog_34974_Content_2,ajGk,avg章6_AvgDialog_C_M.csv,109,AvgDialog,Content,,在指尖从守密人手背擦过的下一毫秒，柔和的无言白风撞进了爆炸原点。,"The next millisecond after her fingertip brushed past the back of the Keeper's hand, a gentle, silent white wind collided against the origin of the explosion.","В следующую миллисекунду после того, как кончики пальцев скользнули по тыльной стороне руки Хранителя тайн, тихий белый ветер ворвался в точку взрыва.","En el milisegundo después de que tus dedos rozan la mano del Guardián del Secreto, un viento blanco y suave choca contra el punto de explosión",指先がシークレットキーパーの手の甲をかすめた次のミリセカンド、優しい無言の白い風が爆発の原点に衝突した。,"손가락 끝이 수호자의 손등을 스친 다음 밀리초에, 부드러운 무언의 흰 바람이 폭발 원점에 충돌했다.","Au moment où vos doigts frôlent le dos de la main du Gardien, un vent blanc doux et silencieux frappe l'épicentre de l'explosion","Im Moment, als die Fingerspitzen den Handrücken des Geheimnisträgers streiften, stieß ein sanfter, wortloser weißer Wind in den Explosionspunkt","No milissegundo em que seus dedos roçam a mão do Guardião, um vento branco suave e silencioso atinge o ponto de explosão",ในเสี้ยววินาทีถัดมาหลังจากที่ปลายนิ้วปัดผ่านหลังมือของผู้รักษาความลับ สายลมขาวอ่อนโยนที่ไร้คำพูดก็พุ่งเข้าชนจุดศูนย์กลางของการระเบิด,"Pada milidetik berikutnya setelah menyentuh punggung tangan Penjaga, angin putih yang lembut dan tanpa suara menabrak titik pusat ledakan.","Trong tích tắc tiếp theo sau khi đầu ngón tay lướt qua mu bàn tay của người giữ bí mật, một làn gió trắng êm ái và lặng lẽ đã nhẹ nhàng va vào tâm điểm vụ nổ.",,
AvgDialog_34974_Content_3,ajGv,avg章6_AvgDialog_C_M.csv,110,AvgDialog,Content,,明明是那么轻柔的力量，拉扯着拉蒙娜进入无边白夜时却显得格外有力。坐标极速转换的同时，她感觉五脏六腑都快要被拧出血来。,"It was a gentle power; yet, when pulling Ramona into the boundless white night, it felt incredibly forceful. As her coordinates shifted at breakneck speed, she felt as if her internal organs were being wrung dry.","Такая нежная сила, тянущая Рамонна в бескрайнюю белую ночь, казалась особенно мощной. В тот момент, когда координаты стремительно менялись, она почувствовала, что её внутренние органы вот-вот начнут кровоточить.","Es una fuerza tan suave, pero al tirar de Ramona hacia la interminable noche blanca se siente extremadamente poderosa. Mientras las coordenadas se transforman rápidamente, siente que sus entrañas están a punto de ser exprimidas",明明はそんなに優しい力なのに、ラモナを無辺の白夜へと引きずり込む際には特に力強いように感じられた。座標が急速に変換される中、彼女は内臓が出血しそうな感覚を味わった。,"분명 그렇게 부드러운 힘인데, 라몬나를 무한한 백야로 끌어들일 때는 특히 강력하게 느껴졌다. 좌표가 급속도로 변환되는 동안, 그녀는 내부 장기가 비틀려서 피가 날 것 같은 느낌을 받았다.","C'était une force si douce, tirant Ramona dans la nuit blanche infinie, mais elle semblait exceptionnellement puissante. Alors que les coordonnées changeaient à grande vitesse, elle ressentait comme si tous ses entrailles allaient être tordues jusqu'à saigner","Es ist eine so sanfte Kraft, die Ramona in die endlose weiße Nacht zieht, erscheint jedoch besonders kraftvoll. Während die Koordinaten blitzschnell wechseln, fühlt sie, wie ihre Eingeweide fast herausgedreht werden","Mas era uma força tão suave, puxando Ramona para a noite eterna, que parecia extraordinariamente forte. Enquanto as coordenadas mudavam rapidamente, ela sentiu que seus órgãos estavam prestes a serem torcidos e sangrar",แม้จะเป็นพละกำลังที่แสนอ่อนโยน แต่เมื่อดึงรามอน่าเข้าสู่ราตรีขาวอันไม่มีที่สิ้นสุด มันกลับรู้สึกมีพลังอย่างมาก พิกัดเปลี่ยนไปอย่างรวดเร็ว ในขณะเดียวกัน เธอรู้สึกเหมือนเครื่องในกำลังจะปริแตก,"Meskipun kekuatannya begitu lembut, ketika menarik Ramona ke dalam malam putih tanpa batas, terasa sangat kuat. Saat koordinat berubah dengan cepat, dia merasa isi perutnya hampir terpilin hingga berdarah.","Dù là một lực lượng nhẹ nhàng, khi kéo Ramona vào đêm trắng vô tận lại trở nên mạnh mẽ. Trong khi tọa độ chuyển đổi nhanh chóng, cô cảm thấy như ngũ tạng lục phủ đều sắp bị vặn đến chảy máu.",,
AvgDialog_34974_Content_4,ajGG,avg章6_AvgDialog_C_M.csv,111,AvgDialog,Content,拉蒙娜,咳、咳咳……,"*Cough, cough...*","Кашель, кашель..","Cof, cof",コホン、コホン……,"기침, 기침기침…","Ahem, ahem","Hust, hust","Cof, cof","ค่อยๆ, ค่อยๆ..","Hek, hek hek…","Khụ, khụ khụ…",,
AvgDialog_34974_Content_5,ajGR,avg章6_AvgDialog_C_M.csv,112,AvgDialog,Content,,希莱斯特喘息着放下罗盘，她在船长的搀扶下坐了下来，双手交叠着搭在腿上，看起来比之前更加虚弱。,"Gasping, Celeste put down her compass and sat with the captain's assistance, folding her hands on her lap. She looked even weaker than before.","Хилестер, задыхаясь, опустила компас. При поддержке капитана она села, сложив руки на коленях, и выглядела ещё больше слабость, чем прежде.","Celeste dejó caer el compás, respirando con dificultad. Se sentó con la ayuda del capitán, con las manos entrelazadas sobre sus piernas, y parecía más débil que antes",シレステは息を切らしながら羅針盤を置き、船長の支えを受けながら座り込んだ。両手を重ねて膝の上に置き、以前よりもさらに弱った様子だった。,"힐레스트는 숨을 헐떡이며 나침반을 내려놓았고, 선장의 부축으로 앉아 두 손을 무릎 위에 얹었다. 그녀는 이전보다 더 약화되어 보였다.","La Céleste, haletante, dépose la boussole. Elle s'assoit avec le soutien du capitaine, les mains repliées sur ses jambes, semblant plus faible qu'auparavant","Celeste atmete schwer und legte den Kompass nieder; sie setzte sich mit der Unterstützung des Kapitäns und faltete ihre Hände auf ihren knochigen Knien, was sie schwächer erscheinen ließ als zuvor","Celeste, ofegante, colocou o compasso de lado; ela se sentou apoiada pelo capitão, com as mãos entrelaçadas em seu colo, parecendo mais fraca do que antes",ฮิลีย์สเตอร์หอบหายใจและวางเข็มทิศลง เธอนั่งลงโดยมีกัปตันช่วยพยุง มือไขว้ไว้บนตัก และดูอ่อนแอลงกว่าเดิม,"Celeste menghela napas dan meletakkan kompas, dia duduk dengan bantuan kapten, kedua tangannya dilipat di atas paha, terlihat lebih lemah daripada sebelumnya.","Hilaster thở hổn hển đặt la bàn xuống, cô ngồi xuống dưới sự hỗ trợ của thuyền trưởng, hai tay đan vào nhau đặt trên đùi, trông yếu đuối hơn trước.",,
AvgDialog_34974_Content_6,ajHc,avg章6_AvgDialog_C_M.csv,113,AvgDialog,Content,埃尔顿,你感觉如何？,How are you feeling?,Как вы себя чувствуете?,¿Cómo te sientes?,あなたはどう感じていますか？,당신은 어떻게 느끼세요?,Comment te sens-tu ?,Wie geht es dir?,Como você está se sentindo?,คุณรู้สึกอย่างไร?,Bagaimana perasaanmu?,Bạn cảm thấy thế nào?,,
AvgDialog_34974_Content_7,ajHl,avg章6_AvgDialog_C_M.csv,114,AvgDialog,Content,,希莱斯特摇了摇头，并未出声。在拉蒙娜因爆炸和坐标转移而迟钝的脑中，无法辨别她的回应是否代表着肯定的回答。,"Celeste shook her head without speaking. Ramona, her mind dulled by the explosion and experience of shifting coordinates, couldn't tell whether the response indicated an affirmation.","Хилестер покачал головой, не издав ни звука. В смутном сознании Рамоны, вызванном взрывом и перемещением координат, невозможно было понять, означает ли её реакция положительный ответ.","Celeste sacudió la cabeza en silencio. En la mente aturdida de Ramona por la explosión y el cambio de coordenadas, no pudo discernir si su respuesta representaba un asentimiento",シレステは首を振り、声を出さなかった。ラモナの脳は爆発と座標移動により鈍っており、彼女の反応が肯定的な回答を意味しているか判断できなかった。,"힐레스트는 고개를 저었고, 소리를 내지 않았다. 라몬나의 폭발과 좌표 이동으로 인해 멍한 두뇌로는 그녀의 반응이 긍정적인 대답을 의미하는지 판단할 수 없었다.","La Céleste secoue la tête sans dire un mot. Dans l'esprit engourdi de Ramona à cause de l'explosion et du déplacement des coordonnées, il lui est impossible de distinguer si sa réponse représente un accord","Celeste schüttelte den Kopf und sagte nichts. In Ramonas trüben Kopf, aufgrund der Explosion und Koordinatenverschiebung, war es unmöglich zu erkennen, ob ihre Antwort bejaht wurde","Celeste balançou a cabeça, mas não disse nada. Na mente de Ramona, que estava atordoada pela explosão e pela troca de coordenadas, não conseguia discernir se sua resposta significava uma confirmação",ฮิลีย์สเตอร์ส่ายหัว โดยไม่ได้เปล่งเสียง ในสมองของรามอน่าที่เฉื่อยชาเพราะแรงระเบิดและการย้ายพิกัด เธอไม่สามารถแยกแยะได้ว่าการตอบสนองของฮิลีย์สเตอร์นั้นหมายถึงคำตอบที่ยืนยันหรือไม่,"Celeste menggelengkan kepalanya tanpa bersuara. Dalam pikiran Ramona yang menjadi lambat akibat ledakan dan perpindahan koordinat, dia tidak bisa memastikan apakah responsnya berarti jawaban afirmatif.","Hilaster lắc đầu, không lên tiếng. Trong khi Ramona vẫn còn choáng váng vì vụ nổ và sự dịch chuyển tọa độ, cô không rõ phản ứng của Hilaster có đồng ý hay không.",,
AvgDialog_34974_Content_8,ajHm,avg章6_AvgDialog_C_M.csv,115,AvgDialog,Content,,眼看两人的目光移到了自己身上，拉蒙娜刚想说话，耳内便传来持续的低频嗡鸣，就连大脑深处都传来了不妙的电信号。,"Seeing the two gaze at her, Ramona was about to speak when a persistent low-frequency hum echoed in her ears, sending ominous signals deep into her brain.","Видя, как взгляды обоих переместились на неё, Рамона только хотела заговорить, как в ушах раздался непрерывный низкочастотный гул, а из глубин мозга пришли нехорошие электрические сигналы.","Cuando las miradas de ambos se posaron en ella, Ramona estaba a punto de hablar cuando un zumbido de baja frecuencia resonó en sus oídos, incluso su cerebro recibió señales eléctricas inquietantes",目の前で二人の視線が向けられ、ラモナは言葉を発しようとした瞬間、耳の中で持続的な低周波のブーンという音が鳴り響き、頭の奥からも不吉な電気信号が送られてきた。,"두 사람의 시선이 자신에게로 옮겨가는 것을 본 라몬나는 막 말하려던 참에 귀 안에서 지속적인 저주파 윙윙거림이 들려왔고, 심지어 뇌 깊은 곳에서도 불길한 전기 신호가 느껴졌다.","Voyant les regards des deux se tourner vers elle, Ramona s'apprête à parler, mais un bourdonnement basse fréquence persistant résonne dans ses oreilles, même son cerveau reçoit des signaux électriques inquiétants","Als Ramona die Blicke der beiden auf sich gerichtet sieht und gerade sprechen will, hört sie ein anhaltendes tiefes Brummen in ihren Ohren, das bis in ihr Gehirn vordringt","Quando os olhares dos dois se voltaram para ela, Ramona estava prestes a falar quando um zumbido de baixa frequência começou a soar em seus ouvidos, e até o fundo de seu cérebro recebeu sinais elétricos preocupantes",เมื่อเห็นว่าสายตาของทั้งสองคนจับจ้องมาที่เธอ รามอน่ากำลังจะพูดออกมา แต่ทันใดนั้นก็ได้ยินเสียงฮัมความถี่ต่ำอย่างต่อเนื่องในหู แม้แต่ในสมองส่วนลึกก็ยังมีสัญญาณไฟฟ้าที่น่ากลัว,"Melihat pandangan kedua orang itu beralih ke arahnya, Ramona baru saja hendak berbicara ketika tiba-tiba terdengar dengungan frekuensi rendah yang terus-menerus di telinganya. Bahkan, sinyal listrik yang mengganggu pun terasa hingga ke dalam otaknya.","Nhìn thấy ánh mắt của hai người chuyển sang mình, Ramona vừa định nói gì đó thì tai cô đã vang lên tiếng ong ong liên tục, thậm chí tận sâu trong não cũng truyền đến những tín hiệu điện bất thường.",,
AvgDialog_34974_Content_9,ajHn,avg章6_AvgDialog_C_M.csv,116,AvgDialog,Content,拉蒙娜,唔……耳朵好痛……,Ugh... My ears hurt...,Оу... уши так болят..,Mmm... me duelen los oídos,う……耳が痛い……,음…… 귀가 아파……,Mmm... mal aux oreilles,Hm...Ohrenschmerzen,Hum...meus ouvidos doem,อืม... หูปวดจัง..,Umm... telingaku terasa sakit...,Ưm…… tai đau quá……,,
AvgDialog_34974_Content_10,ajGa,avg章6_AvgDialog_C_M.csv,117,AvgDialog,Content,埃尔顿,经历过这种程度的爆炸，耳鸣持续个三五天都是正常的。,"After experiencing an explosion of this magnitude, it's normal for your ears to ring for three to five days.","После такого взрыва звон в ушах может длиться 3-5 дней, это нормально.","Después de una explosión de esta magnitud, es normal tener zumbidos en los oídos por unos días",このような程度の爆発を経験すると、耳鳴りが3〜5日間続くのは普通です。,"이 정도의 폭발을 겪었으니, 귀가 울리는 증상이 사흘, 닷새 정도 지속되는 것은 정상입니다.","Après une explosion de cette ampleur, des acouphènes pendant trois à cinq jours sont normaux",Nach einer solchen Explosion ist ein paar Tage Tinnitus normal,"Depois de uma explosão dessas, é normal ter zumbido nos ouvidos por alguns dias",หลังจากเผชิญกับการระเบิดในระดับนี้ การมีเสียงดังในหูต่อเนื่องประมาณสามถึงห้าวันถือว่าปกติ,"Setelah mengalami ledakan dengan intensitas seperti ini, tinnitus yang berlangsung selama tiga hingga lima hari masih dianggap normal.","Sau khi trải qua mức độ nổ như vậy, việc ù tai kéo dài vài ngày là điều bình thường.",,
AvgDialog_34974_Content_11,ajGb,avg章6_AvgDialog_C_M.csv,118,AvgDialog,Content,拉蒙娜,嗯，从我感受来看，至少耳膜还是完整的。,"Well, at least my eardrums seem intact; from what I can feel, at least.","Хм, по моим ощущениям, барабанные перепонки по крайней мере ещё целы.","Sí, al menos mis tímpanos están intactos",うん、私の感じでは、少なくとも鼓膜はまだ元気だ。,"음, 적어도 제 느낌으로는 고막은 아직 온전한 것 같아요.","Mmm, d'après ce que je ressens, au moins mes tympans sont intacts","Hmm, nach meinem Gefühl sind zumindest meine Trommelfelle noch intakt","Hmm, pelo que sinto, pelo menos meus tímpanos estão intactos",อืม จากที่ฉันรู้สึก อย่างน้อยเยื่อแก้วหูยังคงสมบูรณ์,"Hmm, dari apa yang kurasakan, setidaknya gendang telingaku masih utuh.","Ừ, theo cảm nhận của tôi, ít nhất màng nhĩ vẫn còn nguyên vẹn.",,
AvgDialog_34974_Content_12,ajGc,avg章6_AvgDialog_C_M.csv,119,AvgDialog,Content,拉蒙娜,守密人，你感觉如何…等等……,"Keeper, how are you feeling... Wait...","Хранитель тайн, как ты себя чувствуешь... подожди..","Guardián del Secreto, ¿cómo te sientes... espera...?",シークレットキーパー、あなたの気分はどうですか…ちょっと待って…,"수호자, 당신은 어떻게 느끼세요…잠깐…","Gardien du Secret, comment te sens-tu... Attends","Geheimnisträger, wie fühlst du dich... Warte","Guardião, como você se sente... espere",ผู้รักษาความลับ คุณรู้สึกอย่างไร... เดี๋ยว..,"Penjaga, bagaimana perasaanmu… tunggu sebentar…","Người giữ bí mật, bạn cảm thấy thế nào…… đợi chút……",,
AvgDialog_34974_Content_13,ajGd,avg章6_AvgDialog_C_M.csv,120,AvgDialog,Content,拉蒙娜,我、我没能拉住守密人的手…%heorshe%、%heorshe%……,"I... I couldn't hold onto the Keeper's hand... {Male=he,Female=she}... {Male=he,Female=she}...","Я, я не смог удержать руку Хранителя тайн...%heorshe%, %heorshe%..","Yo, yo no pude agarrar la mano del Guardián del Secreto... %heorshe%, %heorshe%",私、シークレットキーパーの手を引き留めることができなかった…%heorshe%、%heorshe%……,"나, 나는 수호자의 손을 잡지 못했어…%heorshe%, %heorshe%…","Je... je n'ai pas pu attraper la main du Gardien des Secrets... %heorshe%, %heorshe%","Ich, ich konnte die Hand des Geheimnisträgers nicht halten... %heorshe%, %heorshe%","Eu, eu não consegui segurar a mão do Guardião de Segredos... %heorshe%, %heorshe%","ฉัน... ฉันไม่สามารถคว้ามือของผู้รักษาความลับไว้ได้… %heorshe%, %heorshe%…","Aku, aku tidak bisa menahan tangan Penjaga... %heorshe%, %heorshe%...","Tôi, tôi không thể nắm được tay người giữ bí mật… %heorshe%, %heorshe% ……",,
AvgDialog_34974_Content_14,ajGe,avg章6_AvgDialog_C_M.csv,121,AvgDialog,Content,埃尔顿,别紧张，别紧张。索纳尼尔号的密境将周围海域也囊括了进来，希莱斯特不会漏掉%hisorher%。,"Don't panic, don't panic. The Sona-Nyl's Domain encompasses the entire surrounding sea area. Celeste won't miss {Male=him,Female=her}","Не волнуйтесь, не волнуйтесь. Мистический мир ""Сонанир"" охватывает и окружающие воды, Хилестер не пропустит %hisorher%.","No te pongas nervioso. El dominio del Sonaniel incluye también las aguas circundantes, Celeste no dejará pasar a %hisorher%",緊張しないで、緊張しないで。ソナニール号の秘境は周囲の海域も含んでいますから、シレステは%hisorher%を見逃さないでしょう。,"별로 긴장하지 마세요. 소나니르 호의 미경은 주변 해역도 포함하고 있으니, 힐레스트는 %hisorher%를 놓치지 않을 거예요.","Ne soit pas nerveux, ne soit pas nerveux. Le domaine du Sonaniel englobe les mers environnantes, céleste ne manquera pas %hisorher%","Sei nicht nervös, sei nicht nervös. Der Bereich des Sonnaniers umfasst auch die umliegenden Meere, Celeste wird %hisorher% nicht übersehen","Não fique nervosa, não fique nervosa. O domínio do Sonaniel abrange as águas ao redor, Celeste não vai deixar %hisorher% escapar",อย่ากังวล ใจเย็นๆ ดินแดนลับแลของโซนาเนียลยังครอบคลุมพื้นที่ทะเลโดยรอบด้วย ฮิลีย์สเตอร์จะไม่พลาด%hisorher%,"Jangan tegang, jangan tegang. Domain Sonanier juga mencakup wilayah laut di sekitarnya, dan Celeste tidak akan melewatkan %hisorher%.","Đừng lo lắng, cứ bình tĩnh. Thâm cảnh của tàu Sonaniell cũng bao gồm cả vùng biển xung quanh, Hilaster sẽ không bỏ sót %hisorher%.",,
AvgDialog_34974_Content_15,ajGf,avg章6_AvgDialog_C_M.csv,122,AvgDialog,Content,,希莱斯特眨了眨眼，似乎是在肯定船长的说法。,"Celeste blinked, seemingly affirming the captain's words.","Хилестер сделал мигание, как будто подтверждая слова капитана.","Celeste parpadeó, como si estuviera asintiendo a lo que dijo el capitán",シレステはまばたきをし、船長の言い分を肯定しているようだった。,"힐레스트가 눈을 깜빡였는데, 마치 선장의 말을 확인하는 것 같았다.","La Céleste cligne des yeux, semblant confirmer les propos du capitaine","Celeste zwinkerte, als würde sie die Worte des Kapitäns bestätigen","Celeste piscou, parecendo confirmar as palavras do capitão",ฮิลีย์สเตอร์กะพริบตา ดูเหมือนจะยืนยันในสิ่งที่กัปตันพูด。,"Celeste berkedip, seolah-olah untuk membenarkan pernyataan sang kapten.","Hilaster nháy mắt, như thể đang xác nhận lời của thuyền trưởng.",,
AvgDialog_34974_Content_16,ajGg,avg章6_AvgDialog_C_M.csv,123,AvgDialog,Content,拉蒙娜,可、可那之后，我们之间的链接断开了片刻……,"B-but, the link between us was broken for a moment...","Ну, ну, но затем наша ссылка прервалась на мгновение..","Pero, pero después de eso, nuestra conexión se interrumpió por un momento",あ、あの後、私たちの間のリンクが一時的に切れました……,"그, 그 후에 우리 사이의 링크가 잠시 끊겼어요…","Mais, mais après cela, notre lien a été coupé un moment","Aber, aber danach war unsere Verbindung für einen Moment unterbrochen","Mas, mas depois disso, nossa conexão se quebrou por um momento",เอ่อ เอ่อ แต่หลังจากนั้น ลิงก์ระหว่างเราถูกตัดไปชั่วขณะ..,"Eh, eh, setelah itu, tautan di antara kita terputus sesaat…","Có... có, nhưng sau đó, liên kết giữa chúng ta đã bị ngắt quãng một lúc…",,
AvgDialog_34974_Content_17,ajGh,avg章6_AvgDialog_C_M.csv,124,AvgDialog,Content,拉蒙娜,虽然那感觉很快又消失了，但那种像失重一样连话都说不出来的感觉，不会是我的错觉。,"The feeling disappeared right afterwards, but the sensation of weightlessness and speechlessness couldn't have been an illusion.","Хотя это чувство быстро исчезло, но такое ощущение, будто я потерял дар речи из-за невесомости, не может быть плодом моего воображения.","Aunque esa sensación desapareció rápidamente, esa sensación de ingravidez que me dejó sin palabras no fue una ilusión",その感覚はすぐに消えてしまったが、浮遊しているように言葉も出ない感じは、きっと私の錯覚ではない。,"그러나 그 느낌은 금방 사라졌지만, 무중력처럼 말도 할 수 없었던 그 감각은 내 착각이 아니었을 것이다.","Bien que cette sensation ait rapidement disparu, cette impression de perte de poids qui m'empêchait de parler n'était pas une illusion","Obwohl das Gefühl schnell verschwand, war es wie Schwerelosigkeit, als ob ich nicht sprechen könnte. Es war kein Irrtum","Embora a sensação tenha desaparecido rapidamente, aquela sensação de perda de peso que me deixou sem palavras não foi uma ilusão",แม้ว่าความรู้สึกนั้นจะหายไปอย่างรวดเร็ว แต่ความรู้สึกเหมือนไร้น้ำหนักจนพูดไม่ออก คงไม่ใช่แค่ภาพลวงตาของฉันใช่ไหม,"Meskipun perasaan itu cepat menghilang lagi, sensasi seperti kehilangan gravitasi hingga tidak bisa berkata sepatah kata pun bukanlah ilusi saya.","Mặc dù cảm giác đó nhanh chóng biến mất, nhưng cảm giác giống như mất trọng lực, không thốt nên lời, chắc chắn không phải ảo giác của tôi.",,
AvgDialog_34974_Content_18,ajGi,avg章6_AvgDialog_C_M.csv,125,AvgDialog,Content,希莱斯特,我的确触摸到了%heorshe%，只是……,"I did touch {Male=him,Female=her}, it's just...","Я действительно коснулся %heorshe%, только..","De hecho, toqué a %heorshe%, pero",私は確かに%heorshe%に触れた、ただ…,저는 정말로 %heorshe%를 만졌습니다. 하지만……,"J'ai effectivement touché %heorshe%, mais","Ich habe %heorshe% wirklich berührt, aber","Realmente toquei %heorshe%, mas",ฉันแน่ใจว่าได้สัมผัส%heorshe%แล้ว เพียงแต่ว่า..,"Saya memang menyentuh %heorshe%, hanya saja…","Tôi đích thực đã chạm vào %heorshe%, chỉ là……",,
