Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
AvgDialog_73799_Content_37,aqny,avg星辰章2_AvgDialog_C_M.csv,282,AvgDialog,Content,玩家,巡逻队不会这么快反应过来，冷静。你要做的，就只是开门而已。,The patrol team won't react this quickly; stay calm. All you need to do is open the door.,"Патрульная команда не сможет так быстро среагировать, оставайся спокойным. Всё, что тебе нужно сделать, это просто открыть дверь.",#N/A,パトロール隊はそんなに早く反応しないから、冷静に、あなたはただドアを開けるだけでいい。,"순찰대는 이렇게 빨리 반응하지 않을 거야, 차분해져. 당신이 해야 할 일은 문 열기뿐이다.",#N/A,#N/A,#N/A,กองลาดตระเวนจะไม่ทันรู้ตัวหรอก สงบสติอารมณ์ สิ่งที่คุณต้องทำก็แค่เปิดประตูเท่านั้น,"Tim patroli tidak akan bereaksi begitu cepat, tenang. Yang perlu kamu lakukan hanyalah membuka pintu saja.","Đội tuần tra sẽ không phản ứng nhanh như vậy, hãy bình tĩnh. Bạn chỉ cần mở cửa thôi.",
AvgDialog_73799_Content_38,aqnz,avg星辰章2_AvgDialog_C_M.csv,283,AvgDialog,Content,,你握住第三扇门的门把手，扭动，打开——,"You grasp the doorknob of the third door, turn it, and open it—","Ты берёшься за ручку третьей двери, поворачиваешь и открываешь ——",#N/A,あなたは三番目の扉のドアノブを握り、回し、開けます——,당신은 세 번째 문의 손잡이를 잡아 돌리고 열었습니다—,#N/A,#N/A,#N/A,คุณจับที่จับประตูของประตูบานที่สาม หมุนแล้วเปิดออก——,"Kamu memegang gagang pintu dari pintu ketiga, memutarnya, dan membuka——","Bạn nắm lấy tay cầm của cửa thứ ba, vặn và mở——",
AvgDialog_73799_Content_39,aqnA,avg星辰章2_AvgDialog_C_M.csv,284,AvgDialog,Content,,熟悉的恍惚来临，整个疗养院开始震动起来。,"A familiar daze came over you, and the entire sanatorium began to shake.","Знакомое оцепенение наступило, и весь санаторий начало трястись.",#N/A,なじみの恍惚感が訪れ、療養院全体が揺れ始めます。,"익숙한 정신 혼란이 찾아오면서, 전체 요양원이 진동하기 시작했다.",#N/A,#N/A,#N/A,ความรู้สึกมึนงงที่คุ้นเคยมาเยือน ทั้งสถานพักฟื้นเริ่มสั่นไหว。,"Perasaan pusing yang sudah dikenal datang, seluruh sanatorium mulai bergetar.","Cảm giác quen thuộc ùa đến, toàn bộ viện dưỡng lão bắt đầu dao động.",
AvgDialog_73799_Content_40,aqnC,avg星辰章2_AvgDialog_C_M.csv,285,AvgDialog,Content,,意识刺痛下，你不得不捂住头部，而在这阵短暂的失神里，门开了。,"As the pain of consciousness stabbed through you, you had to cover your head. And in this brief moment of distraction, the door opened.","Сознание пронзила острая боль, и тебе пришлось зажать голову. В этот момент кратковременного замешательства дверь открылась.",#N/A,意識に刺すような痛みが走り、あなたは頭を押さえるしかなかった。そして、その一瞬の失神の中で、ドアが開いた。,"의식이 아프게 찌르는 통증에 당신은 머리를 감싸야 했습니다, 그리고 이 짧은 실신 속에서 문이 열렸습니다.",#N/A,#N/A,#N/A,ความเจ็บปวดในจิตสำนึกทำให้คุณต้องยกมือขึ้นปิดหัว และในช่วงเสียสมาธิสั้นๆ ประตูก็เปิดออก,"Dalam rasa nyeri yang menyengat di pikiran, kamu terpaksa menutupi kepala. Dalam momen kehilangan kesadaran singkat ini, pintu terbuka.","Trong cơn đau nhói, bạn buộc phải ôm đầu, và trong khoảnh khắc mất tập trung ngắn ngủi đó, cửa mở ra.",
AvgDialog_73799_Content_41,aqnD,avg星辰章2_AvgDialog_C_M.csv,286,AvgDialog,Content,,心理咨询用的沙发，办公桌，以及具有怪异美感的昆虫干制标本，与你在克劳德记忆中看到场景分毫不差。,"The couch used for psychological counseling, the desk, and the insect specimens with an oddly aesthetic appeal are exactly as you saw in Claude's Memory.","Психотерапевтический диван, офисный стол и странные, но эстетичные высушенные образцы насекомых — всё точно так, как ты видел в воспоминаниях Клауда.",#N/A,カウンセリング用のソファ、デスク、そして異様な美しさを持つ昆虫標本は、クラウドの記憶の中で見たシーンと全く同じである。,"심리 상담용 소파, 사무용 책상, 그리고 기묘한 아름다움을 가진 곤충 표본은 클라우드의 기억에서 본 장면과 한 치의 차이도 없습니다.",#N/A,#N/A,#N/A,โซฟาสำหรับการให้คำปรึกษาทางจิตใจ โต๊ะทำงาน และตัวอย่างแมลงแห้งที่มีความงามประหลาด เหมือนกับฉากที่คุณเห็นในความทรงจำของโครด์ทุกประการ。,"Sofa untuk konsultasi psikologis, meja kerja, serta spesimen serangga kering dengan keindahan yang aneh, semuanya persis seperti yang kamu lihat dalam memori Claude.","Ghế sofa dùng cho tư vấn tâm lý, bàn làm việc, cùng với các mẫu côn trùng khô mang vẻ đẹp kỳ lạ, hoàn toàn giống hệt cảnh bạn từng thấy trong ký ức của Claude.",
AvgDialog_73799_Content_42,aqnE,avg星辰章2_AvgDialog_C_M.csv,287,AvgDialog,Content,玩家,克莱门汀的诊室为什么会在这里？等等——,Why is Clementine's consultation room here? Wait—,Почему кабинет Клементин находится здесь? Подождите —— ,#N/A,クレメンタインの診療所なぜここにあるの？ちょっと待って――,클레멘틴의 진료실이 왜 여기에 있을까? 잠깐—,#N/A,#N/A,#N/A,ทำไมห้องตรวจของคลีเมนไทน์ถึงอยู่ที่นี่? รอสักครู่——,Mengapa ruang konsultasi Clementine ada di sini? Tunggu sebentar——,Phòng khám của Clementine tại sao lại ở đây? Đợi đã ——,
AvgDialog_73799_Content_43,aqnF,avg星辰章2_AvgDialog_C_M.csv,288,AvgDialog,Content,玩家,宿舍、舞台、诊室，每个房间都与所有者密切相关，且一旦所有者死亡，房间就会关闭。,"Dormitory, stage, clinic—every room is closely tied to its owner, and once the owner dies, the room will close.","Общежитие, сцена, кабинет, каждая комната тесно связана со своим владельцем, и как только владелец умирает, комната закрыта.",#N/A,寮、ステージ、診療室、これらの部屋は所有者と密接に関連しており、かつ所有者が死亡した場合、部屋は閉じる。,"기숙사, 무대, 진료실, 각 방은 소유자와 밀접한 관련이 있으며, 소유자가 사망하면 방이 닫힙니다.",#N/A,#N/A,#N/A,"หอพัก, เวที, ห้องตรวจโรค แต่ละห้องมีความเกี่ยวข้องอย่างใกล้ชิดกับเจ้าของ และเมื่อเจ้าของเสียชีวิต ห้องจะถูกปิดทันที","Asrama, panggung, ruang konsultasi, setiap ruangan memiliki hubungan erat dengan pemiliknya. Begitu pemiliknya meninggal, ruangan tersebut akan ditutup.","Nhà trọ, sân khấu, phòng khám, mỗi căn phòng đều có liên quan mật thiết đến chủ sở hữu, và một khi chủ sở hữu qua đời, căn phòng sẽ bị đóng cửa.",
AvgDialog_73799_Content_44,aqnG,avg星辰章2_AvgDialog_C_M.csv,289,AvgDialog,Content,玩家,那是不是可以理解为，这些<Yellow:房间其实是所有者心灵上的投射>？！,Then can we understand this as <Yellow:the rooms are actually projections of the owner's psyche>?!,"Так это означает, что эти <Yellow: комнаты на самом деле являются проекцией сердца владельца>?!",#N/A,那是不是可以理解为，这些<Yellow:部屋は実は所有者の心の投影>？！,"그것은 이렇게 이해할 수 있나요, 이 모든 것들이 <Yellow:방은 사실 소유자의 마음의 반영입니다>?!",#N/A,#N/A,#N/A,งั้นสามารถตีความได้ว่า สิ่งเหล่านี้ <Yellow:ห้องจริงๆ เป็นการสะท้อนความคิดของเจ้าของ>？！,Apakah bisa dipahami bahwa semua ini <Yellow:ruang sebenarnya adalah proyeksi dari jiwa pemiliknya>?!,"Có thể hiểu rằng, những cái <Yellow:Căn phòng thực sự là phản ánh tâm hồn của chủ sở hữu>?!",
AvgDialog_73799_Content_45,aqnH,avg星辰章2_AvgDialog_C_M.csv,290,AvgDialog,Content,阿尔比诺？,谨慎而正确的推理。比那个小家伙提前了6分钟。,A cautious and correct inference. Six minutes ahead of that little guy.,Осторожное и правильное рассуждение. На 6 минут раньше малыша.,#N/A,慎重で正しい推論。その子供よりも6分早く。,신중하고 올바른 추론입니다. 그 작은 녀석보다 6분 빠릅니다.,#N/A,#N/A,#N/A,การอนุมานที่รอบคอบและถูกต้อง รวดเร็วกว่าเด็กคนน้อย 6 นาที,Penalaran yang cermat dan tepat. Enam menit lebih awal daripada bocah itu.,Suy luận cẩn thận và chính xác. Nhanh hơn thằng nhóc kia 6 phút.,
AvgDialog_73799_Content_46,aqnI,avg星辰章2_AvgDialog_C_M.csv,291,AvgDialog,Content,,不知何时，第四扇房门打开，露出熟悉的微笑身影。,"I don't know when, the fourth door opened, revealing a figure with a familiar smile.","Неизвестно когда, четвертая дверь комнаты открылась, показав знакомую фигуру с улыбкой.",#N/A,いつの間にか、四つ目の部屋のドアが開き、なじみのあるほほえみの姿が現れた。,언제부턴가 네 번째 방의 문이 열리며 익숙한 미소가 드러났다.,#N/A,#N/A,#N/A,ไม่รู้ตั้งแต่ตอนไหน ประตูห้องที่สี่เปิดออก เผยให้เห็นเงาร่างคุ้นเคยที่ยิ้มแย้ม,"Entah sejak kapan, pintu keempat terbuka, menampakkan sosok tersenyum yang sudah tidak asing.","Không biết từ lúc nào, cánh cửa phòng thứ tư mở ra, lộ ra bóng dáng quen thuộc với nụ cười.",
AvgDialog_73799_Content_47,aqnJ,avg星辰章2_AvgDialog_C_M.csv,292,AvgDialog,Content,玩家,阿尔比诺？！果然是你们雕塑家协会在搞鬼。,"Albino?! As expected, it was the Sculptors' Association who were up to no good.","Альбинос?! Конечно, это вы, Союз скульпторов, замышляете что-то недоброе.",#N/A,アルビノ？！やはりお前らは彫刻家協会が仕組んでいたのか。,알비노?! 역시 당신들 조각가 협회가 꼼수를 부리고 있었군요.,#N/A,#N/A,#N/A,อัลบิโน่?! แน่นอนว่าเป็นพวกสมาคมนักประติมากรรมของพวกคุณที่อยู่เบื้องหลังนี่เอง!,"Albino?! Ternyata kalian, Para pematung, yang berbuat curang.",Albino?! Quả nhiên là các người Hiệp hội Điêu khắc gia đang gây rối.,
AvgDialog_73799_Content_48,aqnK,avg星辰章2_AvgDialog_C_M.csv,293,AvgDialog,Content,阿尔比诺,哦？这位客人不仅知道我的名字，还知道雕塑家协会，真是有趣。,Oh? This guest not only knows my name but also knows The Sculptors' Association. How interesting.,"О? Этот гость не только знает моё имя, но и знает Союз скульпторов, это действительно интересно.",#N/A,お？このお客様は私の名前だけでなく、彫刻家協会まで知っているとは、面白いですねえ。,"오? 이 손님은 제 이름뿐만 아니라 조각가 협회도 알고 있네요, 정말 재미있네요.",#N/A,#N/A,#N/A,โอ้? แขกผู้นี้ไม่เพียงแต่รู้จักชื่อของฉัน ยังรู้จักสมาคมนักประติมากรรมอีกด้วย น่าสนุกดี,"Oh? Tamu ini tidak hanya mengetahui nama saya, tetapi juga tentang Para Pematung, sungguh menarik.","Ồ? Vị khách này không chỉ biết tên tôi mà còn biết Hiệp hội Điêu khắc gia, thật thú vị.",
AvgDialog_73799_Content_49,aqnL,avg星辰章2_AvgDialog_C_M.csv,294,AvgDialog,Content,阿尔比诺,恐怕你的特殊之处还不止这些……,I'm afraid your uniqueness extends beyond this...,"Похоже, твои специальные качества не ограничиваются только этим..",#N/A,おそらくあなたの特殊 な点はそれだけではない……,당신의 특수한 점은 이것뿐만이 아닐 거예요……,#N/A,#N/A,#N/A,ฉันเกรงว่าความพิเศษของคุณยังไม่หมดแค่นี้..,Sepertinya keistimewaanmu tidak hanya sebatas ini saja...,E rằng những điểm đặc biệt của bạn còn không chỉ dừng lại ở đó…,
AvgDialog_73799_Content_50,aqnN,avg星辰章2_AvgDialog_C_M.csv,295,AvgDialog,Content,,阿尔比诺的笑容带上深意，向你凑近，似乎在闻你身上的味道。,"Albino's smile takes on a deeper meaning as he leans in closer to you, as if catching a whiff of your scent.","Улыбка Альбиноса стала многозначительной, он придвинулся к тебе ближе, словно чувствуя твой запах.",#N/A,アルビノの笑みに深みが加わり、あなたに近づき、あなたの匂いを嗅いでいるかのようだ。,알비노의 미소가 깊은 의미를 담고 당신에게 가까이 다가와 마치 당신에게서 나는 향기를 느끼는 듯합니다.,#N/A,#N/A,#N/A,รอยยิ้มของอัลบิโน้มีความลี้ลับ เขาค่อยๆ เข้ามาใกล้คุณ ราวกับกำลังสัมผัสกลิ่นที่ติดอยู่บนตัวคุณ,"Senyuman Albino mengandung makna mendalam, dia mendekatimu seakan-akan sedang mencium aroma di tubuhmu.","Albino mỉm cười đầy ý nghĩa, tiến gần về phía bạn, dường như đang cảm nhận mùi hương trên người bạn.",
AvgDialog_73799_Content_51,aqnO,avg星辰章2_AvgDialog_C_M.csv,296,AvgDialog,Content,阿尔比诺,你应该能看到吧，那些记忆，那些真相。,"You should be able to see them, right? Those memories, those truths.","Ты ведь должен это видеть, ту память, ту правду.",#N/A,あなたはおそらく見ることができるでしょう、あの記憶、あの真実。,"당신은 그 기억, 그 진실을 볼 수 있겠죠.",#N/A,#N/A,#N/A,คุณควรจะเห็นได้นะ ความทรงจำเหล่านั้น ความจริงเหล่านั้น。,"Kamu seharusnya bisa melihatnya, memori-memori itu, kebenaran-kebenaran itu.","Bạn hẳn là có thể nhìn thấy, những ký ức, những sự thật.",
AvgDialog_73799_Content_52,aqnP,avg星辰章2_AvgDialog_C_M.csv,297,AvgDialog,Content,,记忆？你想到流淌在假人头颅的白色泪滴，不动声色。\n你要掌握谈话的主动权。,Memory? You think of the white tears flowing silently in the mannequin's head. \nYou need to take the initiative in the conversation.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73799_Content_53,aqnQ,avg星辰章2_AvgDialog_C_M.csv,298,AvgDialog,Content,玩家,「那个小家伙」是谁，是巡逻队在找的外部人员？他现在在哪？,"""Who is that little one""? Is he the outsider that the patrol team is looking for? Where is he now?","「Кто этот малыш?» является тем внешним человеком, которого ищет патруль? Где он сейчас?",#N/A,「あの小さな奴」って誰だ？巡回隊が探している外部の人間？彼は今どこにいる？,"「그 작은 녀석」은 누구이며, 순찰대가 찾고 있는 외부인인가요? 그는 지금 어디에 있습니까?",#N/A,#N/A,#N/A,「เจ้าหนูน้อยคนนั้น」จะเป็นใครกัน เป็นผู้บุคคลภายนอกที่ทีมลาดตระเวนกำลังหาอยู่ใช่ไหม？ตอนนี้เขาอยู่ที่ไหน？,"「Si kecil itu」 siapa, akankah pencari patroli mencarinya? Dia sekarang di mana?","「Nhóc nhỏ đó」là ai, có phải nhân viên bên ngoài mà đội tuần tra đang tìm không? Bây giờ nó ở đâu?",
AvgDialog_73799_Content_54,aqnR,avg星辰章2_AvgDialog_C_M.csv,299,AvgDialog,Content,,阿尔比诺保持着笑脸，但这笑容又有了些变化。\n那金色的竖瞳闪着冷光，仿佛进入兴奋状态。,"Albino keeps a smile, but this smile has changed somewhat.\nThe golden vertical pupils gleam with a cold light, as if entering an excited state.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73799_Content_55,aqnS,avg星辰章2_AvgDialog_C_M.csv,300,AvgDialog,Content,阿尔比诺,这位客人，好像是我先提出了问题，应该由你先来回答。,This guest seems like I raised the question first; you should answer it first.,"Этот гость, кажется, я первый задал вопрос, так что тебе следует ответить первым.",#N/A,この客人、私が先に問題を提起したようですね。あなたが最初に答えるべきです。,"이 손님, 문제를 내가 먼저 제기한 것 같은데, 당신이 먼저 답해야 할 것 아닌가?",#N/A,#N/A,#N/A,แขกคนนี้ ดูเหมือนว่าฉันจะเป็นคนตั้งคำถามก่อน ควรเป็นคุณที่ตอบก่อนนะ,"Tamu ini, sepertinya aku yang pertama kali mengajukan pertanyaan, seharusnya kamu yang menjawab terlebih dahulu.","Người khách này, hình như tôi đã là người đặt câu hỏi trước, nên bạn phải là người trả lời trước.",
AvgDialog_73799_Content_56,aqnT,avg星辰章2_AvgDialog_C_M.csv,301,AvgDialog,Content,,你没回话。这是场心理博弈，先回答的人就是输家。,You remain silent. This is a psychological game; the first to respond loses.,"Вы промолчали. Это психологическое противостояние, и тот, кто первый ответит, проигрывает.",#N/A,あなたは返事をしなかった。これは心理的駆け引きで、先に答える人が負けだ。,당신이 대답하지 않았어요. 이건 심리전이에요. 먼저 답하는 사람이 진다는 거예요.,#N/A,#N/A,#N/A,คุณไม่ตอบ นี่คือเกมจิตวิทยา คนที่ตอบก่อนจะเป็นฝ่ายแพ้,"Kamu tidak menjawab. Ini adalah permainan psikologis, orang yang menjawab lebih dulu adalah pihak yang kalah.","Bạn không trả lời. Đây là một cuộc đấu trí, người trả lời trước sẽ trở thành kẻ bại trận.",
AvgDialog_73799_Content_57,aqnU,avg星辰章2_AvgDialog_C_M.csv,302,AvgDialog,Content,,对峙的沉默中，熟悉的脚步声从走廊远处响起。\n那些巡逻队回来了。,"In the silence of the standoff, the sound of familiar footsteps echoed from the distant corridor.\nThe patrol team has returned.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73799_Content_58,aqnV,avg星辰章2_AvgDialog_C_M.csv,303,AvgDialog,Content,玩家,你先回答我！,Answer me first!,Сначала ответь мне!,#N/A,あなたは先に答えてください！,너 먼저 대답해!,#N/A,#N/A,#N/A,คุณตอบฉันก่อน!,Jawab aku dulu!,Bạn hãy trả lời tôi trước!,
AvgDialog_73799_Content_59,aqnW,avg星辰章2_AvgDialog_C_M.csv,304,AvgDialog,Content,阿尔比诺,嘘，耐心。捕猎的最大技巧，就是耐心。,"Shh, patience. The greatest skill in hunting is patience.",Шш... терпение. Максимальный навык в охоте — это терпение.,#N/A,しー、忍耐。狩りの最大の技は、忍耐だ。,"쉿, 인내심. 사냥의 최대 기술은 참을성이다.",#N/A,#N/A,#N/A,ชู่ว์ อดทน ทักษะที่สำคัญที่สุดในการล่าคือความอดทน,"Shh, sabar. Teknik terbesar dalam berburu adalah kesabaran.","Suỵt, sự kiên nhẫn. Kỹ năng săn bắn lớn nhất chính là biết chờ đợi.",
AvgDialog_73799_Content_60,aqnY,avg星辰章2_AvgDialog_C_M.csv,305,AvgDialog,Content,阿尔比诺,这场狩猎中，不是你吃了我，就是我吃了你。,"In this hunt, it's either you devour me, or I devour you.","Либо ты съешь меня, либо я съем тебя.",#N/A,この狩猟では、あなたが私を食べるか、私があなたを食べるかのどちらかになる。,"이 사냥에서, 너는 나를 먹거나 내가 너를 먹는 것 둘 중 하나다.",#N/A,#N/A,#N/A,ในการล่าครั้งนี้ จะเป็นเธอกินฉัน หรือฉันกินเธอ,"Dalam perburuan ini, bukan kamu yang memakan aku, melainkan aku yang akan memakanmu.","Trong cuộc săn này, không phải bạn ăn tôi thì chính tôi sẽ ăn bạn.",
AvgDialog_73799_Content_61,aqnZ,avg星辰章2_AvgDialog_C_M.csv,306,AvgDialog,Content,,哒、哒、哒——巡逻队的脚步声越来越近，越来越清晰。\n你必须做出抉择。,"Tap, tap, tap — The footsteps of the patrol team grew closer and clearer.\nYou must make a decision.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73799_Content_62,aqoa,avg星辰章2_AvgDialog_C_M.csv,307,AvgDialog,Content,玩家,加入死亡，就不会再畏惧死亡。\n而我，已在死亡之中。,"Embrace death, and you will no longer fear it.\nAs for me, I am already one with death.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73799_Content_63,aqob,avg星辰章2_AvgDialog_C_M.csv,308,AvgDialog,Content,阿尔比诺,嗯？,Hmm?,Хм?,¿Sí?,ん？,음?,Mmm ?,Hmm?,Hmm?,หืม？,Hmm?,Ừm?,
AvgDialog_73799_Content_64,aqoc,avg星辰章2_AvgDialog_C_M.csv,309,AvgDialog,Content,玩家,你说得对，这场狩猎，不是你吃了我，就是我吃了你。,"You're right. In this hunt, either you devour me, or I devour you.","Ты прав, эта охота закончится либо тем, что ты съешь меня, либо я съем тебя.",#N/A,あなたが言う通り、この狩猟は、あなたが私を食べたり、私があなたを食べられたりのどちらかです。,"당신이 맞아요, 이 사냥에서 당신이 나를 먹거나 내가 당신을 먹을 거예요.",#N/A,#N/A,#N/A,คุณพูดถูก การล่านี้ ไม่ใช่คุณเป็นฝ่ายกินฉัน ก็คือฉันเป็นฝ่ายกินคุณ,"Kamu benar, perburuan ini bukan kamu yang memakan aku, melainkan aku yang memakan kamu.","Bạn nói đúng, cuộc săn này, không phải ngươi ăn ta thì chính là ta ăn ngươi.",
AvgDialog_73799_Content_65,aqod,avg星辰章2_AvgDialog_C_M.csv,310,AvgDialog,Content,玩家,而我，有想要活下去的理由。,And I have a reason to live.,"А я, у меня есть причина, чтобы жить дальше",#N/A,そして私には、生きる理由があります。,그리고 나에게는 살아가고 싶은 이유가 있습니다.,#N/A,#N/A,#N/A,และฉันมีเหตุผลที่อยากมีชีวิตอยู่,Dan aku memiliki alasan untuk tetap hidup.,"Và tôi, có lý do để sống tiếp.",
AvgDialog_73799_Content_66,aqoe,avg星辰章2_AvgDialog_C_M.csv,311,AvgDialog,Content,,说着，你握住了胸前的银钥匙。,"Speaking of which, you grasp the Silver key at your chest.","При этом, ты сжал серебряный ключ на груди.",#N/A,そう言って、あなたは胸の前の銀の鍵を握った。,"말하며, 당신은 가슴 앞의 은 열쇠를 잡았습니다.",#N/A,#N/A,#N/A,ขณะที่พูดนั้น คุณก็คว้ากุญแจเงินที่อยู่ตรงหน้าอกไว้。,"Sambil berkata, kamu menggenggam kunci perak di dada.","Sau khi nói, bạn nắm lấy chìa khóa bạc trước ngực.",
AvgDialog_73799_Content_67,aqof,avg星辰章2_AvgDialog_C_M.csv,312,AvgDialog,Content,,意识的丝缕在你的脑海中拂动，阿尔比诺看清楚了你眼中的坚定。,"The threads of consciousness brushed through your mind, and Albino clearly saw the resolve in your eyes.","Потоки сознания касаются вашего разума, и Альбинос видит решимость в ваших глазах.",#N/A,意識の糸があなたの心の中でなびき、アルビノはあなたの目の中の堅定を見抜いた。,"의식의 실이 당신의 마음속에서 가볍게 흔들리며, 알비노는 당신 눈빛의 견고함을 분명히 볼 수 있었다.",#N/A,#N/A,#N/A,เส้นสายของความคิดพลิ้วไหวอยู่ในจิตใจของคุณ อัลบิโนมองเห็นความแน่วแน่ในดวงตาของคุณอย่างชัดเจน,"Benang-benang kesadaran menyentuh pikiranmu, Albino melihat dengan jelas keteguhan di matamu.","Những sợi ý thức nhẹ nhàng lướt qua trong tâm trí bạn, Albino nhìn rõ sự kiên định trong mắt bạn.",
AvgDialog_73799_Content_68,aqog,avg星辰章2_AvgDialog_C_M.csv,313,AvgDialog,Content,阿尔比诺,……,...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_73799_Content_69,aqoh,avg星辰章2_AvgDialog_C_M.csv,314,AvgDialog,Content,阿尔比诺,我只是来这里度假，舒缓身心而已，为什么总是遇到这样的事情？,I just came here for a vacation to relax my body and mind. Why do such things always happen?,"Я просто приехал сюда отдохнуть и расслабиться, почему всегда происходят такие вещи?",#N/A,私はただここで休暇を過ごし、心身をリラックスさせるために来たのに、なぜいつもこんなことに遭遇するの？,"저는 여기서 휴가를 보내고, 마음과 몸을 편안하게 하려고 하는데, 왜 항상 이런 일들이 생기는 거죠？",#N/A,#N/A,#N/A,ฉันแค่มาพักผ่อนที่นี่เพื่อผ่อนคลายร่างกายและจิตใจ ทำไมถึงเจอเรื่องแบบนี้บ่อยๆ นะ?,"Saya hanya datang ke sini untuk berlibur dan menenangkan diri, mengapa selalu saja mengalami hal seperti ini?","Tôi chỉ đến đây để nghỉ ngơi, thư giãn tâm hồn mà thôi, tại sao lại luôn gặp phải những chuyện như vậy?",
AvgDialog_73799_Content_70,aqoj,avg星辰章2_AvgDialog_C_M.csv,315,AvgDialog,Content,阿尔比诺,放轻松，就像我愿赌服输，帮助那个小家伙逃走一样，你也有其他选择。,"Relax, just as I accepted my loss in helping that little guy escape, you also have other choices.","Расслабься, как я принял своё поражение и помог тому парню сбежать, у тебя всегда есть выбор.",#N/A,リラックスして、私が賭けに負けた結果としてあの子供を助けるように、あなたにも他の選択肢があります。,"편안하게 해, 내가 도박에서 졌듯이 그 작은 녀석을 도와서 도망가게 한 것처럼, 당신에게도 다른 선택이 있습니다.",#N/A,#N/A,#N/A,ผ่อนคลายเถอะ ฉันยอมรับชะตากรรมและช่วยให้เด็กคนนั้นหนีไปแล้ว คุณก็มีทางเลือกอื่นเช่นกัน,"Tenang saja, sama seperti aku yang menerima kekalahan dengan ikhlas dan membantu anak itu melarikan diri, kamu juga memiliki pilihan lain.","Hãy thư giãn, giống như tôi đã thắng thua đều vui vẻ, giúp đỡ cậu bé kia trốn thoát, bạn cũng có những lựa chọn khác.",
AvgDialog_73799_Content_71,aqok,avg星辰章2_AvgDialog_C_M.csv,316,AvgDialog,Content,阿尔比诺,请进，我的客人。阿尔比诺的心灵，欢迎你的光临。,"Please come in, my guest. The spirit of Albino welcomes your arrival.","Пожалуйста, входите, мой гость. Сердце Альбиноса рад приветствовать тебя.",#N/A,お入りください、私のゲスト。アルビノの心は、あなたの来訪を歓迎します。,"들어오세요, 제 손님. 알비노의 마음에 당신의 방문을 환영합니다.",#N/A,#N/A,#N/A,เชิญเข้ามาเถอะ แขกของฉัน จิตวิญญาณแห่งอัลบิโน ยินดีต้อนรับการมาเยือนของคุณ  ,"Silakan masuk, tamu saya. Jiwa Albino, selamat datang.","Xin mời vào, khách quý của tôi. Tâm hồn của Albino, chào mừng bạn đã đến.",
AvgDialog_73799_Content_72,aqol,avg星辰章2_AvgDialog_C_M.csv,317,AvgDialog,Content,,阿尔比诺绅士地抬手，但他的目光望着你。,"The albino gentleman raises his hand, but his gaze is fixed on you.","Альбинос поднял руку с джентльменской учтивостью, но его взгляд был устремлен на вас.",#N/A,アルビノは紳士的に手を上げたが、彼の視線はあなたに向けられていた。,"알비노는 신사답게 손을 들었지만, 그의 시선이 당신을 향하고 있다.",#N/A,#N/A,#N/A,อัลบิโนยกมือขึ้นอย่างสุภาพ แต่สายตาของเขามองมาที่คุณ,"Albino mengangkat tangannya dengan elegan, namun tatapannya tetap tertuju padamu.","Quý ông Albinô nâng tay một cách lịch thiệp, nhưng ánh mắt của ông ấy vẫn hướng về phía bạn.",
AvgDialog_73799_Content_73,aqom,avg星辰章2_AvgDialog_C_M.csv,318,AvgDialog,Content,,在他那金色的竖瞳里，什么都没有，只有你。,"In his golden vertical pupils, there is nothing—only you.",В его золотых вертикальных зрачках — лишь ты.,#N/A,彼の金色の縦瞳には、何も映っていない。ただあなたが映る。,"그의 금색 세로 동공에는 아무것도 없고, 오직 당신만이 있습니다.",#N/A,#N/A,#N/A,ในดวงตาสีทองที่แคบและยาวของเขา ไม่มีอะไรเลย นอกจากคุณ,"Di dalam pupil vertikal berwarna emas itu, tidak ada apa pun selain dirimu.","Trong con ngươi vàng kim của anh, chẳng có gì ngoài em.",
AvgDialog_73799_Content_74,aqon,avg星辰章2_AvgDialog_C_M.csv,319,AvgDialog,Content,,哒、哒、哒——,"Tap, tap, tap—","Да, да, да —— ",#N/A,ダ、ダ、ダ――,"다, 다, 다—",#N/A,#N/A,#N/A,ตุบ、ตุบ、ตุบ——,Tak. Tak. Tak——,"Đạp, đạp, đạp ——",
