Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
AvgDialog_89087_Content_25,bxeu,avg星辰章3_AvgDialog_C_M.csv,303,AvgDialog,Content,玩家,以客待我，当然也不会只是因为好客。,And you obviously didn't keep me as your guest out of hospitality.,"Встречая меня как гостя, это, конечно, не только из-за гостеприимства.",#N/A,お客として私を迎えてくれるのは、もちろんただの親切からではないだろう。,"손님맞이하는 태도로 대하는 것이라면, 물론 단순히 나의 환대 때문만은 아니다.",#N/A,#N/A,#N/A,การต้อนรับฉันนี้แน่นอนจะไม่เพียงแค่เพราะความเอื้อเฟื้อ。,Menjadi tuan rumah bagiku tentu tidak hanya karena keramahan.,"Tiếp đãi tôi như khách, dĩ nhiên cũng không phải chỉ vì lòng hiếu khách.",
AvgDialog_89087_Content_26,bxev,avg星辰章3_AvgDialog_C_M.csv,304,AvgDialog,Content,玩家,既然你已经知道我的事……你想从我这里得到的，是什么？,Since you already know where I come from... what do you want?,Если ты уже знаешь об этом... что ты хочешь от меня?,#N/A,では、もう私のことを知っているなら……君が私から得たいものは、何だ？,내가 내 일에 대해 알고 있다면… 너는 나에게 무엇을 얻고 싶었던 거야?,#N/A,#N/A,#N/A,ถ้าเธอรู้เรื่องของฉันแล้ว… เธอต้องการอะไรจากฉัน?,"Jika demikian, apa yang ingin kau dapatkan dari diriku?",Nếu bạn đã biết chuyện của tôi… bạn muốn từ tôi điều gì?,
AvgDialog_89087_Content_27,bxew,avg星辰章3_AvgDialog_C_M.csv,305,AvgDialog,Content,杜勒赛因,好听一些的说法，是互相帮助。简单一点的说法，是交易。,A more pleasant way to phrase it is mutual assistance. Put simply: a trade.,"Скажем иначе, это взаимопомощь. Проронив проще, это обмен.",#N/A,もっと良い言い方をすれば、相互に助け合うことです。簡単に言えば、取引です。,"좋은 표현을 하자면, 서로 도와주는 것. 간단히 말하자면, 거래야.",#N/A,#N/A,#N/A,คำพูดที่ฟังดูดีคือการช่วยเหลือซึ่งกันและกัน ถ้าจะให้ง่าย는ก็เป็นการแลกเปลี่ยน,"Lebih tepatnya, itu adalah saling membantu. Secara sederhana, ini adalah transaksi.","Nói một cách dễ nghe hơn, đó là giúp đỡ lẫn nhau. Nói một cách đơn giản hơn, đó là giao dịch.",
AvgDialog_89087_Content_28,bxex,avg星辰章3_AvgDialog_C_M.csv,306,AvgDialog,Content,,试探步的交叠。你逐渐适应了乐曲的节奏，在舞池中与杜勒赛因若即若离地游斗着。,"Your steps tangle, then sync. You lean into the music's pulse, your body pressed close to his in competitive steps as you cross the dance floor.","Перекрытие пробных шагов. Вы постепенно привыкли к ритму музыки, танцуя в залу с Дюресом, как будто бы на расстоянии.",#N/A,試すような重なり。あなたは次第に音楽のリズムに慣れ、ダンスフロアでドゥルサインと距離を保ちながら踊っています。,"탐색의 중첩. 당신은 점차 음악의 리듬에 적응하며, 무대에서 두레세인과 간헐적으로 춤을 추며 싸운다.",#N/A,#N/A,#N/A,การซ้อนทับของก้าว thử คุณเริ่มปรับตัวเข้ากับจังหวะของบทเพลง มีการต่อสู้อย่างใกล้ชิดกับดูเลอร์ไซน์ในพื้นที่เต้นรำ,"Tumpang tindih langkah percobaan. Anda perlahan beradaptasi dengan ritme musik, bertarung dengan Dolosai di dalam tempat dansa.","Sự giao thoa của những bước đi dò dẫm. Bạn dần thích nghi với nhịp điệu của bản nhạc, lướt qua lại với Dull Sain trong vũ trường.",
AvgDialog_89087_Content_29,bxey,avg星辰章3_AvgDialog_C_M.csv,307,AvgDialog,Content,杜勒赛因,前段时间的那场天灾，影响到了整个世界。距离神明降临之地最近的葬骸城首当其冲。,"The Cataclysm some time ago impacted the entire world. Necrovia, being closest to where that God descended, was struck first.",Прошлая природная катастрофа повлияла на весь мир. Ближайший к месту явления бога город захоронений оказался в самом эпицентре.,#N/A,前回の天災は世界全体に影響を与えた。神の降臨地点に最も近い葬骸城が真っ先に犠牲になった。,얼마 전의 재난이 전 세계에 영향을 미쳤습니다. 신이 강림한 장소와 가까운 매장 도시가 그 피해를 가장 먼저 입었습니다.,#N/A,#N/A,#N/A,ภัยพิบัติที่เกิดขึ้นเมื่อเวลาที่แล้ว ส่งผลกระทบต่อทั้งโลก เมืองซากศพที่ใกล้สถานที่ลงมาจากพระเจ้าที่สุดได้รับผลกระทบเป็นอันดับแรก,Bencana layak yang terjadi beberapa waktu lalu mempengaruhi seluruh dunia. Kota Pemakaman yang paling dekat dengan tempat kedatangan Dewa menjadi yang paling terdampak.,Thời gian gần đây có trận thiên tai đã ảnh hưởng đến toàn thế giới. Thành phố xác chết gần nơi vị thần xuống trần nhất là nơi chịu ảnh hưởng nặng nề nhất.,
AvgDialog_89087_Content_30,bxeA,avg星辰章3_AvgDialog_C_M.csv,308,AvgDialog,Content,杜勒赛因,融蚀的危害由来已久，在天灾之后，有许多葬骸城的居民被融蚀所感染。他们将从这个世上彻底消失……这是我绝对无法接受之事。,"The dangers of Dissolution have long existed. After the disaster, many Necrovian residents were infected. They will completely vanish from this world... This is something I absolutely cannot accept.","Опасность растворения существует давно, после стихийного бедствия многие жители Гробницы были заражены растворением. Они полностью исчезнут с этой земли... это то, что я абсолютно не могу принять.",#N/A,融蚀の危険は昔から続いており、天災の後、葬骸の城の多くの住民が融蚀に感染した。彼らはこの世から完全に消えてしまう……これは私が絶対に受け入れられないことだ。,부식의 위험성은 오랜 역사를 가지고 있습니다. 천재 이후 많은 장해성 주민들이 부식에 감염되었습니다。그들은 이 세상에서 완전히 사라질 것입니다...이것은 제가 절대 받아들일 수 없는 것입니다。,#N/A,#N/A,#N/A,อันตรายจากการย่อยสลายเป็นเรื่องที่เกิดขึ้นมานาน ในปีภัยธรรมชาติ มีผู้คนหลายคนในเมืองสุสานติดเชื้อจากการย่อยสลาย พวกเขาจะหายไปจากโลกนี้โดยสมบูรณ์…นี่เป็นสิ่งที่ฉันไม่สามารถยอมรับได้。,"Bahaya pelarutan sudah ada sejak lama, setelah bencana alam, banyak penduduk Kota Makam terinfeksi pelarutan. Mereka akan sepenuhnya menghilang dari dunia ini... ini adalah sesuatu yang saya tidak bisa terima.","Mối nguy hiểm của phân rã đã tồn tại từ lâu, sau thảm họa, nhiều cư dân của thành phố chôn cất đã bị phân rã làm ô nhiễm. Họ sẽ hoàn toàn biến mất khỏi thế giới này... Điều này là điều tôi không thể chấp nhận.",
AvgDialog_89087_Content_31,bxeB,avg星辰章3_AvgDialog_C_M.csv,309,AvgDialog,Content,杜勒赛因,你并未见过芬戈尔，但他曾窥见过你。在他的记忆里，我见证过你与那位神明对抗的英勇事迹。如果这个世上有谁能够帮助葬骸城，非你莫属。,"You don't know Fingal Johansen personally, but he remembers you.\nIn his memories, I witnessed your valiant stand against that deity.\nIf anyone in this world can help me save Necrovia... it must be you.","Ты никогда не видел Фингольда, но он видел тебя. В его воспоминаниях я была свидетелем твоих героических дел против того бога. Если в этом мире есть кто-то, кто может помочь городу захоронений, так это только ты.",#N/A,あなたはフィンゴルを見たことはないが、彼はあなたを見たことがある。彼の記憶の中で、私はあなたがあの神と戦った勇敢な事績を目撃した。もしこの世に誰かが葬骸城を助けられるのなら、あなた以外にいない。,"당신은 핀골을 본 적이 없으나 그가 당신을 염탐한 적이 있다. 그의 기억 속에서, 나는 당신과 그 신과의 싸움을 목격했다. 만약 이 세상에 누군가 장례 유적 성역을 돕는다면, 당신 외에는 없다.",#N/A,#N/A,#N/A,คุณไม่เคยเห็นฟินกอล แต่เขาเคยเห็นคุณ ในความทรงจำของเขา ฉันได้เห็นคุณต่อสู้กับพระเจ้าอย่างกล้าหาญ ถ้าหากมีใครในโลกนี้จะช่วยสุสานก็ต้องเป็นคุณ,"Kamu belum pernah melihat Fingol, tetapi dia pernah melihatmu. Dalam ingatannya, aku menyaksikan keberanianmu saat melawan Dewa itu. Jika ada seseorang yang dapat membantu Kota Pemakaman, itu pasti dirimu.","Bạn chưa từng gặp Fingol, nhưng ông ấy đã từng nhìn thấy bạn. Trong ký ức của ông ấy, tôi đã chứng kiến bạn chiến đấu quả cảm chống lại vị thần đó. Nếu trên thế giới này có người nào có thể giúp thành phố xác chết, thì chỉ có bạn mà thôi.",
AvgDialog_89087_Content_32,bxeC,avg星辰章3_AvgDialog_C_M.csv,310,AvgDialog,Content,玩家,如果我拒绝呢？,What if I say no?,А если я откажусь?,#N/A,もし私が拒否したら？,거부한다면요?,#N/A,#N/A,#N/A,ถ้าผมปฏิเสธล่ะ？,Bagaimana jika saya menolak?,Còn nếu tôi từ chối thì sao?,
AvgDialog_89087_Content_33,bxeD,avg星辰章3_AvgDialog_C_M.csv,311,AvgDialog,Content,杜勒赛因,你不会拒绝的。,You will not say no.,Ты не откажешься.,#N/A,あなたは拒否しないでしょう。,너는 거절하지 않을 것이다.,#N/A,#N/A,#N/A,คุณจะปฏิเสธไม่ได้,Kau tidak akan menolak.,Bạn sẽ không từ chối.,
AvgDialog_89087_Content_34,bxeE,avg星辰章3_AvgDialog_C_M.csv,312,AvgDialog,Content,,杜勒赛因柔和的步伐随着舞曲的激烈而骤然变化，强硬的拦截步封锁住了你的退路，将你逼入群立的墓碑之间。,"Doresain's smooth stride snaps sharp as the music picks up—his leg hooks yours, forcing you back between the tombstones.","Мягкая походка Дулесайна внезапно изменилась в ритме танца, жесткая интерцепция заблокировала тебе путь к отступлению, загнав тебя между могилами.",#N/A,杜勒赛因の柔らかな歩みは舞曲の激しさに伴い急に変わり、強硬な阻止のための歩みはあなたの退路を封じ込め、あなたを墓碑の間に追い詰めた。,"두레사인의 부드러운 발걸음이 춤곡의 격렬함에 따라 갑자기 변화하였고, 강력한 차단 동작이 당신의 후퇴를 차단하여 당신을 무덤비 사이로 몰아넣었습니다.",#N/A,#N/A,#N/A,ก้าวอ่อนโยนของดูเลเซย์อินเปลี่ยนไปอย่างรวดเร็วตามจังหวะที่เข้มข้นของเพลง ทำให้การกั้นทางที่แข็งแกร่งปิดกั้นทางหนีของคุณ โดยบังคับให้คุณเข้าไปอยู่ระหว่างหลุมศพที่ตั้งเรียงกัน。,"Langkah lembut Duel Shein tiba-tiba berubah seiring dengan intensitas musik yang menggelegar, gerakan kuatnya menghalangi jalan mundurmu, memaksamu terpojok di antara nisan-nisan yang berdiri tegak.","Bước đi dịu dàng của Dullesain đột ngột thay đổi theo điệu nhạc náo nhiệt, bước tiến cứng rắn chặn mọi lối thoát của bạn, dồn bạn vào giữa những bia mộ đứng sừng sững.",
AvgDialog_89087_Content_35,bxeF,avg星辰章3_AvgDialog_C_M.csv,313,AvgDialog,Content,,你以同样强硬的钩腿回应，转向开阔的舞池中央地带。,"You shove against him, breaking free in a spinning turn toward the open floor.","Ты ответил такой же твердой позой, поворачиваясь к центральной части открытого танцпола.",#N/A,あなたは同じように強硬なフックレッグで応じ、広々としたダンスフロアの中央に向かう。,"너는 같은 강한 훅 다리를 사용해 반응하며, 넓은 무도회장의 중앙으로 향했다.",#N/A,#N/A,#N/A,คุณตอบโต้ด้วยขาของคุณที่แข็งแรง หันไปกลางพื้นที่เต้นรำที่กว้างใหญ่,"Kamu menjawab dengan kaki terjengkang yang sama kerasnya, berbalik ke tengah lantai dansa yang luas.","Bạn đáp trả bằng những cú đá mạnh mẽ, quay lại giữa sàn nhảy rộng rãi.",
AvgDialog_89087_Content_36,bxeG,avg星辰章3_AvgDialog_C_M.csv,314,AvgDialog,Content,,碎步，对视，旋转。你时刻准备着将自己的精神力注入银芯。杜勒赛因的步伐却忽然缓和了下来。,"With quick steps, eye contact, and spins, you are always ready to inject your spirit power into the Silver Core, but Doresain's pace suddenly slows down.","Шаги, взгляды, повороты. Ты готов в любой момент вливать свою духовную силу в серебро. Однако шаги Дулесайна вдруг замедлились.",#N/A,足をバラバラにし、目を合わせ、回転する。あなたはいつでも自分の精神力をシルバーチップに注ぎ込む準備をしている。しかし、デュラセインの足は突然緩んだ。,"조각 내기, 눈을 맞추기, 회전하기. 너는 항상 자신의 정신력을 은심에 주입할 준비가 되어 있었다. 그러나 듀레세인의 걸음은 갑자기 느려졌다.",#N/A,#N/A,#N/A,ก้าวเล็กๆ，สบตากัน，หมุนตัว คุณพร้อมที่จะปล่อยพลังจิตของคุณเข้าไปในเงิน อย่างไรก็ตาม，ก้าวของดูเลอร์เซนกลับค่อยๆ ช้าลง。,"Langkah kecil, tatapan silang, memutar. Kamu selalu siap untuk menyuntikkan kekuatan rohmu ke dalam perak. Namun, langkah Dulehain tiba-tiba melambat.","Bước nhẹ, đối diện, xoay tròn. Bạn luôn chuẩn bị sẵn sàng để đưa sức mạnh linh hồn vào bạc. Nhưng bước chân của Du Lễ Sai In lại bỗng nhiên nhẹ bớt.",
AvgDialog_89087_Content_37,bxeH,avg星辰章3_AvgDialog_C_M.csv,315,AvgDialog,Content,杜勒赛因,我阅读了那些关于你的记忆，对于守密人三字所包含的意味，我无比尊重。,"I read those memories of you, and I hold immense respect for the meaning contained within the title 'Keeper.'",Я прочитала о твоих воспоминаниях и безмерно уважаю значение слов Хранитель.,#N/A,私はあなたの記憶を読んだ、守密人という言葉の持つ意味に対して私は非常に尊敬している。,당신에 대한 기억을 읽었습니다. 비밀 지키는 사람이라는 단어가 포함하는 의미를 나는 무척 존중합니다.,#N/A,#N/A,#N/A,ฉันได้อ่านความทรงจำเกี่ยวกับคุณ ฉันเคารพอย่างยิ่งต่อความหมายของคำว่า ผู้พิทักษ์,"Aku telah membaca tentang memorimu, dan aku sangat menghormati makna yang terkandung dalam kata penjaga.","Tôi đã đọc những Ký ức về bạn, và tôi vô cùng tôn trọng ý nghĩa mà hai từ Người giữ gìn mang lại.",
AvgDialog_89087_Content_38,bxeI,avg星辰章3_AvgDialog_C_M.csv,316,AvgDialog,Content,杜勒赛因,刚才的话并非胁迫。我理解你对葬骸城习俗的厌恶。如果你不愿意，葬骸城将恭送您离开。,"What I said earlier was not coercion. I understand your aversion to Necrovian customs. If you are unwilling, Necrovia will respectfully send you away.","Слов, что я сказал, не являлись угрозой. Я понимаю твою неприязнь к обычаям города захоронений. Если ты не хочешь, мы благожелательно проводим тебя на выход.",#N/A,先ほどの言葉は脅迫ではない。あなたが葬骸城の習慣に対して嫌悪感を抱いていることを理解している。もしあなたが望まないのなら、葬骸城はあなたを見送るだろう。,"방금 한 말은 협박이 아니야. 나는 너가 장례 도시 풍습에 대한 혐오를 이해해. 원하지 않으면, 장례 도시는 너를 정중히 보내줄 게.",#N/A,#N/A,#N/A,คำพูดเมื่อกี้ไม่ใช่การบีบบังคับ ฉันเข้าใจความเกลียดชังของคุณต่อประเพณีของเมืองฝังศพ หากคุณไม่ต้องการ เมืองฝังศพจะกล่าวอำลาคุณ,"Kata-kata barusan bukanlah paksaan. Aku memahami kebencianmu terhadap adat Kota Pemakaman. Jika kamu tidak mau, Kota Pemakaman akan menghormati kepergianmu.","Những lời vừa rồi không phải là sự đe dọa. Tôi hiểu sự chán ghét của bạn đối với phong tục của Thành phố Chôn Cất. Nếu bạn không muốn, Thành phố Chôn Cất sẽ tiễn bạn rời đi.",
AvgDialog_89087_Content_39,bxeJ,avg星辰章3_AvgDialog_C_M.csv,317,AvgDialog,Content,杜勒赛因,但你是为了秘密而来。芬戈尔是如何来到这个世界、是如何知道你们那个世界发生的事、威廉去往了何方……我想，这些对你有足够的吸引力。,"But you came for a Secret. How Fingal arrived in this world, how he learned of your world's events, where William went... I believe these hold enough allure for you.","Но ты пришел ради Секрета. Как Фенгор попал в этот мир, как узнал о том, что происходит в вашем мире, куда ушел Уильям... Думаю, это достаточно привлекательно для тебя.",#N/A,だがあなたは秘密のためにここに来た。フェンゴルがこの世界にどうやって現れ、あなたたちの世界で起こった出来事をどのように知ったのか、ウィリアムがどこに行ったのか……私は思う、これらはあなたに十分な魅力があるだろう。,"하지만 너는 비밀을 위해 이곳에 왔다. 핀고르가 어떻게 이 세계에 왔는지, 너희의 세계에서 무슨 일이 있었는지, 윌리엄이 어디로 갔는지…… 이는 너에게 충분한 매력이 있을 것이다.",#N/A,#N/A,#N/A,แต่คุณมาที่นี่เพื่อความลับ ฟิงกอร์มาอยู่ในโลกนี้ได้อย่างไร เขารู้เกี่ยวกับสิ่งที่เกิดขึ้นในโลกของคุณได้อย่างไร วิลเลียมไปที่ไหน... ฉันคิดว่าสิ่งเหล่านี้น่าจะดึงดูดคุณพอสมควร,"Tapi kau datang untuk sebuah rahasia. Bagaimana Fingol datang ke dunia ini, bagaimana ia mengetahui apa yang terjadi di dunia kalian, ke mana William pergi... Aku rasa, semua ini cukup menarik bagimu.","Nhưng bạn đến vì bí mật. Fingol là ai, làm thế nào anh ấy đến thế giới này, làm sao biết những chuyện xảy ra ở thế giới của các bạn, William đã đi đâu... Tôi nghĩ, những điều này đủ để thu hút bạn.",
AvgDialog_89087_Content_40,bxeL,avg星辰章3_AvgDialog_C_M.csv,318,AvgDialog,Content,杜勒赛因,我想，你没有拒绝的理由。不是吗？,I think you have no reason to refuse. Do you?,"Я думаю, у тебя нет причин отказываться. Разве не так?",#N/A,私は、拒否する理由がないと思います。そうではありませんか？,나는 당신이 거절할 이유가 없다고 생각한다. 그렇지 않나요?,#N/A,#N/A,#N/A,ผมคิดว่า คุณไม่มีเหตุผลที่จะปฏิเสธ ไม่ใช่เหรอ?,"Aku rasa, kau tidak punya alasan untuk menolak. Benar bukan?","Tôi nghĩ, bạn không có lý do để từ chối. Không phải sao?",
AvgDialog_89087_Content_41,bxeM,avg星辰章3_AvgDialog_C_M.csv,319,AvgDialog,Content,,小提琴悠长的余韵在停驻的舞步之间逡巡。杜勒赛因扬起手臂，向你躬身行礼。,The long echoes of the violin linger among the paused steps. Doresain raises his arm and bows to you.,Долгий резонирующий звук скрипки кружится между остановленными танцевальными шагами. Дуллсейн поднимает руку и глубоко кланяется вам.,#N/A,小さなバイオリンの余韻が静止した舞踏の間を彷徨っている。デュレサインは腕を上げて、あなたにお辞儀をした。,작은 바이올린의 여운이 멈춘 춤 사이에서 맴돈다. 두레세인은 팔을 들어 당신께 인사를 한다.,#N/A,#N/A,#N/A,เสียงของไวโอลินที่ยาวนานลอยอยู่ระหว่างจังหวะเต้นหยุด ดูเลเซนยกแขน ท่านโค้งคำนับให้คุณ,"Gema panjang biola berkelana di antara langkah yang terhenti. Dulzain mengangkat lengannya, membungkuk memberi hormat padamu.","Giai điệu du dương của violin lảng vảng trong những bước nhảy dừng lại. Dullesain giơ tay, cúi mình chào bạn.",
AvgDialog_89087_Content_42,bxeN,avg星辰章3_AvgDialog_C_M.csv,320,AvgDialog,Content,杜勒赛因,一支愉悦的舞曲。守密人阁下，你觉得呢？,"A delightful dance tune. {Male=Mr.,Female=Miss} Keeper, your thoughts?","Радостная мелодия для танца. Хранитель, как вы думаете?",#N/A,愉快な舞曲。守密人殿下、あなたはどう思いますか？,"즐거운 춤곡이 울려퍼집니다. 비밀 지키는 사람, 당신은 어떻게 생각하십니까?",#N/A,#N/A,#N/A,ดนตรีเต้นรำที่สนุกสนาน，ท่านผู้พิทักษ์คุณคิดว่าอย่างไร？,"Sebuah tarian yang menggembirakan. Yang Mulia Penjaga, bagaimana menurutmu?","Một điệu nhảy vui vẻ. Thưa ngài Người giữ gìn, ngài nghĩ sao?",
AvgDialog_89087_Content_43,bxeO,avg星辰章3_AvgDialog_C_M.csv,321,AvgDialog,Content,,我同意。,I agree.,Я согласен.,#N/A,私は同意します。,저는 동의해요.,#N/A,#N/A,#N/A,ฉันเห็นด้วย,Aku setuju.,Tôi đồng ý.,
AvgDialog_89087_Content_44,bxeP,avg星辰章3_AvgDialog_C_M.csv,322,AvgDialog,Content,玩家,……我同意，杜勒赛因阁下。,"...Fine, ""Lord"" Doresain.","……Я согласен, господин Дурлесайн.",#N/A,……同意します、デュレサイン卿。,"……동의합니다, 듀레세인 경.",#N/A,#N/A,#N/A,……ฉันเห็นด้วย ท่านดุลเซน,"……Saya setuju, Yang Mulia Dullesin.","……Tôi đồng ý, thưa Ngài Dulethain.",
AvgDialog_89087_Content_45,bxeQ,avg星辰章3_AvgDialog_C_M.csv,323,AvgDialog,Content,,至少这不是最差的选项。,At least this isn't the worst option.,"По крайней мере, это не самый худший вариант。",#N/A,少なくともこれは最悪の選択肢ではない。,최소한 이것은 최악의 선택은 아니다.,#N/A,#N/A,#N/A,อย่างน้อยนี่ไม่ใช่ตัวเลือกที่เลวร้ายที่สุด。,Setidaknya ini bukan pilihan terburuk.,Ít nhất thì đây không phải là lựa chọn tồi tệ nhất.,
AvgDialog_89087_Content_46,bxeR,avg星辰章3_AvgDialog_C_M.csv,324,AvgDialog,Content,玩家,在所有的选项里，这至少不是最差的。,"Among all the options, this is at least not the worst.","Среди всех вариантов это, по крайней мере, не самый плохой.",#N/A,すべての選択肢の中で、これは少なくとも最悪ではありません。,"모든 옵션 중에서, 이것은 적어도 최악은 아니다.",#N/A,#N/A,#N/A,ในทุกรูปแบบ，อย่างน้อยอันนี้ไม่ใช่ส่วนที่แย่ที่สุด。,"Di antara semua pilihan, ini setidaknya bukan yang terburuk.","Trong tất cả các lựa chọn, ít nhất cái này không phải là tệ nhất.",
AvgDialog_89087_Content_47,byMh,avg星辰章3_AvgDialog_C_M.csv,325,AvgDialog,Content,,你同样躬身扬手，向这位舞伴致意。,"You also bow and raise your hand, a polite return to your dance partner.","Ты тоже слегка поклонился и поднял руку, чтобы приветствовать своего партнера по танцу.",#N/A,あなたも同様に身を屈め手を上げて、この舞伴に敬意を表す。,너도 허리를 숙여 손을 흔들며 이 무도회 파트너에게 인사를 했다.,#N/A,#N/A,#N/A,คุณก้มตัวและยกมือ เพื่อให้เกียรตินักเต้นคนนี้,"Kamu pun membungkuk dan mengangkat tangan, memberi penghormatan kepada pasangan dansamu.",Bạn cũng cúi người và giơ tay chào vị bạn nhảy.,
AvgDialog_89087_Content_48,byMi,avg星辰章3_AvgDialog_C_M.csv,326,AvgDialog,Content,杜勒赛因,葬骸城衷心感谢你的合作，守密人阁下。,"Necrovia sincerely thanks you for your cooperation, {Male=Mr.,Female=Miss} Keeper.","Гробовой город искренне благодарит вас за сотрудничество, Хранитель.",#N/A,葬骸城はあなたの協力に心から感謝します、守密人殿。,"장례 도시에서의 협력에 진심으로 감사드립니다, 비밀 지키는 사람님.",#N/A,#N/A,#N/A,เมืองซากศพขอขอบคุณความร่วมมือของคุณ ท่านผู้พิทักษ์,"Kota Makam sangat berterima kasih atas kerjasama Anda, Yang Terhormat Penjaga.","Thành phố Mai Táng chân thành cảm ơn sự hợp tác của ngài, Người giữ gìn.",
AvgDialog_89087_Content_49,byMj,avg星辰章3_AvgDialog_C_M.csv,327,AvgDialog,Content,杜勒赛因,弗兰，做下准备，今天的晚宴结束以后，我要与这位%sirormadam%谈谈，顺便带%heorshe%好好游览一下这座城市。,"Fran, prepare. After tonight's dinner, I wish to speak with this {Male=good sir,Female=lady here} and give {Male=him,Female=her} a thorough tour of this city.","Фран, приготовься: после окончания сегодняшнего ужина, я хочу поговорить с этой персоной %sirormadam%, и заодно показать %heorshe% эту замечательную городскую местность.",#N/A,フラン、準備をして、今夜の晩餐が終わった後、私はこの%sirormadam%と話がしたい。ついでに%heorshe%にこの都市を楽しんでもらう。,"플란, 준비해라. 오늘 만찬이 끝난 후, 나는 이 %sirormadam%와 이야기를 나눌 것이고, %heorshe%를 데리고 이 도시를 잘 둘러볼 것이다.",#N/A,#N/A,#N/A,ฟรอง เตรียมตัวให้พร้อม หลังจากเลี้ยงอาหารค่ำในวันนี้เสร็จ ฉันจะพูดคุยกับท่าน %sirormadam% และพา %heorshe% สำรวจเมืองนี้อย่างดี。,"Franz, siapkan diri, setelah makan malam hari ini, saya ingin berbincang dengan %sirormadam% ini, sambil menghadiahi %heorshe% dengan tur di kota ini.","Franz, chuẩn bị sẵn sàng, sau bữa tiệc tối nay, tôi muốn nói chuyện với vị %sirormadam%, và cũng khám phá thành phố này cùng với %heorshe%.",
AvgDialog_89087_Content_50,byMk,avg星辰章3_AvgDialog_C_M.csv,328,AvgDialog,Content,弗兰,恐怕现在不行，老爷。,"Regrettably, that won't be possible at this time, my lord.","Уверен, сейчас это невозможно, милорд.",#N/A,恐らく今は無理です、老爷。,"아마 지금은 안 될 것 같습니다, 주인님.",#N/A,#N/A,#N/A,น่าจะทำไม่ได้ตอนนี้ ท่านลอร์ด,"Saya khawatir sekarang tidak bisa, Tuan.","E rằng giờ không được, thưa ngài.",
AvgDialog_89087_Content_51,byMl,avg星辰章3_AvgDialog_C_M.csv,329,AvgDialog,Content,,老管家从舞池一侧走过来，凑到杜勒赛因耳边耳语了几句。,The old butler walks over from the side of the dance floor and whispers a few words into Doresain's ear.,Старый управляющий подошёл с одной стороны танцевального зала и шепнул несколько слов на ухо Дюлсейну.,#N/A,老執事が舞踏室の一方から近づき、デュレサインの耳元で何かをささやいた。,늙은 집사 쪽에서 무도회장으로 다가와 듀레세인 귀에 몇 마디 속삭였다.,#N/A,#N/A,#N/A,บัตรดูแลบ้านเดินเข้ามาจากด้านหนึ่งของห้องเต้นรำ กระซิบข้างหูของดูเลอเซน,Butler tua mendekat dari sisi ruang dansa dan membisikkan beberapa kata di telinga Duresein.,"Lão quản gia đi qua một bên sàn nhảy, ghé sát tai Dursein thì thầm vài câu.",
AvgDialog_89087_Content_52,byMm,avg星辰章3_AvgDialog_C_M.csv,330,AvgDialog,Content,,杜勒赛因脸上依然带着温和的笑容，而那双眼睛里，闪过一道令人悚然的寒光。,"Doresain's face still wears a gentle smile, but a chilling glint flashes in his eyes.","На лице Дулесайна все еще сияла мягкая улыбка, но в его глазах промелькнула жуткая холодная искра.",#N/A,杜勒赛因の顔には依然として穏やかな笑みが浮かんでいるが、その目には恐ろしい寒光が閃いた。,"두르세인 얼굴에는 여전히 부드러운 미소가 떠올랐지만, 그의 눈속에는 섬뜩한 차가운 빛이 스쳤다.",#N/A,#N/A,#N/A,ดูเล่อเซอีนยังคงมีรอยยิ้มอ่อนโยนบนใบหน้า ขณะที่แววตาของเขาผ่านมาด้วยแสงเย็นที่น่าขนลุก,"Duel Shein masih tersenyum lembut, namun cahaya dingin yang menakutkan melintas di matanya.","Du Lệ Sai Y vẫn mang nụ cười ôn hòa, nhưng đôi mắt của hắn đã lóe lên một ánh sáng lạnh lẽo đáng sợ.",
AvgDialog_89087_Content_53,byMn,avg星辰章3_AvgDialog_C_M.csv,331,AvgDialog,Content,杜勒赛因,这位盗墓贼朋友，可真会挑时间。明天的餐桌上，看来又要多一道佳肴了。,This tomb raider friend certainly knows how to pick his moments. A fine addition to tomorrow's menu.,"Этот грабитель, похоже, действительно умеет выбирать время. Завтра за столом, похоже, будет еще одно изысканное блюдо.",#N/A,この盗墓者の友よ、本当にタイミングがいい。明日の食卓には、また新たな美味が加わるようだ。,이 도굴 친구는 정말 시간을 잘 고른다. 내일 식탁에는 다시 좋은 요리가 하나 더 늘어날 것 같다.,#N/A,#N/A,#N/A,เพื่อนโจรขุดหลุม ศิลปะแห่งเวลาที่ดีจริงๆ ดูเหมือนว่าจะมีอาหารจานพิเศษอีกแล้วในโต๊ะอาหารวันพรุ่งนี้,"Teman pencuri makam ini benar-benar pandai memilih waktu. Tampaknya, meja makan besok akan memiliki satu hidangan lebih.","Người bạn trộm mộ này, thật biết chọn thời điểm. Trên bàn ăn ngày mai, có lẽ lại có thêm một món ngon.",
,,,,,,,,,,,,,,,,,,,
Stage_90671_Name,bzaL,g关卡_Stage_A.csv,336,Stage,Name,,卑微的注脚,Inconsequential Footnote,Низкий постскриптум,#N/A,卑微な脚注,하찮은 주석,#N/A,#N/A,#N/A,หมายเหตุที่ต่ำต้อย,Catatan yang rendah hati,Chú thích hèn mọn,
