Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,
AvgDialog_72009_Content_11,apIu,avg星辰章1_AvgDialog_C_M.csv,102,AvgDialog,Content,达芙黛尔,只不过……如果你想表示感激的话……,However... if you wish to express your gratitude...,Однако... если ты хочешь выразить благодарность..,#N/A,ただ……感謝の気持ちを伝えたいなら……,그런데……감사의 표시를 하고 싶다면……,#N/A,#N/A,#N/A,เพียงแต่... ถ้าคุณอยากแสดงความขอบคุณล่ะก็..,Hanya saja... jika kamu ingin menunjukkan rasa terima kasihmu...,Chỉ là…… nếu bạn muốn bày tỏ lòng biết ơn thì……,
AvgDialog_72009_Content_12,apIv,avg星辰章1_AvgDialog_C_M.csv,103,AvgDialog,Content,达芙黛尔,就将那个人的头颅取来送给我吧。,Just bring me the head of that person.,Принеси мне голову того человека.,#N/A,その人の首を取って私にくれ。,그 사람의 머리를 가져와서 나에게 주세요.,#N/A,#N/A,#N/A,ก็เอาหัวของคนนั้นมาให้ฉันเถอะ。,Lalu bawakan kepalanya untukku.,Hãy mang đầu của người đó đến cho ta.,
AvgDialog_72009_Content_13,apIw,avg星辰章1_AvgDialog_C_M.csv,104,AvgDialog,Content,,你的意识陷入一片混沌之中。再睁开眼时，身边是颤抖不止的温柯尔。,"Your consciousness plunges into chaos. When you open your eyes again, Winkle beside you is trembling uncontrollably.","Твоё сознание погружается в хаос. Когда ты снова открой глаза, рядом трясётся Венкор.",#N/A,あなたの意識はカオスの中に陥った。再び目を覚ますと、横には震え続けるウェンコールがいた。,당신의 의식이 카오스 속으로 빠져들었습니다. 다시 눈을 뜨니 옆에는 끊임없이 떨리는 벤코르가 있었습니다.,#N/A,#N/A,#N/A,จิตสำนึกของคุณจมอยู่ในความมืดมิดทางจิตใจ เมื่อลืมตาใหม่ ข้างกายคุณคือเวินเค่อที่สั่นอย่างต่อเนื่อง,"Kesadaranmu tenggelam dalam kekacauan total. Ketika kamu membuka mata kembali, di sisimu ada Kerang yang gemetar tak henti-hentinya.","Ý thức của bạn chìm vào một mảng hỗn loạn. Khi mở mắt ra lần nữa, bên cạnh là một Wenkel đang run rẩy không ngừng.",
AvgDialog_72009_Content_14,apIx,avg星辰章1_AvgDialog_C_M.csv,105,AvgDialog,Content,温柯尔,你……你……突然从空洞中落下来一具身体……,You... you... suddenly fell from the void—a body...,Ты... ты... внезапно из пустоты упало тело..,#N/A,あなた……あなた……突然空洞から一つの身体が落ちてきた……,너…… 너…… 갑자기 구멍에서 한 몸이 떨어져 내렸어……,#N/A,#N/A,#N/A,คุณ... อยู่ดีๆ ก็มีร่างกายตกลงมาจากโพรงว่างเปล่า..,Kamu... kamu... tiba-tiba jatuh dari kehampaan dengan sebuah Tubuh...,Bạn……bạn……đột nhiên từ khoảng không rơi xuống thân thể……,
AvgDialog_72009_Content_15,apIy,avg星辰章1_AvgDialog_C_M.csv,106,AvgDialog,Content,玩家,怎么离开这里？,How do I leave this place?,Как покинуть это место?,#N/A,どうやってここから離れますか？,어떻게 여기를 떠나야 하나요?,#N/A,#N/A,#N/A,จะออกจากที่นี่ได้อย่างไรไหม,Bagaimana cara keluar dari sini?,Làm thế nào để rời khỏi đây?,
AvgDialog_72009_Content_16,apIz,avg星辰章1_AvgDialog_C_M.csv,107,AvgDialog,Content,,无视了她颤抖的碎语，你径直发问。,"Ignoring her trembling murmurs, you asked directly.","Проигнорировав её прерывистый шёпот, вы прямо задали вопрос.",#N/A,彼女の震えるささやきを無視し、あなたはそのまま質問する。,"그녀의 떨리는 속삭임을 무시하고, 당신은 곧바로 물었다.",#N/A,#N/A,#N/A,เมินเฉยต่อเสียงกระซิบสั่นเครือของเธอ คุณพูดออกไปโดยตรง,"Mengabaikan gumamannya yang bergetar, kamu langsung mengajukan pertanyaan.","Bỏ qua những lời thì thầm run rẩy của cô ấy, bạn đi thẳng vào vấn đề và đặt câu hỏi.",
AvgDialog_72009_Content_17,apIA,avg星辰章1_AvgDialog_C_M.csv,108,AvgDialog,Content,温柯尔,不，你不能走……如果，如果你逃走的话……朵尔她绝对、绝对会……,"No, you can't leave... If you try to escape... Doll will definitely, definitely...","Нет, ты не можешь уйти... Если, если ты сбежишь... Дора абсолютно, абсолютно..",#N/A,いいえ、あなたは行けない……もし、もし逃げようとするなら……ドルは絶対に、絶対に……,"아니, 네가 갈 수는 없어…만약, 만약 네가 도망친다면…돌은 절대, 절대…",#N/A,#N/A,#N/A,"ไม่ คุณไม่สามารถไปได้… ถ้า, ถ้าคุณหนีไป... ดอร์เธอจะต้อง, ต้อง..","Tidak, kau tidak bisa pergi... Jika, jika kau melarikan diri... Boneka pasti, pasti akan...","Không, bạn không thể đi… Nếu, nếu bạn trốn thoát… đóa chắc chắn, chắc chắn sẽ…",
AvgDialog_72009_Content_18,apIB,avg星辰章1_AvgDialog_C_M.csv,109,AvgDialog,Content,,她的瞳孔被恐惧支配而放大，祈求的音色因绝望而颤抖。,"Her pupils dilated in fear, and her voice trembled with despair as she pleaded.","Её зрачки увеличились от страха, а голос дрожал от отчаяния.",#N/A,彼女の瞳孔は恐怖に支配され拡大し、祈る声は絶望により震えていた。,"그녀의 동공은 공포에 의해 확대되었고, 절망으로 인해 떨리는 음색은 기도하는 듯했다.",#N/A,#N/A,#N/A,รูม่านตาของเธอขยายขึ้นด้วยความหวาดกลัว และน้ำเสียงที่อ้อนวอนสั่นเทาเพราะความสิ้นหวัง,"Muridnya membesar karena dikuasai oleh rasa takut, dan nada suaranya yang memohon bergetar karena putus asa.","Còng kinh của cô ấy bị nỗi sợ hãi chi phối mà mở rộng, giọng nói cầu xin run lên trong tuyệt vọng.",
AvgDialog_72009_Content_19,apIC,avg星辰章1_AvgDialog_C_M.csv,110,AvgDialog,Content,玩家,放心吧，我只是出去看看。,"Don't worry, I'm just going out to take a look.","Не волнуйся, я просто выйду посмотреть.",#N/A,安心して、ただ単に外に見に行くだけです。,"별 걱정하지 마세요, 저는 그냥 나가서 둘러볼 거예요.",#N/A,#N/A,#N/A,วางใจเถอะ ฉันแค่จะออกไปดู。,"Tenang saja, aku hanya keluar untuk melihat-lihat.","Hãy yên tâm, tôi chỉ đi ra ngoài xem một chút.",
AvgDialog_72009_Content_20,apIE,avg星辰章1_AvgDialog_C_M.csv,111,AvgDialog,Content,温柯尔,不……不行……,No... impossible...,Не... не могу..,#N/A,だめ……だめ……,안…… 안 돼……,#N/A,#N/A,#N/A,ไม่... ไม่ได้..,Tidak... tidak bisa...,Không... thật sự không được..,
AvgDialog_72009_Content_21,apIF,avg星辰章1_AvgDialog_C_M.csv,112,AvgDialog,Content,,你无视了她的哀求，敲了敲朵尔离开时的铁门，门上没有把手或锁钥。,"You ignored her pleas and knocked on the iron door that Doll had left behind, which had no handle or lock.","Вы проигнорировали её мольбы, постучали в железную дверь, через которую ушла дора. На двери не было ручки или замка.",#N/A,あなたは彼女の哀求を無視し、ドルが離れる時に鉄の門を叩きました。その門には取っ手や鍵穴がありませんでした。,"당신은 그녀의 애원을 무시하고, 돌이 떠났을 때의 철문을 두드렸다. 문에는 손잡이나 자물쇠가 없었다.",#N/A,#N/A,#N/A,คุณเมินคำวิงวอนของเธอ แล้วเคาะประตูเหล็กที่ดอร์จากไปอย่างเย็นชา บนประตูไม่มีที่จับหรือล็อค,"Kamu mengabaikan permohonannya, lalu mengetuk pintu besi yang tertutup setelah Boneka pergi. Tidak ada gagang atau kunci di pintu itu.","Bạn đã phớt lờ lời cầu xin của cô ấy, gõ nhẹ cánh cửa sắt khi đóa rời đi. Trên cửa không có tay cầm hay ổ khóa.",
AvgDialog_72009_Content_22,apIG,avg星辰章1_AvgDialog_C_M.csv,113,AvgDialog,Content,玩家,怎么开这个门？,How do I open this door?,Как открыть эту дверь?,#N/A,このドアはどのように開けるのですか？,이 문을 어떻게 열까요?,#N/A,#N/A,#N/A,จะเปิดประตูนี้ได้อย่างไร？,Bagaimana cara membuka pintu ini?,Làm thế nào để mở cánh cửa này?,
AvgDialog_72009_Content_23,apIH,avg星辰章1_AvgDialog_C_M.csv,114,AvgDialog,Content,,温柯尔倒退几步，紧紧贴着实验台。,"Winkle stepped back a few steps, pressing tightly against the lab table.","Венкор отступил на несколько шагов, плотно прижался к лабораторному столу.",#N/A,ウェンコールは数歩後退して、しっかりと実験台に張り付いた。,벤코르가 몇 걸음 물러나 실험대에 꽉 붙어 섰다.,#N/A,#N/A,#N/A,เวินเค่อถอยหลังไปสองสามก้าว แล้วแนบชิดโต๊ะทดลอง,"Kerang mundur beberapa langkah, lalu menempel erat pada meja laboratorium.","Wenkel lùi lại vài bước, áp sát vào bàn thí nghiệm.",
AvgDialog_72009_Content_24,apII,avg星辰章1_AvgDialog_C_M.csv,115,AvgDialog,Content,温柯尔,我、我不知道……,I... I don't know...,Я... я не знаю..,#N/A,私、知らない……,"나, 내가 모릅니다...",#N/A,#N/A,#N/A,"ฉัน, ฉันไม่รู้..",Saya... saya tidak tahu...,"Tôi, tôi không biết…",
AvgDialog_72009_Content_25,apIJ,avg星辰章1_AvgDialog_C_M.csv,116,AvgDialog,Content,玩家,我真的只是出去看看。朵尔那边，交给我来处理。,I really just went out to take a look. Leave the matter of Doll to me.,Я действительно просто выйду посмотреть. Дело с дора поручите мне.,#N/A,本当にただ外を見てくるだけです。ドルのことは私が対応します。,나는 정말로 그냥 나가서 둘러볼 거야. 돌은 내가 처리할게.,#N/A,#N/A,#N/A,ฉันแค่ออกไปดูเฉยๆ ทางด้านของดอร์ ฝากให้ฉันจัดการเอง,Aku benar-benar hanya keluar untuk melihat-lihat. Boneka akan kuhandle.,Tôi thật sự chỉ đi ra ngoài xem thôi. Đóa cứ để tôi xử lý.,
AvgDialog_72009_Content_26,apIK,avg星辰章1_AvgDialog_C_M.csv,117,AvgDialog,Content,玩家,开门的钥匙或者机关就在你背后的实验台上吧？你的遮挡动作已经暴露了这点。,"The key or mechanism to open the door should be on the experiment table behind you, right? Your attempt to conceal it has exposed this fact.","Ключ или механизм для открытия двери, вероятно, находится на экспериментальном столе позади тебя? Твои попытки скрыть это уже выдают его местоположение.",#N/A,ドアを開ける鍵や仕掛けは君の背後の実験台にあるね？君の隠す動作でそれが明らかになった。,문을 여는 키나 기구가 당신 뒤의 실험대에 있겠군요? 당신의 가리개 동작이 이 점을 이미 드러냈습니다?,#N/A,#N/A,#N/A,กุญแจหรือกลไกสำหรับเปิดประตูน่าจะอยู่บนโต๊ะทดลองข้างหลังคุณใช่ไหม? การกระทำของคุณที่พยายามบังมันไว้ได้เปิดเผยเรื่องนี้แล้ว。,"Kunci atau mekanisme untuk membuka pintu ada di meja percobaan di belakangmu, kan? Gerakanmu yang menutupi sudah mengungkap hal itu.",Chìa khóa hoặc thiết bị mở cửa chắc chắn ở trên bàn thí nghiệm phía sau lưng bạn rồi? Hành động che giấu của bạn đã phơi bày điểm này.,
AvgDialog_72009_Content_27,apIL,avg星辰章1_AvgDialog_C_M.csv,118,AvgDialog,Content,温柯尔,不、不是的！我只是太害怕了……,"No, that's not it! I'm just too scared...","Нет, не! Я просто слишком боюсь..",#N/A,いいえ、違うの！ただ、あまりにも怖くて……,아니요、아니에요! 저는 너무 무서웠어요……,#N/A,#N/A,#N/A,"ไม่, ไม่ใช่อย่างนั้น! ฉันแค่กลัวมากเกินไป..","Tidak, bukan begitu! Aku hanya terlalu takut…","Không, không phải vậy! Tôi chỉ là quá sợ hãi…",
AvgDialog_72009_Content_28,apIM,avg星辰章1_AvgDialog_C_M.csv,119,AvgDialog,Content,,朵尔无法预测你的逃脱，对缸中之脑的防范无需过度，这个出入口想必不会太隐秘。,"Doll can't predict your escape, and there's no need to overdo the precautions against the Brain in a jar; this entrance shouldn't be too concealed.","Дора не может предсказать ваш побег. Защита от ""мозга в банке"" не требует излишних усилий, так что этот вход, скорее всего, не будет слишком скрытным.",#N/A,ドルはあなたの逃げるを予測できないので、脳への対策は過度に厳重にする必要はありません。この出入り口はおそらくそれほど隠れてはいないでしょう。,"돌은 당신의 탈출을 예측할 수 없으며, 뇌인두의 방어를 지나치게 할 필요가 없습니다. 이 출입구는 그리 은밀하지 않을 가능성이 높습니다.",#N/A,#N/A,#N/A,ดอร์ไม่สามารถคาดการณ์การหลบหนีของคุณได้ การป้องกันสมองในถังไม่จำเป็นต้องมากเกินไป ทางเข้าออกนี้ไม่น่าจะซ่อนไว้อย่างแนบเนียน,"Boneka tidak dapat memprediksi pelarianmu, tidak perlu terlalu waspada terhadap Otak dalam toples. Pintu keluar ini kemungkinan besar tidak akan terlalu tersembunyi.","Đóa không thể dự đoán được sự trốn thoát của bạn, không cần quá đề phòng não trong bình, lối ra vào này chắc hẳn cũng không quá khó tìm.",
AvgDialog_72009_Content_29,apIN,avg星辰章1_AvgDialog_C_M.csv,120,AvgDialog,Content,,你扫视实验台，目光掠过一个个令人头疼的论文标题。,"You scan the lab table, your gaze sweeping over a series of headache-inducing paper titles.","Вы осматриваете экспериментальный стол, взгляд скользит по заголовкам статей, которые заставляют задуматься.",#N/A,あなたは実験台に目をやり、視線が悩ましい論文のタイトルを掠めている。,"당신은 실험대를 둘러보며, 고민스러운 논문 제목들을 지나가며 스칩니다.",#N/A,#N/A,#N/A,คุณมองไปรอบๆ แท่นทดลอง สายตาผ่านหัวข้อวิทยานิพนธ์ที่ชวนปวดหัวไปทีละอัน,"Kamu memindai meja laboratorium, pandanganmu menyapu judul-judul makalah yang memusingkan satu per satu.","Bạn quét mắt qua bàn thí nghiệm, ánh mắt lướt qua những tiêu đề luận văn phức tạp.",
AvgDialog_72009_Content_30,apIP,avg星辰章1_AvgDialog_C_M.csv,121,AvgDialog,Content,,《勒姆瓦希地区融蚀现象的传播模型》、《银芯与融蚀扩散的遏制》、《托乎瓦波的目光协同性运动研究》、《意识稳定方法在维度转移中的应用》……,"""Dissolution Phenomenon Propagation Model in Lemoah Region"", ""Silver and Dissolution Diffusion Control"", ""Coherence Movement Study of Thobwapo's Gaze"", ""Application of Consciousness Stabilization Methods in Dimension Shifting""......","《Модель распространения феномена растворения в регионе Лемваси》, 《Сдерживание распространения растворения с помощью сердечника из серебра》, 《Исследование движения взгляда в группе Тогувапо》, 《Применение методов стабилизации сознания при переходе между размерностями》..",#N/A,『レムワシ地域の融蝕現象の伝播モデル』、『シルバーコアと融食拡散の抑制』、『トフワボの視線協力性運動研究』、『意識安定方法の次元転移における応用』……,《르무아시 지역의 융식 현상 전파 모델》、《은심과 융식 확산의 억제》、《토후와파의 시선 협동성 운동 연구》、《의식 안정화 방법의 차원 전이에서의 응용》…,#N/A,#N/A,#N/A,《การวิจัยเกี่ยวกับแบบจำลองการแพร่กระจายของปรากฏการณ์หลอมละลายในเขตเลอมวาฮี》，《เงินใจและการยับยั้งการแพร่กระจายของการหลอมกร่อน》，《การวิจัยการประสานสายตาแห่งทอโฮวาโบ》，《การประยุกต์ใช้วิธีการคงสภาพจิตสำนึกในการถ่ายเทมิติ》..,《Model Penyebaran Fenomena-d di Wilayah Remwahi》、《Perak dan Penghambatan Penyebaran Pelarutan》、《Penelitian Gerakan Koordinasi Pandangan Tuhuwaibo》、《Aplikasi Metode Stabilisasi Kesadaran dalam Transfer Dimensi》…,"《Mô hình truyền phát hiện tượng ăn mòn ở khu vực Lermvashi》, 《Kiềm chế sự lan rộng của hiện tượng ăn mòn với bạc tâm》, 《Nghiên cứu về chuyển động phối hợp tầm nhìn của Tovavabo》, 《Ứng dụng phương pháp ổn định ý thức trong chuyển dịch chiều không gian》…",
AvgDialog_72009_Content_31,apIQ,avg星辰章1_AvgDialog_C_M.csv,122,AvgDialog,Content,,在实验台一角，你发现了一个红色握把的简易开关。你轻轻拉动，就传来齿轮运转的声音。,"In a corner of the experiment table, you discovered a simple switch with a red handle. You gently pulled it, and the sound of gears turning could be heard.","На одном из углов рабочего стола вы обнаруживаете простой переключатель с красной ручкой. Вы слегка тянете за неё, и раздаётся скрежет шестерёнок.",#N/A,実験台の片隅で、あなたは赤いグリップのシンプルなスイッチを発見しました。軽く引くと、ギアが回転する音が聞こえてきました。,실험대의 한쪽에서 당신은 빨간색 손잡이가 달린 간단한 스위치를 발견했습니다. 가볍게 당기자 기어가 회전하는 소리가 들려왔습니다.,#N/A,#N/A,#N/A,ที่มุมโต๊ะทดลอง คุณพบสวิตช์ควบคุมง่ายที่มีด้ามจับสีแดง คุณดึงเบาๆ ก็ได้ยินเสียงฟันเฟืองทำงาน,"Di sudut meja eksperimen, kamu menemukan sebuah sakelar sederhana dengan pegangan berwarna merah. Saat kamu menariknya perlahan, terdengar suara roda gigi yang bergerak.","Tại một góc của bàn thí nghiệm, bạn phát hiện một công tắc đơn giản với thiết kế thô sơ có tay cầm màu đỏ. Bạn nhẹ nhàng kéo nó, và nghe thấy tiếng bánh răng vận hành.",
AvgDialog_72009_Content_32,apIR,avg星辰章1_AvgDialog_C_M.csv,123,AvgDialog,Content,,咔铛咔铛咔铛，锈蚀的铁门在机械装置的牵引下自动开启。,"Clang clang clang, the rusty iron door automatically opens under the pull of mechanical devices.","Клак-клак-клак, ржавая железная дверь медленно открывается под воздействием механизма.",#N/A,ガチャガチャガチャ、錆びた鉄の扉が機械装置の牽引で自動的に開いた。,"까당까당까당, 녹슨 철문이 기계 장치의 견인에 의해 자동으로 열린다.",#N/A,#N/A,#N/A,แชะ แชะ แชะ ประตูเหล็กที่ขึ้นสนิมเปิดออกโดยอัตโนมัติจากกลไก,"Ketak ketok ketok, pintu besi yang berkarat terbuka secara otomatis karena ditarik oleh mekanisme.","Cạch cạch cạch, cánh cửa sắt rỉ sét mở ra tự động dưới sự điều khiển của cơ cấu máy móc.",
AvgDialog_72009_Content_33,apIS,avg星辰章1_AvgDialog_C_M.csv,124,AvgDialog,Content,温柯尔,等、等等——,"Etc, etc —","Подожди, подожди——",#N/A,等、等等――,"등, 등등——",#N/A,#N/A,#N/A,"เดี๋ยว, เดี๋ยวก่อน——","Tunggu, tunggu ——","Đợi, đợi đã—— ",
AvgDialog_72009_Content_34,apIT,avg星辰章1_AvgDialog_C_M.csv,125,AvgDialog,Content,,你无视了她的呼唤，大步迈出铁门——,You ignored her calls and strode out of the iron gate—,"Ты игнорируешь её призыв, широко шагаешь через железную дверь —— ",#N/A,あなたは彼女の呼び出しを無視し、大踏みで鉄門を出て――,당신은 그녀의 호출을 무시하고 철문을 크게 밟고 나갔다—,#N/A,#N/A,#N/A,คุณเพิกเฉยต่อเสียงเรียกของเธอและก้าวใหญ่ๆ ออกไปนอกประตูเหล็ก——,"Kamu mengabaikan panggilannya, melangkah lebar melewati gerbang besi ——","Bạn đã bỏ qua lời gọi của cô ấy, bước lớn ra khỏi cánh cửa sắt —— ",
AvgDialog_72009_Content_35,apIU,avg星辰章1_AvgDialog_C_M.csv,126,AvgDialog,Content,,巨大的铅灰色雾霾，如同无形的巨兽将整座城市隐没在内。,A vast lead-gray haze shrouded the entire city like an invisible behemoth.,"Огромный свинцово-серый смог, словно невидимое чудовище, поглотил весь город.",#N/A,巨大な鉛灰色のスモッグが、無形の巨大な怪物のように街全体を覆い隠している。,거대한 납빛 회색 스모그가 마치 보이지 않는 거대한 짐승처럼 도시 전체를 감쌌다.,#N/A,#N/A,#N/A,หมอกควันสีเทานำหนักหนาแน่น ราวกับสัตว์ประหลาดที่มองไม่เห็นกลืนกินเมืองทั้งเมืองไว้,"Kabut abu-abu timah raksasa, seperti binatang buas tak terlihat yang menyelimuti seluruh kota di dalamnya.","Một làn sương mù lớn màu chì xám, giống như một con quái vật vô hình và đầy uy lực, bao phủ toàn bộ thành phố trong bóng tối dày đặc.",
AvgDialog_72009_Content_36,apIV,avg星辰章1_AvgDialog_C_M.csv,127,AvgDialog,Content,,无数的起伏不定的楼层，如同覆盖着坚硬皮革的尖锐手足般从雾团中露出一角。,"Countless unstable floors jut out from the fog, resembling sharp limbs encased in tough leather.","Бесчисленное множество неровных этажей, словно острые края, покрытые жесткой кожей, выглядывают из тумана.",#N/A,無数の起伏の定まらない階層が、霧の中から固い革で覆われた鋭い手足のように一角を現す。,안개 속에서 무수한 울퉁불퉁한 층들이 단단한 가죽으로 덮인 날카로운 팔다리처럼 일부가 드러났다.,#N/A,#N/A,#N/A,ชั้นจำนวนนับไม่ถ้วนที่ขึ้นลงอย่างไม่มั่นคง ราวกับมือและเท้าแหลมที่หุ้มด้วยหนังแข็งซึ่งโผล่พ้นจากกลุ่มหมอกมาเพียงบางส่วน,"Tak terhitung lantai yang naik turun dengan tidak beraturan, seperti tangan dan kaki yang runcing tertutup kulit keras, muncul sebagian dari kabut.","Số lượng tầng lầu dao động liên tục, như những bàn tay và chân nhọn hoắt bọc trong lớp da cứng cáp, chỉ lộ ra một góc từ đám sương mù.",
AvgDialog_72009_Content_37,apIW,avg星辰章1_AvgDialog_C_M.csv,128,AvgDialog,Content,玩家,咳、咳……,"*Cough, cough...*","Кхе, кхе..","Cof, cof",咳、咳……,"해, 해……","Ahem, ahem","Hust, hust","Cof, cof","เฮก, เฮก..","Hek, hek...","Ho, ho…",
AvgDialog_72009_Content_38,apIX,avg星辰章1_AvgDialog_C_M.csv,129,AvgDialog,Content,,没有人。目光所及之处一个人影也没有。,No one. Not a single figure is in sight.,Никого. Ни одного человека в поле зрения.,#N/A,誰もいない。視線の及ぶ限り、人の影は一つもない。,아무도 없다. 시선이 미치는 곳에 사람 그림자 하나 없다．,#N/A,#N/A,#N/A,ไม่มีใครเลย ในสายตาก็ไม่มีเงาของใครเลย,Tidak ada seorang pun. Tidak ada bayangan manusia di manapun.,Không có ai cả. Nhìn khắp nơi cũng không thấy ai.,
AvgDialog_72009_Content_39,apIY,avg星辰章1_AvgDialog_C_M.csv,130,AvgDialog,Content,,你在街道上艰难前进。,You trudged forward on the street with great difficulty.,Ты с трудом идёшь вперёд по улице.,#N/A,あなたは街の道で苦労しながら前進する。,당신은 거리에서 힘들게 전진한다.,#N/A,#N/A,#N/A,คุณเดินฝ่าความยากลำบากบนถนน,Kamu bergerak maju dengan susah payah di jalan.,Bạn đang vất vả tiến lên trên đường phố.,
AvgDialog_72009_Content_40,apJa,avg星辰章1_AvgDialog_C_M.csv,131,AvgDialog,Content,,转过三个街区，才偶然见到浓雾中透露出的人形轮廓。,"After passing through three blocks, you accidentally catch a glimpse of a human silhouette revealed through the thick fog.","Пройдя три квартала, случайно заметил в густом тумане силуэт человека.",#N/A,三つの街区を回った後、たまたま濃霧の中から人影が見えた。,세 개의 거리를 지나서야 우연히 짙은 안개 사이로 사람의 윤곽을 보았다.,#N/A,#N/A,#N/A,เดินผ่านสามช่วงตึก จึงบังเอิญเห็นเงาร่างมนุษย์ที่เผยออกมาจากหมอกหนา,"Setelah melewati tiga blok, baru secara kebetulan terlihat siluet manusia yang samar-samar di tengah kabut tebal.","Quẹo qua ba con phố, mới vô tình bắt gặp hình dáng người trong sương mù dày đặc.",
AvgDialog_72009_Content_41,apJb,avg星辰章1_AvgDialog_C_M.csv,132,AvgDialog,Content,玩家,前面的人——,The person ahead —,Человек впереди —,#N/A,前面の人――,앞의 사람——,#N/A,#N/A,#N/A,คนข้างหน้า——,Orang di depan——,Người phía trước—— ,
AvgDialog_72009_Content_42,apJc,avg星辰章1_AvgDialog_C_M.csv,133,AvgDialog,Content,,轮廓向你转过身来，然后猝不及防地逼近，巨大扭曲的黑影猛然紧贴上你的面庞。\n肾上腺素骤然飙升，心跳响如擂鼓。,"The silhouette turns towards you, then suddenly approaches. A huge, distorted shadow abruptly presses against your face.\nAdrenaline surges intensely; heartbeats echo like drums.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
AvgDialog_72009_Content_43,apJd,avg星辰章1_AvgDialog_C_M.csv,134,AvgDialog,Content,融蚀异变体1,哗——,Whoosh—,Ах—— ,¡Splash!,ワー,와—,Swoosh—,Rauschen—,Splash—,ฮื้อ——,Wah ——,Xào——,
AvgDialog_72009_Content_44,apJe,avg星辰章1_AvgDialog_C_M.csv,135,AvgDialog,Content,,你手无寸铁，拉蒙娜也不在身边，更别提那些伙伴。,"You are unarmed, and Ramona is not by your side, let alone the other companions.","Ты безоружен, Рамона тоже не рядом, не говоря уж о союзниках.",#N/A,あなたは手元に武器がなく、ラモナもいなく、ましてや仲間たちもいない。,"당신은 무장하지 않았다, 라몬나도 곁에 없으며, 더군다나 그 동료들에 대해서는 말할 것도 없다.",#N/A,#N/A,#N/A,คุณไม่มีอาวุธใดๆ รามอน่าก็ไม่ได้อยู่ข้างกาย และก็เพื่อนคนอื่นๆ ก็ไม่อยู่ด้วย,"Kamu tidak bersenjata, Ramona juga tidak di sisimu, apalagi para teman.","Bạn không có vũ khí, Ramona cũng không ở bên cạnh, đừng nói đến những người bạn đồng hành.",
AvgDialog_72009_Content_45,apJf,avg星辰章1_AvgDialog_C_M.csv,136,AvgDialog,Content,,异变体喷吐出一团黑泥，黏稠的浆液覆盖上你的额头，潮湿恶臭顺着太阳穴一路下滑。,"The aberrant entity spat out a lump of black mud. The viscous slurry covered your forehead, and the humid stench trickled down along your temple.","Мутант выплюнул ком черной грязи, липкая жидкость покрыла твой лоб, влажная, зловонная субстанция стекала по виску.",#N/A,異変体が一団の黒い泥を噴き出し、粘稠な液体があなたの額を覆い、湿った悪臭がこめかみを伝って下りていく。,"이변체가 검은 진흙 덩어리를 뿜어내며, 끈적한 액체가 당신의 이마를 덮고 습하고 역한 냄새가 태양혈을 따라 내려갑니다.",#N/A,#N/A,#N/A,สิ่งมีชีวิตประหลาดพ่นโคลนสีดำออกมา ก้อนของเหลวเหนียวข้นปกคลุมหน้าผากของคุณ กลิ่นเหม็นอับและเหนียวหนึบไหลลงตามขมับ,"Mutant aneh menyemburkan segumpal lumpur hitam, cairan kental itu menutupi dahi Anda, kelembapan dan bau busuk mengalir menuruni pelipis.","Thể dị biến phun ra một khối bùn đen, chất lỏng đặc và dính phủ lên trán bạn, độ ẩm và mùi hôi thối theo đường thái dương chảy xuống.",
AvgDialog_72009_Content_46,apJg,avg星辰章1_AvgDialog_C_M.csv,137,AvgDialog,Content,,随之而来的是一记重击。,Then came a heavy blow.,Следом наносится тяжёлый удар.,#N/A,それに続いて重撃は放たれる。,그러면서 강력한 중격이 이어졌다.,#N/A,#N/A,#N/A,ตามมาด้วยหมัดหนัก,Yang menyusul adalah sebuah pukulan kuat.,Tiếp theo là một cú đánh mạnh.,
AvgDialog_72009_Content_48,apJi,avg星辰章1_AvgDialog_C_M.csv,139,AvgDialog,Content,玩家,咳——,Cough—,Кхе—— ,Cof—,咳――,해——,Ahem—,Hust—,Cof—,ไอ——,Hek——,Ho—— ,
