Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
AvgDialog_18890_Content_7,afkp,avg章1新_AvgDialog_C_M.csv,340,AvgDialog,Content,？？？,这是怎、怎么了？,What's going on?,"Это что, что случилось?","¿Qué, qué pasa?",これは、どうしたの？,"이건 어떻게, 어떻게 된 거야?",Qu'est-ce qui se passe ?,Was ist los?,O que está acontecendo?,"นี่คืออะไร, ทำไมเป็นแบบนี้?","Apa, apa yang terjadi?","Đây là sao, làm sao vậy?",,
AvgDialog_18890_Content_8,afkq,avg章1新_AvgDialog_C_M.csv,341,AvgDialog,Content,,你循着声音回头望去，发现身后不知何时站了两个人。\n其中一个你认得：那是奥吉尔曾经撞上的白衣女人。,You turn toward the sound and find two people behind you. One you recognize: the woman in white whom Ogier once encountered.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18890_Content_9,afkr,avg章1新_AvgDialog_C_M.csv,342,AvgDialog,Content,莎拉,罗杰斯先生，菲尔费克斯医生！\n抱歉，您在休息区吃些茶点等我就好，我料理完这边就去招待您……,"Mr. Rogers, Dr. Fairfax!\nI'm sorry, please have some refreshments in the lounge while you wait. I'll come and greet you once I'm done here.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18890_Content_10,afjQ,avg章1新_AvgDialog_C_M.csv,343,AvgDialog,Content,罗杰斯,我对这里已经很熟、熟悉了，莎拉小姐，不用那么劳烦的。\n比起那个，小艾、艾继丝怎么哭得这样伤心？是有谁欺负她了吗？,"I'm already very familiar with this place, Miss Sarah. No need to go through all this trouble.\nBy the way, why is Little Aigis crying so sadly? Did someone bully her?",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18890_Content_11,afjR,avg章1新_AvgDialog_C_M.csv,344,AvgDialog,Content,艾继丝,<Small:我没事的，罗杰斯先生。>,"<Small:I'm fine, Mr. Rogers.>","<Small:Я в порядке, господин Роджерс.>","<Small:Estoy bien, Sr. Rogers.>",<Small:私は大丈夫です、ロジャース先生。>,"<Small:저는 괜찮아요, 로저스 선생님.>","<Small:Je vais bien, M. Rogers.>","<Small:Mir geht es gut, Mr. Rogers.>","<Small:Estou bem, Sr. Rogers.>",<Small:ผมไม่เป็นไรครับ คุณโรเจอร์ส.>,"<Small:Aku baik-baik saja, Tuan Rogers.>","<Small:Tôi không sao cả, ông Rogers.>",,
AvgDialog_18890_Content_12,afjS,avg章1新_AvgDialog_C_M.csv,345,AvgDialog,Content,,在院长略带急促的眼神下，艾继丝猛地把话吞回了肚子里。\n她对着所有人鞠了一躬，最后看了你们一眼，小小的身影消失在了门后。,"Under the dean's urgent gaze, Aigis abruptly swallows her words. She bows to everyone, gives you one last look, and her small figure disappears behind the door.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18890_Content_13,afjT,avg章1新_AvgDialog_C_M.csv,346,AvgDialog,Content,莎拉,很抱歉向你们隐瞒了医护区的存在，我只是担心病人的情况会传染给你们……,I'm sorry for hiding the existence of the medical ward from you. I was just worried that the patients' conditions might spread to you...,"Извините, что скрыл от вас существование медицинского блока, я просто испытывал беспокойство, что состояние больных может передаться вам..","Lamento haberles ocultado la existencia de la zona médica, solo temía que la condición de los pacientes los contagiara",申し訳ありませんが、医療エリアの存在を隠していました。ただ、患者さんの状況が皆様に感染する可能性があることを心配していたのです……,"죄송합니다, 의료구역의 존재를 숨긴 것은 단지 환자의 상황이 여러분들에게 전염될까 봐 걱정되었기 때문입니다……","Désolé de vous avoir caché l'existence de l'infirmerie, je craignais que l'état des patients ne vous contamine","Sehr leid, dass ich euch die Krankenstation verheimlicht habe. Ich hatte Angst, dass die Krankheit euch anstecken könnte","Desculpe por esconder a área médica, estava preocupado que a condição dos pacientes pudesse infectar vocês",ขอโทษที่ปิดบังเรื่องการมีอยู่ของเขตการแพทย์จากพวกคุณ ฉันแค่เป็นห่วงว่าอาการของผู้ป่วยจะติดต่อไปยังพวกคุณ..,"Maaf telah menyembunyikan keberadaan area medis dari kalian, aku hanya khawatir kondisi pasien akan menular kepada kalian…","Xin lỗi vì đã giấu các bạn về sự tồn tại của khu vực y tế, tôi chỉ lo sợ tình trạng của bệnh nhân có thể lây nhiễm cho các bạn……",,
AvgDialog_18890_Content_14,afjU,avg章1新_AvgDialog_C_M.csv,347,AvgDialog,Content,莎拉,唉，不说这些了，请容我向你们介绍我们的长期资助人——知名蜡像师罗杰斯先生。,"Sigh, let's not dwell on that. Allow me to introduce our long-term patron — the renowned wax sculptor, Mr. Rogers.","Эх, ладно, не будем об этом. Дайте мне представить вам нашего долгосрочного спонсора — известного воскового мастера господина Роджерса.","Ay, dejemos eso de lado, permítanme presentarles a nuestro patrocinador a largo plazo, el famoso escultor de cera, el Sr. Rogers",ああ、それについては話さないでおきます。では、私たちの長年の支援者である——有名なワックス像師ロジャース先生を紹介させていただきます。,"아, 이것에 대해서는 말하지 않겠습니다. 우리에게 오랜 후원자이신 유명한 랍상사 로저스 선생님을 소개해드리겠습니다.","Hélas, passons à autre chose, permettez-moi de vous présenter notre mécène de longue date, le célèbre sculpteur de cire, M. Rogers","Seufz, lassen wir das. Darf ich Ihnen unseren langjährigen Förderer vorstellen – den berühmten Wachsbildner Mr. Rogers","Ai, vamos deixar isso de lado. Deixe-me apresentar nosso patrocinador de longa data, o famoso escultor de cera, Sr. Rogers",เฮ้อ ไม่พูดเรื่องนี้แล้ว ขออนุญาตแนะนำท่านผู้สนับสนุนระยะยาวของเรา —— คุณโรเจอร์ส ช่างทำหุ่นขี้ผึ้งชื่อดัง,"Ah, cukup tentang itu. Izinkan saya memperkenalkan kepada kalian seorang donatur jangka panjang kami — pemahat patung lilin terkenal, Tuan Rogers.","Thôi, không nói về những chuyện đó nữa, xin phép tôi giới thiệu với các bạn người tài trợ lâu dài của chúng ta — ông Rogers, một nhà bình tượng nến nổi tiếng.",,
AvgDialog_18890_Content_15,afjV,avg章1新_AvgDialog_C_M.csv,348,AvgDialog,Content,莎拉,这个医护区，和病人们的治疗，都是靠他才实现的。,This medical area and the treatment of patients were all made possible thanks to him.,Эта медицинская зона и лечение больных стали возможны благодаря ему.,Esta zona de cuidado y los tratamientos de los pacientes se lograron gracias a él,この医療エリアと患者たちの治療は、彼のおかげで実現できた。,이 의료 구역과 환자들의 치료는 모두 그 덕분에 실현되었습니다.,Cette zone de soins et le traitement des patients n'ont été possibles que grâce à lui,Dieser medizinische Bereich und die Behandlung der Patienten sind nur dank ihm möglich geworden,Esta área de cuidados médicos e o tratamento dos pacientes estão todos na conta dele,พื้นที่ดูแลรักษาและการรักษาผู้ป่วยทั้งหมดล้วนเกิดขึ้นได้เพราะเขา,"Area medis ini, dan perawatan pasien, semua itu terwujud karena dia.",Khu vực y tế này và việc điều trị cho bệnh nhân đều nhờ có anh ấy mới thực hiện được.,,
AvgDialog_18890_Content_16,afjW,avg章1新_AvgDialog_C_M.csv,349,AvgDialog,Content,罗杰斯,乔治·罗杰斯，很高兴见到三位。,"George Rogers, nice to meet you all.","Джордж Роджерс, очень рад видеть всех троих.","George Rogers, encantado de conocerlos a los tres",ジョージ・ロジャース、お三方にお会いできて光栄です。,"조지 로저스, 세 분을 만나서 기쁩니다.","George Rogers, enchanté de vous rencontrer tous les trois","George Rogers, freut mich, euch drei zu sehen","George Rogers, prazer em conhecê-los",จอร์จ·โรเจอร์ส ยินดีที่ได้พบกับทั้งสามคน。,"George · Rogers, senang bertemu dengan kalian bertiga.","George Rogers, rất vui được gặp ba vị.",,
AvgDialog_18890_Content_17,afjX,avg章1新_AvgDialog_C_M.csv,350,AvgDialog,Content,,他腾出一只手与你轻轻一握。\n掌心相触的瞬间，一股强烈的晕眩感朝你袭来。,"He frees one hand to gently shake yours. The instant your palms touch, intense dizziness washes over you.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18890_Content_18,afjY,avg章1新_AvgDialog_C_M.csv,351,AvgDialog,Content,,周围的一切似乎都如融化的蜡一般迅速溶解，就连你面前的人也扭曲变形。面孔之下，苍白的骨架如藤蔓般相互交缠。,"Everything around you seems to dissolve like melting wax; even the person in front of you twists and deforms. Beneath the face, pale skeletons intertwine like vines.","Всё вокруг кажется быстро растворяющимся, как растопленный воск, даже человек перед тобой искажается и деформируется. Под лицом бледные скелеты переплетаются друг с другом, словно лианы.","Todo a tu alrededor se derrite rápidamente como cera, incluso la persona frente a ti se deforma. Debajo del rostro, los huesos pálidos se entrelazan como enredaderas",周りのすべてが溶けたろうそくのように急速に溶解し、あなたのか前面の人さえねじれ変形する。顔の下では、蒼白な骨格が藤蔓のように互いに絡んでいる。,"주변의 모든 것이 녹은 밀랍처럼 빠르게 용해되고, 당신 앞의 사람마저 왜곡되어 변형됩니다. 얼굴 아래, 창백한 뼈가 덩굴처럼 서로 얽혀 있습니다.","Tout autour semble se dissoudre rapidement comme de la cire fondue, même la personne devant toi se déforme. Sous le visage, des os pâles s'entrelacent comme des lianes","Alles um dich herum schmilzt wie Wachs, sogar die Person vor dir verformt sich. Unter dem Gesicht winden sich blasse Knochen wie Ranken","Tudo ao redor parece derreter como cera, até a pessoa à sua frente se distorce. Sob o rosto, ossos pálidos se entrelaçam como vinhas",ทุกอย่างรอบตัวดูเหมือนจะละลายอย่างรวดเร็วราวกับขี้ผึ้ง แม้แต่คนตรงหน้าคุณก็ยังบิดเบี้ยว ใต้ใบหน้า โครงกระดูกซีดเผือดพันกันเหมือนเถาวัลย์,"Segala sesuatu di sekitarmu tampak meleleh seperti lilin yang mencair, bahkan orang di depanmu pun terdistorsi dan berubah bentuk. Di balik wajah itu, kerangka pucat saling berbelit seperti sulur tanaman.","Mọi thứ xung quanh dường như tan chảy nhanh chóng như sáp, thậm chí cả người trước mặt bạn cũng bị méo mó. Phía dưới khuôn mặt, những khung xương trắng bệch quấn vào nhau như dây leo.",,
AvgDialog_18890_Content_19,afjZ,avg章1新_AvgDialog_C_M.csv,352,AvgDialog,Content,,诡异的幻象在几次眨眼后便消失得无影无踪，只有耳边还响着尖锐的嗡鸣——是疲惫产生的幻觉吗？你不得而知。,"The eerie illusion vanishes in a few blinks, leaving only sharp buzzing in your ears—was it fatigue-induced? You don't know.","Странные иллюзии исчезли без следа после нескольких миганий, только в ушах всё ещё звучал пронзительный гул — это были галлюцинации от усталости? Ты не мог этого знать.","La extraña ilusión desapareció después de unos parpadeos, solo quedaba un zumbido agudo en mis oídos—¿una ilusión provocada por el cansancio? No puedes saberlo",不気味な幻影が数回のまばたき後には完全に消え去り、耳元には鋭いジーンという音だけが響いていた——これは疲労による幻覚だろうか？あなたはそれを知る由もなかった。,이상한 환상이 몇 번의 순간 이동 후에 사라져 버렸다. 귓가엔 날카로운 윙윙 소리만 남았다. 피로로 인한 환각이었을까? 당신도 알 수 없었다.,"Une étrange illusion disparaît après quelques clins d'œil, seul un bourdonnement aigu résonne à vos oreilles - est-ce une hallucination causée par la fatigue ? Vous ne le saurez pas","Das seltsame Phantasma verschwand nach mehreren Blinzeln spurlos, nur ein scharfer Summton war in deinen Ohren zu hören – ist das eine Illusion, die durch Erschöpfung erzeugt wurde? Das weißt du nicht","Uma ilusão estranha desapareceu após algumas piscadelas, apenas o zunido agudo ainda ecoava em seus ouvidos—é uma alucinação causada pelo cansaço? Você não saberá",ภาพลวงที่แปลกประหลาดหายไปอย่างไร้ร่องรอยหลังจากกระพริบตาเพียงไม่กี่ครั้ง มีเพียงเสียงหึ่งแหลมคมยังคงดังอยู่ข้างหู — เป็นภาพหลอนที่เกิดจากความเหนื่อยล้าหรือเปล่า? คุณไม่อาจทราบได้,"Ilusi aneh itu menghilang beberapa kali kedipan mata kemudian, hanya menyisakan bunyi dengung tajam di telinga——apakah itu ilusi yang timbul dari kelelahan? Kamu tidak tahu.","Ảo ảnh kỳ quái biến mất không còn dấu vết sau vài lần chớp mắt, chỉ còn tiếng ong ong nhọn hoắt bên tai —— liệu đó có phải là ảo giác do mệt mỏi gây ra? Bạn không biết.",,
AvgDialog_18890_Content_20,afkb,avg章1新_AvgDialog_C_M.csv,353,AvgDialog,Content,,你只知道，这与你几日前在墓园的经历很像。,You only know this resembles what you experienced in the graveyard days ago.,"Ты знаешь, что это очень похоже на то, что произошло с тобой несколько дней назад на кладбище.",Solo sabes que esto se parece a lo que viviste en el cementerio hace unos días,あなたはただ、これがあなたが数日ほど前に墓地で経験したことにとても似ていることを知っています。,당신은 이 상황이 며칠 전 묘지에서 겪었던 것과 매우 비슷하다는 것을 알고 있습니다.,Tu sais seulement que cela ressemble beaucoup à ce que tu as vécu au cimetière il y a quelques jours,"Du weißt nur, dass dies deiner Erfahrung auf dem Friedhof vor einigen Tagen sehr ähnlich ist",Você só sabe que isso é muito parecido com o que aconteceu no cemitério alguns dias atrás,คุณเพียงแค่รู้ว่า มันคล้ายกับสิ่งที่คุณประสบเมื่อไม่กี่วันก่อนในสุสาน,"Kamu hanya tahu, ini mirip dengan pengalamanmu beberapa hari lalu di pemakaman.","Bạn chỉ biết, điều này giống trải nghiệm ở nghĩa trang vài ngày trước.",,
AvgDialog_18890_Content_21,afkc,avg章1新_AvgDialog_C_M.csv,354,AvgDialog,Content,莎拉,……每个月他都会亲自来看看病人的情况，是一个真真正正的大善人，也是我们济贫院的大恩人呢。,"...Every month, he personally comes to check on the patients. He is truly a great benefactor and a major supporter of our charity hospital.","...Каждый месяц он лично приезжает, чтобы посмотреть, как чувствуют себя больные. Это настоящий благотворитель и наш большой благодетель в доме для бедных.","……Cada mes viene a ver a los pacientes personalmente, es un verdadero filántropo y un gran benefactor de nuestro hospicio",……毎月自分で患者の状態を見に来てくれて、本当に立派な善人で、私たちの貧民院の大恩人です。,"……매달 직접 환자의 상태를 확인하러 오시는 분으로, 진정한 선한 사람이자 우리 빈민원의 큰 은인입니다.","……Chaque mois, il vient voir les patients en personne. C'est un véritable bienfaiteur et un grand donateur pour notre hospice","……Jeden Monat kommt er persönlich, um nach den Patienten zu sehen. Er ist ein wahrer Wohltäter und ein großer Gönner unseres Armenhauses","……Todo mês ele vem pessoalmente ver os pacientes, é um verdadeiro benfeitor e um grande amigo do nosso asilo",...ทุกเดือนเขาจะมาดูแลผู้ป่วยด้วยตัวเอง เป็นคนใจบุญสุดๆ และยังเป็นผู้มีพระคุณสำคัญของสถานสงเคราะห์ของเราอีกด้วย,"...Setiap bulan, dia selalu datang secara pribadi untuk memeriksa kondisi para pasien. Dia adalah seorang dermawan sejati dan juga merupakan penyokong besar bagi panti kami.","… Mỗi tháng ông ấy đều tự mình đến thăm tình trạng của bệnh nhân, là một vị ân nhân vĩ đại và cũng là người có tấm lòng nhân từ lớn lao của chúng tôi ở viện tế bần.",,
AvgDialog_18890_Content_22,afkd,avg章1新_AvgDialog_C_M.csv,355,AvgDialog,Content,罗杰斯,莎拉小姐过、过誉了，我不过是个想为世人做点什么的普通人罢了。,"Miss Sarah, you overpraise me. I'm just an ordinary person trying to do something for the world.","Мисс Сара, вы, вы слишком добры. Я всего лишь обычный человек, который хочет что-то сделать для мира.","La señorita Sarah ha sobrestimado, solo soy una persona común que quiere hacer algo por el mundo",サラさん、過誉です。私はただ、世のため少しでも何かしたいと思っている普通の人間です。,"사라 양반님, 과찬이십니다... 저는 단지 세상 사람들에게 무엇인가를 해주고 싶은 보통 사람일 뿐입니다.","Mademoiselle Sarah, vous me flattez, je ne suis qu'une personne ordinaire qui veut faire quelque chose pour le monde","Miss Sarah, du überschätzt mich, ich bin nur ein gewöhnlicher Mensch, der etwas für die Welt tun möchte","A Srta. Sarah me elogia demais, sou apenas uma pessoa comum querendo fazer algo pelo mundo","คุณซาร่าชมผมเกินไปแล้ว, ผมเป็นแค่คนธรรมดาที่อยากทำอะไรสักอย่างให้โลกเท่านั้นเอง",Nyonya Sarah terlalu memuji. Saya hanyalah orang biasa yang ingin melakukan sesuatu untuk dunia.,"Cô Sara quá khen, quá khen rồi, tôi chỉ là một người bình thường muốn làm điều gì đó cho thế nhân mà thôi.",,
AvgDialog_18890_Content_23,afke,avg章1新_AvgDialog_C_M.csv,356,AvgDialog,Content,莎拉,说起来，昨天您说今天会携<Yellow:友人>前来拜访……,"Speaking of which, you mentioned yesterday that you would visit today with a <Yellow:friend>...","Кстати, вчера вы сказали, что сегодня придёте в гости с <Yellow:другом>..","Hablando de eso, ayer dijiste que hoy vendrías con un <Yellow:amigo>",話してみれば、昨日あなたは今日<Yellow:友人>を連れて訪問するとおっしゃっていましたね……,"그러고 보니, 어제 오늘 <Yellow:친구>와 함께 방문하실 거라고 하셨는데……","En parlant, hier vous avez dit que vous viendriez aujourd'hui avec un <Yellow:ami>","Gestern sagten Sie, dass Sie heute mit einem <Yellow:Freund> zu Besuch kommen würden","Falando nisso, você disse ontem que viria hoje com um <Yellow:amigo>",พูดถึงเรื่องนี้ เมื่อวานคุณบอกว่าวันนี้จะพา<Yellow:เพื่อน>มาเยี่ยมเยียน..,"Ngomong-ngomong, kemarin Anda berkata bahwa hari ini akan datang bersama <Yellow:teman> untuk mengunjungi…","Nói đến chuyện này, hôm qua ngài nói hôm nay sẽ mang theo <Yellow:người bạn> đến thăm…",,
AvgDialog_18890_Content_24,afkf,avg章1新_AvgDialog_C_M.csv,357,AvgDialog,Content,罗杰斯,那位雕、<Yellow:雕刻家>找到了灵感，已经先一步回、回工作室了。,That s-<Yellow:sculptor> has found inspiration and has already returned to the studio.,"Тот резчик, <Yellow:скульптор> нашёл вдохновение и уже вернулся в мастерскую.","Ese escultor, <Yellow:escultor> encontró inspiración y ya regresó a su estudio",那位雕、<Yellow:彫刻家>はインスピレーションを見つけて、すでに先にアトリエに戻った。,"그 조각가, <Yellow:조각가>는 영감을 찾았습니다. 이미 스튜디오로 돌아갔어요, 돌아갔어요.",Le <Yellow:sculpteur> a trouvé l'inspiration et est déjà retourné à l'atelier,"Der Bildhauer, <Yellow:Bildhauer>, hat Inspiration gefunden und ist bereits ins Atelier zurückgekehrt","Aquele escultor, <Yellow:Escultor>, encontrou inspiração e já voltou ao estúdio","ช่างแกะสลัก, <Yellow:นักแกะสลัก> ได้พบแรงบันดาลใจแล้ว จึงกลับไปที่สตูดิโอ, กลับไปที่สตูดิโอแล้ว","Pemahat itu, <Yellow:Pematung>, telah menemukan inspirasi dan sudah kembali ke studio lebih dulu.","Vị điêu khắc gia, <Yellow:điêu khắc gia> đã tìm thấy cảm hứng và quay về xưởng ngay lập tức.",,
AvgDialog_18890_Content_25,afkg,avg章1新_AvgDialog_C_M.csv,358,AvgDialog,Content,罗杰斯,这些年轻人是……？,Who are these young people...?,Эти молодые люди являются...?,¿Estos jóvenes son…?,これらの若者は……？,이 젊은이들은……?,Ces jeunes sont... ?,Diese jungen Leute sind...?,Esses jovens são...?,เด็กหนุ่มเหล่านี้คือ...?,Anak muda ini adalah...?,Những người trẻ này là…?,,
AvgDialog_18890_Content_26,afkh,avg章1新_AvgDialog_C_M.csv,359,AvgDialog,Content,拉蒙娜,……%sirormadam%？艾什%sirormadam%？,"...Hello? {Male=Mr.,Female=Miss} Ashe?",......%sirormadam%? Эш %sirormadam%?,...%sirormadam%? ¿Ash %sirormadam%?,……%sirormadam%？エッシュ%sirormadam%？,……%sirormadam%? 에이시 %sirormadam%?,...%sirormadam% ? Ash %sirormadam% ?,...%sirormadam%? Ash %sirormadam%?,...%sirormadam%? Ash %sirormadam%?,...%sirormadam%? แอช%sirormadam%?,……%sirormadam%? Ash %sirormadam%?,……%sirormadam%? Ash %sirormadam%?,,
AvgDialog_18890_Content_27,afki,avg章1新_AvgDialog_C_M.csv,360,AvgDialog,Content,玩家,啊，抱歉，可能是昨晚没休息好，有点走神。幸会，罗杰斯先生。\n鄙姓艾什，这我的弟弟奥吉尔和管家玛丽。这是詹金……,"Oh, sorry, I might be a bit distracted as I didn't rest well last night. Nice to meet you, Mr. Rogers.\nI am Ashe. This is my younger brother Ogier and our housekeeper Mary. This is Jenkin...",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18890_Content_28,afkj,avg章1新_AvgDialog_C_M.csv,361,AvgDialog,Content,玩家,诶？,Huh?,А?,¿Eh?,え？,어?,Eh ?,Hey?,Ei?,เอ๋?,Eh?,Ơ??,,
AvgDialog_18890_Content_29,afkk,avg章1新_AvgDialog_C_M.csv,362,AvgDialog,Content,玩家,詹金这孩子，跑到哪儿去了？,Where did that kid Jenkin run off to?,"Дженкинс, малыш, куда он побежал?",¿Dónde se ha metido Jenkins?,ジェンキンこの子は、どこにいっちゃったの？,"젠킨 이 아이, 어디로 갔어?","Où est passée cette enfant, Jenkins ?",Wo ist Jenkins hin?,Onde está Jenkins?,เจนกินไปไหนแล้ว?,"Anak Jenkin, ke mana dia pergi?","Jenkin đứa trẻ này, chạy đi đâu rồi?",,
,,,,,,,,,,,,,,,,,,,,
Stage_8187_Name,aVwx,g关卡_Stage_A.csv,74,Stage,Name,,非礼勿言,Unspoken Decorum,Не говори о недозволенном,No hables de lo indebido,非常識のことは言わない,침묵의 예절,Ne parle pas de ce qui est inapproprié,Nicht unhöflich sein,Não fale o que não deve,อย่าพูดสิ่งที่ไม่เหมาะสม,Jangan berbicara yang tidak sopan,Đừng nói điều bất kính,,
Stage_8187_Desc,aVww,g关卡_Stage_A.csv,74,Stage,Desc,,非礼勿视、非礼勿听、非礼勿言。,"See no evil, hear no evil, speak no evil.","Не смотри на то, что не соответствует правилам, не слушай то, что не соответствует правилам, не говори о недозволенном.","No mires, no escuches, no hables de lo indebido",礼儀に反するものは見ない、礼儀に反するものは聞かない、礼儀に反するものは言わない。,"비례하지 않는 것은 보지 말고, 비례하지 않는 것은 듣지 말고, 비례하지 않는 말은 하지 말라.","Ne regarde pas, n'écoute pas, ne parle pas de ce qui est inapproprié","Nicht schauen, nicht hören, nicht sprechen","Não veja, não ouça, não fale o que não deve","อย่ามองสิ่งที่ไม่เหมาะสม, อย่าฟังสิ่งที่ไม่เหมาะสม, อย่าพูดสิ่งที่ไม่เหมาะสม。","Jangan melihat yang tidak senonoh, jangan mendengar yang tidak senonoh, jangan mengucapkan yang tidak senonoh.","Không xem điều bất nhã, không nghe điều bất nhã, không nói điều bất nhã.",,
AvgDialog_18908_Content_1,afvW,avg章1新_AvgDialog_C_M.csv,363,AvgDialog,Content,,非礼勿言,Unspoken Decorum,Не говори о недозволенном,No hables de lo indebido,非常識のことは言わない,비례하지 않는 말은 하지 말라,Ne parle pas de ce qui est inapproprié,Nicht unhöflich sein,Não fale o que não deve,อย่าพูดสิ่งที่ไม่เหมาะสม,Jangan berbicara yang tidak sopan,Đừng nói điều bất kính,,
AvgDialog_18908_Content_2,afwh,avg章1新_AvgDialog_C_M.csv,364,AvgDialog,Content,詹金,刚刚在病疯子那里，你没受伤吧？,You get hurt back there with those lunatics?,"Ты в порядке, когда был у Безумного больного?","En el manicomio, ¿no te lastimaste?",さっき狂人のところであなたは大丈夫でしたか？,"방금 병광자에게서, 네가 상처받음 않았겠지?",: Tu n'as pas été blessé par ce fou ?,"Du wurdest nicht verletzt, als du gerade bei dem Verrückten warst, oder?","Você não se machucou com aquele louco, certo?",เมื่อกี้ที่อยู่กับพวกบ้าโรค คุณไม่ได้รับบาดเจ็บใช่ไหม?,"Baru saja di tempat orang gila itu, apakah kamu tidak terluka?","Vừa rồi ở chỗ kẻ điên khùng kia, cậu có bị thương không?",,
AvgDialog_18908_Content_3,afws,avg章1新_AvgDialog_C_M.csv,365,AvgDialog,Content,艾继丝,嗯……我没关系。,Hmm... I'm alright.,Хм... Всё хорошо.,Mmm... estoy bien,うん……大丈夫だよ。,음… 난 괜찮아.,: Hmm... je vais bien,Mmh... Ich bin okay,Hmm... estou bem,เออ... ฉันไม่เป็นไร,Hmm... aku tidak masalah.,Ừm…… tôi không sao,,
AvgDialog_18908_Content_4,afwD,avg章1新_AvgDialog_C_M.csv,366,AvgDialog,Content,詹金,……我把那几个资助人带了过去，你是不是在生我的气？,...I brought the sponsors. Are you mad at me?,"...Я привёл тех нескольких спонсоров. Ты, наверное, сердишься на меня?","……Llevé a esos patrocinadores, ¿estás enojado conmigo?",……私はあの数人のスポンサーを連れて行ったんですが、あなたは私のことで怒ってるの？,"……나는 그 몇 명의 후원자를 데려갔는데, 네가 나한테 화를 내고 있니?","……J'ai amené les sponsors, tu es en colère contre moi ?","……Ich habe die Sponsoren mitgebracht, bist du wütend auf mich?","……Levei os patrocinadores até lá, está bravo comigo?",……ฉันพาผู้สนับสนุนพวกนั้นไป คุณกำลังโกรธฉันอยู่หรือเปล่า?,"... Saya membawa beberapa penyandang dana ke sana, apakah kamu sedang marah padaku?","……Tôi đã đưa những người tài trợ đó đến, có phải bạn đang giận tôi không?",,
AvgDialog_18908_Content_5,afwO,avg章1新_AvgDialog_C_M.csv,367,AvgDialog,Content,艾继丝,怎么会呢！,How could this be!,Как же так!,¡No puede ser!,どうして！,어떻게 그런 일이 가능해요!,Comment est-ce possible !,Wie kann das sein!,Como pode ser!,ทำไมล่ะ!,Bagaimana bisa!,Sao lại thế!,,
AvgDialog_18908_Content_6,afwZ,avg章1新_AvgDialog_C_M.csv,368,AvgDialog,Content,艾继丝,我只是担心你也…染上……,I'm just worried that you might also... be infected...,"Я просто беспокойство, что ты тоже... заразишься..",Solo me preocupa que tú también... te contagies,ただ心配してるだけ…あなたも……同じ病気にかかって……,나는 당신이 … 비슷한 병에 걸리지 않을까 걱정이야…,Je m'inquiète juste que tu... sois contaminé,"Ich mache mir nur Sorgen, dass du auch... infiziert wirst",Só estou preocupado que você também... seja infectado,ฉันแค่เป็นห่วงว่าคุณอาจจะ...ติดเชื้อ..,Aku hanya khawatir kamu juga... terjangkit......,Tôi chỉ lo rằng bạn cũng… bị lây nhiễm..,,
AvgDialog_18908_Content_7,afxk,avg章1新_AvgDialog_C_M.csv,369,AvgDialog,Content,詹金,那就好。,That's good.,Это хорошо.,"Entonces, bien",良かった。,그렇군요.,Très bien,Gut,Então está bem,นั่นก็ถือว่าดีแล้ว,Itu bagus.,Thế thì tốt.,,
AvgDialog_18908_Content_8,afxv,avg章1新_AvgDialog_C_M.csv,370,AvgDialog,Content,,詹金魔术般夸张地张开双手，掌中躺着两颗小小的糖果。,"Jenkin dramatically spreads her hands, revealing two tiny candies in her palms.","Дженкинс магия театрально развел руки, на его ладонях лежали две маленькие конфеты.","Jenkins abrió las manos de manera exagerada, mostrando dos pequeños caramelos",ジェンキンはマジックのように大げさに両手を広げ、掌中に小さなキャンディが二つあった。,"젠킨은 마법처럼 과장되게 두 손을 벌렸고, 손바닥에는 작은 사탕 두 개가 놓여 있었다.","Jenkins ouvre ses mains de manière théâtrale, révélant deux petits bonbons",Jenkins öffnete ihre Hände wie durch Magie und zeigte zwei kleine Bonbons,"Jenkins abriu as mãos de forma exagerada, revelando dois pequenos doces",เจนกินทำท่าทางเวทมนตร์อย่างน่าทึ่ง แล้วกางมือออก ฝ่ามือปรากฏลูกกวาดเล็กๆ สองเม็ด,"Jenkin dengan gerakan yang berlebihan membuka kedua tangannya, dan di telapak tangannya terdapat dua permen kecil.","Jenkin mở rộng hai tay một cách đầy huyền bí và kịch tính, trong lòng bàn tay là hai viên kẹo nhỏ.",,
