Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI,,
AvgDialog_18986_Content_3,aglA,avg章2_AvgDialog_C_M.csv,53,AvgDialog,Content,詹金,冷静……？,Calm down? Me?,Спокойствие...?,¿Calma...?,冷静……？,차분……?,Calme... ?,Ruhig...?,Calma...?,สงบ...?,Tenang...?,Bình tĩnh……?,,
AvgDialog_18986_Content_4,aglB,avg章2_AvgDialog_C_M.csv,54,AvgDialog,Content,詹金,不好意思，某人刚死了朋友，姐姐也下落不明，所以没办法……,"Ha. Sorry, but I just lost a friend and my sister's still missing. How exactly...","Извините, у кого-то только что умер друг, сестра также находится в непонятном положении, поэтому не получается..","Lo siento, alguien acaba de perder a un amigo y su hermana está desaparecida, así que no puedo",申し訳ありません、誰かが友達を亡くし、おねえさんも行方不明なので、仕方ありません……,"죄송합니다, 누군가의 친구가 방금 돌아가시고, 누나도 소식이 없어서 방법이 없습니다...","Désolé, quelqu'un vient de perdre un ami, et sa sœur est portée disparue, donc","Entschuldigung, jemand hat gerade einen Freund verloren und die Schwester ist verschwunden, also","Desculpe, alguém acabou de perder um amigo, e a irmã está desaparecida, então não dá",ขอโทษนะ ใครคนหนึ่งเพิ่งเสียเพื่อนไป และพี่สาวก็หายสาบสูญ จึงไม่สามารถ..,"Maaf, seseorang baru saja kehilangan temannya, dan kakaknya juga menghilang tanpa jejak, jadi tidak bisa…","Xin lỗi, người này vừa mất bạn, chị gái cũng mất tích, nên không thể làm gì hơn..",,
AvgDialog_18986_Content_5,aglC,avg章2_AvgDialog_C_M.csv,55,AvgDialog,Content,詹金,没办法冷静地站在那里，冷静地听你们讨论战术、汇报、人员调动，然后冷静地执行任务。,"How am I supposed to just stand around listening to your strategy meetings and reports before we ""take action""?","Невозможно стоять там невозмутимо, выслушивать ваши тактические обсуждения, отчёты, перестановки личного состава, а затем хладнокровно выполнять задачу.","No puedo quedarme ahí tranquilo, escuchando sus tácticas, informes y movimientos de personal, y luego ejecutar las órdenes con calma",冷静に立っていられず、皆が戦術を話し合うのを冷静に聞き、報告や人員の配置替えを聞き、そして冷静に任務を遂行することはできません。,"차분하게 그 자리에 서서, 차분하게 여러분의 전술 논의를 듣고, 보고를 받으며, 인원 이동을 확인한 후, 차분하게 임무를 수행할 수는 없었습니다.","Impossible de rester calme, d'écouter vos discussions tactiques, vos rapports, vos mouvements de troupes, puis d'exécuter les missions calmement","Ich kann nicht ruhig da stehen, ruhig über Taktik, Berichte, Truppenbewegungen sprechen und dann ruhig die Mission ausführen","Não consigo ficar parado, ouvindo vocês discutirem táticas, relatórios e movimentação de pessoal, e depois executar as ordens calmamente",ไม่สามารถยืนอยู่ตรงนั้นอย่างสงบ ฟังพวกคุณอภิปรายเรื่องกลยุทธ์ รายงาน และการโยกย้ายบุคลากร จากนั้นปฏิบัติภารกิจได้อย่างใจเย็น,"Tidak bisa tetap tenang berdiri di sana, mendengarkan kalian membahas taktik, melaporkan, memindahkan personel, lalu dengan tenang menjalankan misi.","Không thể bình tĩnh đứng đó, thản nhiên nghe các bạn thảo luận chiến thuật, báo cáo, điều động nhân sự, rồi sau đó điềm tĩnh thực hiện nhiệm vụ.",,
AvgDialog_18986_Content_6,aglD,avg章2_AvgDialog_C_M.csv,56,AvgDialog,Content,拉蒙娜,你不信任我们。,You don't trust us.,Вы нам не доверяете.,No confías en nosotros,あなたは私たちを信頼していないね。,당신은 우리를 신뢰하지 않습니다.,Tu ne nous fais pas confiance,Du vertraust uns nicht,Você não confia em nós,คุณไม่ไว้ใจพวกเราทุกคน,Kamu tidak mempercayai kami.,Bạn không tin tưởng chúng tôi.,,
AvgDialog_18986_Content_7,aglE,avg章2_AvgDialog_C_M.csv,57,AvgDialog,Content,詹金,我信任你们，但我不信任你们的老板。,"I trust you, but I don't trust your boss.","Я вам доверяю, но не доверяю вашему боссу.","Confío en ustedes, pero no en su jefe",あなたたちを信じていますが、あなたたちのボスを信じていません。,"나는 당신들을 신뢰하지만, 당신들의 보스를 신뢰하지 않습니다.","Je vous fais confiance, mais pas à votre patron","Ich vertraue euch, aber ich vertraue eurem Chef nicht","Confio em vocês, mas não no seu chefe",ฉันไว้ใจพวกคุณ แต่ฉันไม่ไว้ใจเจ้านายของพวกคุณ.,"Saya percaya kalian, namun saya tidak percaya pada bos kalian.","Tôi tin các bạn, nhưng chẳng mấy tin được sếp của các bạn.",,
AvgDialog_18986_Content_8,aglF,avg章2_AvgDialog_C_M.csv,58,AvgDialog,Content,朵尔,纠正一下：技术顾问，不是什么老板。,"Correction: A technical advisor, not a boss.","Поправка: технический консультант, не какой-то босс.","Corrige: asesor técnico, no jefe",訂正しますが：技術顧問、ボスではない。,"정정합니다: 기술 고문, 보스는 아닙니다.","Correction : consultant technique, pas patron","Korrigiere: Technischer Berater, nicht Chef","Corrigindo: Consultor Técnico, não chefe",ที่ปรึกษาทางเทคนิค ไม่ใช่เจ้านาย：,"Mengoreksi: konsultan teknis, bukan bos.","Xin đính chính: Đây là chuyên viên kỹ thuật, không phải là sếp lớn.",,
AvgDialog_18986_Content_9,aglG,avg章2_AvgDialog_C_M.csv,59,AvgDialog,Content,朵尔,我理解人类在失去重要血亲时的焦虑感，但也该让她清醒一点面对现实了。,"I understand the anxiety humans feel when they lose a close blood relative, but it's time for her to face reality.","Я понимаю тревогу человека при потере близкого родственника, но ей также следует немного собраться с мыслями и встретить реальность.","Entiendo la ansiedad humana al perder a un ser querido, pero también debe enfrentar la realidad con claridad",人間が大切な血縁者を失ったときの不安は理解できます。しかし、彼女にもっと現実に目を向けてもらうべきです。,"나는 인간이 중요한 혈연을 잃었을 때의 불안감을 이해하지만, 이제는 그녀가 조금 더 현실을 직면하도록 해야 합니다.","Je comprends l'anxiété humaine face à la perte d'un proche, mais elle doit faire face à la réalité","Ich verstehe die menschliche Angst beim Verlust eines nahen Blutsverwandten, aber sie muss sich der Realität stellen","Entendo a ansiedade humana ao perder um parente importante, mas ela precisa enfrentar a realidade",ฉันเข้าใจความวิตกกังวลของมนุษย์เมื่อสูญเสียญาติผู้มีความสำคัญ แต่ก็ควรให้เธอเผชิญกับความเป็นจริงได้แล้ว,"Saya memahami kecemasan seseorang saat kehilangan kerabat dekat yang penting, tetapi sudah seharusnya dia lebih sadar menghadapi realitas.","Tôi hiểu cảm giác lo lắng của con người khi mất đi người thân quan trọng, nhưng cũng nên để cô ấy tỉnh táo đối mặt với thực tế.",,
AvgDialog_18986_Content_10,agll,avg章2_AvgDialog_C_M.csv,60,AvgDialog,Content,朵尔,事实一，威廉·德拉普尔是一位经验丰富的调查员，如果连他都失踪了……,"Fact one, William Delapore is an experienced Investigator. If even he has disappeared...","Факт один: Уильям Дрэйпер — опытный следователь, и если даже он исчез..","Hecho uno, William Draper es un investigador experimentado, si incluso él ha desaparecido",事実一、ウィリアム・ドラプルは経験豊富な調査員であり、彼でさえ行方不明になったのなら……,"첫 번째 사실, 윌리엄 드래플러는 경험이 풍부한 조사원입니다. 만약 그마저도 실종되었다면……","Fait un, William Draper est un enquêteur expérimenté, s'il a disparu","Tatsache eins, William Draper ist ein erfahrener Ermittler. Wenn selbst er verschwunden ist","Fato um, William Draper é um investigador experiente, se até ele desapareceu",ข้อเท็จจริงที่หนึ่ง วิลเลียม เดอลาพูลเป็นนักสืบผู้มีประสบการณ์ ถ้าแม้แต่เขาหายตัวไป..,"Fakta satu, William Delaplume adalah seorang Penyelidik berpengalaman. Jika bahkan dia menghilang…","Sự thực một, William Draper là một điều tra viên giàu kinh nghiệm, nếu ngay cả anh ta cũng mất tích…",,
AvgDialog_18986_Content_11,aglm,avg章2_AvgDialog_C_M.csv,61,AvgDialog,Content,朵尔,我们要面对的，可能是比在济贫院更危险的存在。,We might be facing something more dangerous than the almshouse.,"Мы можем столкнуться с существом, более опасным, чем в доме для бедных...",Lo que enfrentamos puede ser más peligroso que en el asilo,私たちは対峙するかもしれないのは、貧民院よりも危険な存在だ。,우리가 대면해야 할 것은 빈민원보다 더 위험한 존재일 수 있다.,Ce que nous allons affronter pourrait être plus dangereux que l'asile,Wir könnten auf etwas Gefährlicheres als im Armenhaus stoßen,O que enfrentamos pode ser mais perigoso do que no asilo,สิ่งที่เราต้องเผชิญ อาจเป็นสิ่งที่อันตรายยิ่งกว่าที่เคยเจอในสถานที่ช่วยเหลือผู้ยากไร้,Apa yang harus kita hadapi mungkin adalah keberadaan yang lebih berbahaya daripada di panti asuhan.,Chúng ta phải đối mặt với những thứ có thể nguy hiểm hơn bất kỳ điều gì từng gặp tại trại tế bần.,,
AvgDialog_18986_Content_12,agln,avg章2_AvgDialog_C_M.csv,62,AvgDialog,Content,朵尔,事实二，没有我们的帮助，她连蜡像馆的门都摸不到，更别提救出姐姐。,"Fact two: Without our help, she wouldn't even reach the door of the wax museum, let alone rescue her sister.","Факт второй: без нашей помощи она даже не сможет добраться до дверей музея восковых фигур, не говоря уже о спасении сестры.","Hecho dos, sin nuestra ayuda, ella ni siquiera podría acercarse al museo de cera, mucho menos rescatar a su hermana",事実二、私たちの助けがなければ、彼女はワックス像館のドアにたどり着くことすらできず、ましておねえさんを救うことは不可能だ。,"사실 두 번째, 우리의 도움 없이는 그녀는 왁스상관의 문조차 만지 못했을 것이고, 더군다나 누나를 구출하는 것은 불가능했을 거예요.","Fait deux, sans notre aide, elle ne pourrait même pas toucher la porte du musée de la cire, encore moins sauver sa sœur","Tatsache zwei, ohne unsere Hilfe hätte sie nicht einmal die Tür des Wachsfigurenkabinetts erreicht, geschweige denn ihre Schwester gerettet","Fato dois, sem nossa ajuda, ela nem chegaria à porta do museu de cera, muito menos salvaria a irmã",ข้อเท็จจริงที่สอง ถ้าไม่ได้รับความช่วยเหลือจากพวกเรา เธอคงไม่มีทางแตะแม้แต่ประตูของพิพิธภัณฑ์หุ่นขี้ผึ้งได้ ยิ่งไม่ต้องพูดถึงเรื่องช่วยพี่สาวออกมา,"Fakta kedua, tanpa bantuan kita, dia bahkan tidak akan bisa menyentuh pintu Museum Lilin, apalagi menyelamatkan kakaknya.","Sự thật thứ hai, không có sự giúp đỡ của chúng ta, cô ấy thậm chí còn không thể tìm thấy cửa bảo tàng sáp, đừng nói đến việc cứu chị gái.",,
AvgDialog_18986_Content_13,aglo,avg章2_AvgDialog_C_M.csv,63,AvgDialog,Content,朵尔,事实三……,Fact three...,Факт три..,Hecho tres,事実三……,사실 세……,Fait trois,Tatsache drei,Fato três,ข้อเท็จจริงที่สาม..,Fakta ketiga...,Sự thật thứ ba..,,
AvgDialog_18986_Content_14,aglp,avg章2_AvgDialog_C_M.csv,64,AvgDialog,Content,,朵尔话音未落，拉蒙娜便关掉了通讯器。,"Before Doll can finish, Ramona turns off the communicator.","Дора не успела договорить, как Рамона тут же выключила коммуникатор.","Sin que Doal termine de hablar, Ramona apagó el comunicador",ドルの言葉が終わらないうちに、ラモナは通信機を切った。,돌의 말이 끝나기도 전에 라몬나는 통신기를 껐다.,"Sans attendre que poupée termine sa phrase, Ramona éteint la communication","Kaum hatte Dorl das Wort beendet, schaltete Ramona das Kommunikationsgerät aus","Antes que boneca terminasse de falar, Ramona desligou o comunicador",ดอร์ยังไม่ทันพูดจบ รามอน่าก็ได้ปิดเครื่องสื่อสารแล้ว。,"Boneka belum selesai berbicara, Ramona sudah mematikan komunikator.",Đóa vừa mới nói xong thì Ramona đã tắt máy liên lạc.,,
AvgDialog_18986_Content_15,aglq,avg章2_AvgDialog_C_M.csv,65,AvgDialog,Content,拉蒙娜,抱歉，詹金。你刚刚失去了最好的朋友，心情一定很低落。,"Sorry, Jenkin. You just lost your best friend. You must be feeling down.","Извините, Дженкинс. Вы только что потеряли своего лучшего друга, и вам сейчас, должно быть, очень тяжело.","Lo siento, Jenkins. Acabas de perder a tu mejor amigo, debes estar muy triste",申し訳ありません、ジェンキン。あなたは今、最高の友達を失いました。気分が落ち込んでいるでしょう。,"죄송해요, 젠킨. 당신은 방금 최고의 친구를 잃었으니 기분이 매우 우울할 거예요.","Désolé, Jenkins. Tu viens de perdre ton meilleur ami, tu dois être dévasté","Entschuldigung, Jenkins. Du hast gerade deinen besten Freund verloren, du musst dich schrecklich fühlen","Desculpe, Jenkins. Você acabou de perder seu melhor amigo, deve estar muito triste",ขอโทษนะ เจนกิน คุณเพิ่งสูญเสียเพื่อนที่ดีที่สุดไป คงจะเศร้ามากเลยนะ,"Maaf, Jenkin. Kamu baru saja kehilangan teman terbaikmu, pasti merasa sangat sedih.","Xin lỗi, Jenkin. Bạn vừa mất người bạn thân nhất, tâm trạng chắc hẳn rất buồn.",,
AvgDialog_18986_Content_16,aglr,avg章2_AvgDialog_C_M.csv,66,AvgDialog,Content,拉蒙娜,我向你保证，我们一定会找到你的姐姐，前提是你不能再像刚才一样擅自行动，明白吗？,"I assure you, we <Italic:will> find your sister, but you must not act on your own again. Understood?","Я тебе обещаю, мы обязательно найдём твою сестру, при условии, что ты больше не будешь действовать самостоятельно, как раньше, понятно?","Te lo prometo, encontraremos a tu hermana, pero no puedes actuar por tu cuenta como antes, ¿entendido?",あなたに保証します、私たちは必ずあなたの姉さんを見つけます。ただし、今度は先ほどのように勝手に行動してはいけません、わかりましたか？,"나는 당신에게 약속합니다. 우리는 반드시 당신의 누나를 찾을 것입니다. 단, 당신이 방금처럼 혼자서 행동하지 않는 것이 전제입니다. 이해하셨나요?","Je te le promets, nous retrouverons ta sœur, mais tu ne dois plus agir de ton propre chef comme tout à l'heure, compris ?","Ich verspreche dir, wir werden deine Schwester finden, aber du darfst nicht mehr eigenmächtig handeln, verstanden?","Eu garanto, encontraremos sua irmã, desde que você não aja por conta própria como fez antes, entendeu?",ฉันรับรองกับคุณว่าเราจะต้องหาพี่สาวของคุณให้เจอ แต่ก็ต้องไม่ทำอะไรเองแบบเมื่อกี้อีก เข้าใจไหม?,"Aku berjanji padamu, kami pasti akan menemukan kakakmu, asalkan kamu tidak bertindak sembarangan seperti tadi lagi. Mengerti?","Tôi đảm bảo với bạn rằng chúng tôi sẽ tìm thấy chị gái của bạn, điều kiện là bạn không được tự ý hành động như vừa rồi, bạn có hiểu không?",,
AvgDialog_18986_Content_17,agls,avg章2_AvgDialog_C_M.csv,67,AvgDialog,Content,詹金,你同意和我一起去蜡像馆了？可你们上头的老板……,"Wait, you're actually agreeing to go to the wax museum with me? But your boss...",Вы согласны пойти со мной в музей восковых фигур? Но ваш босс наверху..,¿Aceptaste ir conmigo al museo de cera? Pero tu jefe,あなたが私と一緒にワックス像館に行くことに同意したの？でも、あなたの上司であるボス……,당신이 나와 함께 왁스상관에 가는데 동의했나요? 하지만 당신들의 상사…,Tu es d'accord pour aller au musée de la cire avec moi ? Mais ton patron là-haut,"Du hast zugestimmt, mit mir ins Wachsfigurenkabinett zu gehen? Aber was ist mit deinem Chef",Você concordou em ir ao museu de cera comigo? Mas e seu chefe,คุณยอมไปพิพิธภัณฑ์หุ่นขี้ผึ้งกับฉันแล้วเหรอ? แต่เจ้านายของพวกคุณ..,Kamu setuju pergi ke museum lilin denganku? Tapi bos kalian di atas...,Bạn đồng ý đi bình tượng nến với tôi à? Nhưng sếp của bạn…,,
AvgDialog_18986_Content_18,aglt,avg章2_AvgDialog_C_M.csv,68,AvgDialog,Content,拉蒙娜,没关系，我会说服她。,Leave the persuasion to me.,"Всё в порядке, я уговорю её.","No importa, la convenceré",大丈夫、私は彼女を説得しますよ。,"괜찮아요, 난 그녀를 설득할 거예요.","Ce n'est pas grave, je vais la convaincre","Schon gut, ich überzeuge sie","Não tem problema, eu vou convencê-la",ไม่เป็นไร ฉันจะเกลี้ยกล่อมเธอ。,"Tidak apa-apa, aku akan membujuknya.","Không sao, tôi sẽ thuyết phục cô ấy. ",,
AvgDialog_18986_Content_19,aglu,avg章2_AvgDialog_C_M.csv,69,AvgDialog,Content,詹金,……,...,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18986_Content_20,aglw,avg章2_AvgDialog_C_M.csv,70,AvgDialog,Content,,拉蒙娜微微一笑，朝詹金伸出手。,Ramona smiles faintly and reaches out her hand to Jenkin.,Рамона слегка улыбнулась и протянула руку Дженкинсу.,Ramona sonrió levemente y extendió la mano hacia Jenkins,ラモナは優しく微笑んで、ジェンキンに手を差し伸べた。,라몬나가 미소를 지으며 젠킨에게 손을 내밀었다.,Ramona sourit légèrement et tend la main à Jenkins,Ramona lächelte leicht und streckte Jenkins die Hand entgegen,Ramona sorriu levemente e estendeu a mão para Jenkins,รามอน่า ยิ้มเล็กน้อยแล้วเอื้อมมือไปหาเจนกิน。,Ramona tersenyum tipis dan mengulurkan tangannya kepada Jenkin.,"Ramona mỉm cười, đưa tay ra về phía Jenkin.",,
AvgDialog_18986_Content_21,aglx,avg章2_AvgDialog_C_M.csv,71,AvgDialog,Content,拉蒙娜,那么……<Blue:“罗杰斯蜡像馆调查小分队”>，再次集结？,"So... <Blue:""Rogers Wax Museum Investigation Squad"">, reassembled at last?","Тогда... <Blue:《Роджерс музей восковых фигур следственный отряд》>, снова сбор?",Entonces... ¿<Blue:“Equipo de Investigación del Museo de Cera Rogers”> se reúne de nuevo?,それでは……<Blue:「ロジャースワックス像館調査小分隊」>、再び集合？,"그렇다면……<Blue:""로저스 왁스 박물관 조사 소분대"">, 다시 집결?","Alors... <Blue:""Équipe d'enquête du musée de cire Rogers"">, de nouveau réunie ?","Also... <Blue:""Rogers Wachsfigurenkabinett Untersuchungsteam"">, wieder zusammen?","Então... <Blue:“Equipe de Investigação do Museu de Cera Rogers”>, reunidos novamente?",แล้ว...<Blue:“ทีมสอบสวนพิพิธภัณฑ์หุ่นขี้ผึ้งโรเจอร์ส”> รวมตัวอีกครั้ง?,"Jadi... <Blue:""Tim Penyelidikan Museum Lilin Rogers"">, berkumpul lagi?","Thì……<Blue:""Đoàn điều tra bảo tàng sáp Rogers"">, lại tập hợp?",,
AvgDialog_18986_Content_22,agly,avg章2_AvgDialog_C_M.csv,72,AvgDialog,Content,,詹金轻轻哼了一声，有些不自在地握住拉蒙娜的手。,Jenkin hums softly and awkwardly holds Ramona's hand.,"Дженкинс тихо хмыкнул и, слегка неловко, взял Рамону за руку.","Jenkins murmuró suavemente, tomando la mano de Ramona con cierta incomodidad",ジェンキンは軽く歌い、ラモナの手を少し居心地が悪そうに握った。,젠킨이 작게 흥얼거리며 약간 불편해하며 라몬나의 손을 잡았다.,Jenkins murmure en serrant maladroitement la main de Ramona,Jenkins summte leise und hielt Ramonas Hand etwas unbeholfen,"Jenkins deu um leve suspiro, segurando a mão de Ramona com um pouco de desconforto",เจนกินส่งเสียงฮัมเบาๆ แล้วจับมือของรามอน่าอย่างไม่ค่อยสบายใจ,"Jenkin mendengus pelan, merasa sedikit canggung saat menggenggam tangan Ramona.","Jenkin khẽ thở nhẹ một tiếng, hơi lúng túng nắm lấy tay Ramona.",,
AvgDialog_18986_Content_23,aglz,avg章2_AvgDialog_C_M.csv,73,AvgDialog,Content,詹金,啧。幼不幼稚啊。,Tch. How immature.,Фу. Какая наивность!,Tsk. Qué infantil,チッ。幼いな。,쯧. 유치하네.,Tsk. C'est tellement immature,Tsk. Wie kindisch,Tsc. Que infantil,เฮ้อ เด็กน้อยแบบนี้ใช่ไหม?,Hmm. Apakah ini terlalu kekanak-kanakan?,Hừ. thật là trẻ con.,,
,,,,,,,,,,,,,,,,,,,,
AvgDialog_18929_Content_1,afHP,avg章2_AvgDialog_C_M.csv,74,AvgDialog,Content,玩家,所以你是怎么说服朵尔小姐的？,"So tell me, how exactly did you win over Miss Doll?",Так как же ты убедил девушку дора?,¿Cómo convenciste a la señorita Dole?,なので、ドルさんをどのように説得したのですか？,그렇다면 돌 양반님을 어떻게 설득하셨어요?,Alors comment avez-vous convaincu Mademoiselle poupée ?,Wie hast du also Fräulein Puppe überzeugt?,Então como você convenceu a Srta. Dol?,แล้วคุณโน้มน้าวให้คุณหนูดอร์ยอมได้อย่างไร?,"Jadi, bagaimana kamu berhasil meyakinkan Boneka?",Vậy bạn đã thuyết phục cô đóa kiểu gì?,,
AvgDialog_18929_Content_2,afHQ,avg章2_AvgDialog_C_M.csv,75,AvgDialog,Content,拉蒙娜,很简单。我们可以假扮成去蜡像馆参观的客人。,Simple. We pose as visitors to infiltrate the museum.,"Очень просто. Можем притвориться гостями, пришедшими посетить музей восковых фигур.",Muy simple. Podemos hacernos pasar por visitantes del museo de cera,とてもシンプルです。私たちはワックス像館を訪れる客に偽装できます。,매우 단순해요. 우리는 왁스상관을 방문하는 손님으로 가장할 수 있어요.,C'est très simple. Nous pouvons nous faire passer pour des visiteurs du musée de la cire,Ganz einfach. Wir können uns als Besucher des Wachsfigurenkabinetts ausgeben,Muito simples. Podemos fingir ser visitantes do museu de cera,ง่ายมาก เราสามารถแสร้งทำเป็นผู้เยี่ยมชมที่ไปพิพิธภัณฑ์หุ่นขี้ผึ้งได้。,Sangat sederhana. Kita bisa berpura-pura menjadi pengunjung di Museum Lilin.,Rất đơn giản. Chúng ta có thể giả làm khách tham quan bảo tàng sáp.,,
AvgDialog_18929_Content_3,afHR,avg章2_AvgDialog_C_M.csv,76,AvgDialog,Content,拉蒙娜,先打探一下情况，一旦发现问题立即撤退。,"Scout first, retreat at the first sign of trouble.","Сначала разведайте обстановку, как только обнаружите проблему, сразу отступайте.","Investiga primero, si hay problemas, retírate de inmediato",まずは状況を探って、問題を発見した場合は即座に撤退する。,"상황을 먼저 살펴보고, 문제가 발견되면 즉시 후퇴하세요.","Explore d'abord la situation, et retire-toi immédiatement en cas de problème","Erkunde zuerst die Lage, und zieh dich sofort zurück, wenn du ein Problem entdeckst","Verifique a situação, retire-se imediatamente se houver problemas",ตรวจสอบสถานการณ์ก่อน หากพบปัญหาให้ถอนตัวทันที,"Pertama-tama, selidiki situasinya. Begitu menemukan masalah, segera tarik diri.","Đánh giá tình hình trước, nếu phát hiện vấn đề ngay lập tức rút lui.",,
,,,,,,,,,,,,,,,,,,,,
AvgDialog_18980_Content_1,aghX,avg章2_AvgDialog_C_M.csv,77,AvgDialog,Content,詹金,绕了大半天，终于找到蜡像馆了。,"After wandering forever, we finally found the wax museum.","Кружил полдня, наконец нашёл музей восковых фигур.","Después de dar vueltas todo el día, finalmente encontramos el museo de cera",大回りして、ようやくワックス像館を見つけた。,오랜 시간을 돌아다니다가 마침내 왁스상관을 찾았습니다.,"Après avoir fait un grand détour, j'ai enfin trouvé le musée de la cire",Nach langem Suchen haben wir endlich das Wachsfigurenkabinett gefunden,"Depois de muito tempo, finalmente encontramos o museu de cera",เดินอ้อมไปครึ่งวัน ในที่สุดก็เจอพิพิธภัณฑ์หุ่นขี้ผึ้งแล้ว,"Setelah berkeliling seharian, akhirnya aku menemukan museum lilin.","Quanh co cả nửa ngày, cuối cùng cũng tìm thấy bình tượng nến.",,
AvgDialog_18980_Content_2,agii,avg章2_AvgDialog_C_M.csv,78,AvgDialog,Content,艾瑞卡,核对任务目标。\n<Yellow:任务一：前往罗杰斯蜡像馆，寻找梅森小姐和调查员威廉。>,Verify the mission objectives.\n<Yellow:Mission 1: Go to Rogers Wax Museum to find Miss Mason and Investigator William.>,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18980_Content_3,agit,avg章2_AvgDialog_C_M.csv,79,AvgDialog,Content,艾瑞卡,<Yellow:任务二：调查罗杰斯与“济贫院失踪案件”的关联性。>,"<Yellow:Quest 2: Investigate the connection between Rogers and the ""Workhouse Disappearance Case"".>",<Yellow:Задача вторая: расследование связи Роджерса с делом о пропаже в доме для бедных.>,<Yellow:Tarea dos: Investigar la relación entre Rogers y el “caso de desaparición del asilo”.>,<Yellow:任務二：ロジャースと「貧民院失踪案件」の関連性を調査する。>,"<Yellow:태스크 2: 로저스와 ""빈민원 실종 사건""의 관련성 조사.>","<Yellow:Mission 2 : Enquêter sur le lien entre Rogers et les ""disparitions de l'orphelinat"".>",<Yellow:Mission 2: Untersuche die Verbindung zwischen Rogers und dem „Armenhaus-Vermisstenfall“.>,<Yellow:Missão 2: Investigar a relação entre Rogers e o “Caso dos Desaparecidos do Orfanato”.>,<Yellow:ภารกิจที่สอง：สอบสวนความเกี่ยวข้องของโรเจอร์สกับคดีการหายตัวไปจากสถานสงเคราะห์คนจน。>,"<Yellow:Misi Kedua: Penyelidikan kaitan Rogers dengan ""Kasus Hilangnya Workhouse"".>","<Yellow:nhiệm vụ thứ hai: điều tra mối liên hệ giữa Rogers và vụ mất tích tại ""Nhà nuôi dưỡng người nghèo"".>",,
AvgDialog_18980_Content_4,agiE,avg章2_AvgDialog_C_M.csv,80,AvgDialog,Content,艾瑞卡,请确认接收。,Please confirm receipt.,"Пожалуйста, Подтвердить получение.",Confirma la recepción,ご確認いただけますか。,수신을 확인해 주세요.,Confirmez la réception,Bitte bestätigen Sie den Empfang,Confirme o recebimento,กรุณายืนยันการรับ。,Silakan konfirmasi penerimaan.,Vui lòng xác nhận việc nhận.,,
AvgDialog_18980_Content_5,agiI,avg章2_AvgDialog_C_M.csv,81,AvgDialog,Content,玩家,已收到任务目标，核对无误，现在开启调查。,Mission objective confirmed. Beginning investigation now.,"Получено задача, цель проверена, сейчас Включить расследование.","Objetivo de misión recibido, verificado, iniciando investigación",任務目標を受け取りました、確認しました。現在、調査を開始します。,임무 목표를 받았습니다. 확인 결과 문제가 없습니다. 이제 조사를 시작합니다.,"Objectif de mission reçu, vérifié, enquête lancée","Auftragsziel erhalten, überprüft, Untersuchung beginnt","Objetivo da missão recebido, verificado, iniciando investigação",ได้รับเป้าหมายของภารกิจเรียบร้อยแล้ว ตรวจสอบไม่มีข้อผิดพลาด ตอนนี้เริ่มการสอบสวน。,"Target misi telah diterima, diverifikasi tanpa kesalahan. Sekarang memulai penyelidikan.","Đã nhận được mục tiêu nhiệm vụ, đã xác nhận chính xác, bây giờ bắt đầu điều tra.",,
AvgDialog_18980_Content_6,agiJ,avg章2_AvgDialog_C_M.csv,82,AvgDialog,Content,艾瑞卡,确认完毕。通讯保留，将记录调查过程。\n此次任务风险较高，请务必保持谨慎。,Confirmed. Communication retained; the investigation process will be recorded.\nThis mission is high-risk. Please proceed with caution.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AvgDialog_18980_Content_7,agiK,avg章2_AvgDialog_C_M.csv,83,AvgDialog,Content,艾瑞卡,愿银钥指引前路。,May the Silver Key guide the way.,Пусть серебряный ключ указывает путь.,Que la Llave de Plata guíe el camino,シルバーキーが前路を照らしますように。,은열쇠가 앞길을 인도하기를.,: Que la clé d'argent montre le chemin,Möge der Silberschlüssel den Weg weisen,Que a Chave de Prata mostre o caminho,ขอให้กุญแจเงินชี้นำหนทาง,Semoga Kunci Perak membimbing jalan ke depan.,Nguyện chìa khóa bạc soi đường phía trước.,,
